institution,period,euro,doi,backlist_oa,publisher,book_title,isbn_1,isbn_2,isbn_3
hv,2024,9125.29,10.3233/atde52,FALSE,IOS Press,"Sustainable Production through Advanced Manufacturing, Intelligent Automation and Work Integrated Learning: Proceedings of the 11th Swedish Production Symposium (SPS2024)",9781643685106,9781643685113,
