"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title ";"issn";"issn_print";" issn_electronic";"url"
"Institut national polytechnique de Toulouse";2017;1016,28;"10.3390/w9030216";"FALSE";;;;;;
"Institut national polytechnique de Toulouse";2017;1034,88;"10.3390/w9060418";"FALSE";;;;;;
"Institut national polytechnique de Toulouse";2017;967,68;"10.3390/w9120929";"FALSE";;;;;;
"Institut national polytechnique de Toulouse";2017;1305;"10.1038/s41598-017-14529-z";"FALSE";;;;;;
"Institut national polytechnique de Toulouse";2017;1014,3;"10.3390/w9090637";"FALSE";;;;;;
"Institut national polytechnique de Toulouse";2017;1644,86;"10.1364/BOE.8.005450";"FALSE";;;;;;
"Institut national polytechnique de Toulouse";2017;1587,61;"10.3390/ijms18071539";"FALSE";;;;;;
