"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Université Jean Moulin - Lyon III";2021;2590;"10.1007/s10551-020-04731-x";TRUE;;;;;;
"Université Jean Moulin - Lyon III";2021;2170;"10.1007/s11187-020-00424-x";TRUE;;;;;;
"Université Jean Moulin - Lyon III";2021;1245;"10.1016/j.intfin.2021.101346";TRUE;;;;;;
