"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Giessen U","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"read",10137.93,"033eqas34_aip2024tib_2024"
"Giessen U","TIB Consortium","AIP (TIB) 2024-2026","aip2024tib",2024,2024,"publish",13247.98,"033eqas34_aip2024tib_2024"
"Giessen U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"read",3284.01,"033eqas34_bmj2023gac_2024"
"Giessen U","German Academic Consortium, 45 participants, administered by Bayerische Staatsbibliothek","BMJ (BSB) 2023-2024","bmj2023gac",2024,2024,"publish",4854.97,"033eqas34_bmj2023gac_2024"
"Giessen U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",31823.83,"033eqas34_cam2022gac_2024"
"Giessen U","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",3457.9,"033eqas34_cam2022gac_2024"
"Giessen U","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish and read",3508.0,"033eqas34_degruy2023gac_2024"
"Giessen U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"read",7341.69,"033eqas34_iop2022tib_2024"
"Giessen U","TIB Consortium","IOP (TIB) 2022-2025","iop2022tib",2024,2024,"publish",24495.09,"033eqas34_iop2022tib_2024"
"Giessen U","German Academic Consortium, 19 participants, administered by Bayerische Staatsbibliothek","Karger (BSB) 2024-2026","kar2024gac",2024,2024,"read",14547.71,"033eqas34_kar2024gac_2024"
"Giessen U","German Academic Consortium, 19 participants, administered by Bayerische Staatsbibliothek","Karger (BSB) 2024-2026","kar2024gac",2024,2024,"publish",11716.75,"033eqas34_kar2024gac_2024"
"Giessen U","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"read",32700.27,"033eqas34_sn2021gac_2024"
"Giessen U","German academic consortium, administered by Max Planck Digital Library","Nature (MPDL) 2021-2024","sn2021gac",2024,2024,"publish",67539.65,"033eqas34_sn2021gac_2024"
"Giessen U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",3221.47,"033eqas34_hogrefe2024gac_2024"
"Giessen U","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",3582.76,"033eqas34_hogrefe2024gac_2024"
"Giessen U","ZB MED","Rockefeller University Press (ZB MED) 2024-2026","rup2024zbmed",2024,2024,"read",3484.72,"033eqas34_rup2024zbmed_2024"
"Giessen U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"read",18697.18,"033eqas34_rsc2024tib_2024"
"Giessen U","TIB Consortium","RSC (TIB) 2024-2027","rsc2024tib",2024,2024,"publish",2132.0,"033eqas34_rsc2024tib_2024"
"Giessen U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",15249.31,"033eqas34_sage2024gac_2024"
"Giessen U","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",16959.51,"033eqas34_sage2024gac_2024"
