"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Giessen U",2024,8433.2,"10.46500/83535609",FALSE,"Wallstein Verlag","Spenden, Retten, Helfen: Das ""ferne Kind"" und die Transnationalisierung der Wohltätigkeit 1830-1930","978-3-8353-8063-9","978-3-8353-8063-9",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"Giessen U",2024,8330,"10.1515/9783111188232",FALSE,"De Gruyter","Personas africanas y afrodescendientes en España ayer y hoy","978-3-11-118823-2",NA,"978-3-11-118823-2","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Giessen U",2024,9961.49,"10.14361/9783839465974",FALSE,"transcript Verlag","Politische Theorie des Antiziganismus","978-3-8376-6597-0","978-3-8376-6597-0","978-3-8394-6597-4","http://creativecommons.org/licenses/by/4.0",TRUE,TRUE
