agreement;institution;period;doi;is_hybrid
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11869-024-01574-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11192-024-04986-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10344-024-01798-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00382-024-07218-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12155-024-10761-4;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10265-024-01545-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00271-024-00931-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00227-024-04437-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10336-024-02172-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10973-024-13188-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11356-024-33471-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11224-024-02329-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10342-024-01685-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12602-024-10280-w;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11192-024-05034-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1140/epjp/s13360-024-05203-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10914-024-09721-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00300-024-03256-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00410-024-02132-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s42990-024-00120-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10750-024-05561-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11947-024-03437-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10530-024-03334-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00253-024-13178-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00126-024-01285-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12520-024-01995-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11192-024-05045-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00344-024-11357-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05284-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11259-024-10408-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05287-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10714-024-03256-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11225-024-10128-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00248-024-02395-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11214-024-01077-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00894-024-05992-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11947-024-03441-w;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s42729-024-01832-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10530-024-03354-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00209-024-03497-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00521-024-09956-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00425-024-04454-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12560-024-09605-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s42161-024-01679-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11829-024-10081-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11259-024-10434-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00220-024-05049-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10584-024-03762-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00220-024-05057-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10064-024-03778-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10344-024-01822-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10886-024-01521-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10531-024-02882-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05323-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00216-024-05398-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10695-024-01369-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11356-024-34020-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11244-024-01982-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10658-024-02910-4;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11357-024-01268-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00265-024-03496-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00436-024-08282-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00374-024-01844-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05341-w;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11244-024-01989-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00265-024-03497-w;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05343-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12369-024-01161-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s13157-024-01837-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00253-024-13250-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s41208-024-00742-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11160-024-09875-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11356-024-34404-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12403-024-00654-4;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12520-024-02039-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s42729-024-01646-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12520-024-02040-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00425-024-04492-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10739-024-09783-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10971-024-06473-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00334-024-01007-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11356-024-34467-4;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11104-024-06880-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12190-024-02204-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05384-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12145-024-01438-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10725-024-01204-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11104-024-06894-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00271-024-00964-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12187-024-10165-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05394-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10530-024-03420-4;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00344-024-11438-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s13347-024-00798-w;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10270-024-01208-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11119-024-10179-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10570-024-06123-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00216-024-05481-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10909-024-03198-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11948-024-00511-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10479-024-06243-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10040-024-02825-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10336-024-02207-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11103-024-01496-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00332-024-10089-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s40818-024-00186-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00604-024-06701-w;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10458-024-09678-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11756-024-01792-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10344-024-01854-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10344-024-01853-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s40821-024-00279-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10530-024-03451-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00208-024-03002-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10714-024-03306-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11103-024-01501-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10123-024-00596-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10479-024-06295-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11356-024-34971-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10924-024-03413-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10040-024-02838-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00604-024-06738-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s13280-024-02084-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11368-024-03915-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11242-024-02133-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11104-024-07005-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00216-024-05593-2;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11356-024-35274-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00216-024-05596-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00209-024-03597-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s41513-024-00265-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11160-024-09902-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12602-024-10388-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s42995-024-00262-w;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s13593-024-00991-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10336-024-02224-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s13132-024-02374-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00226-024-01612-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10750-024-05726-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05485-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00344-024-11521-6;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s42991-024-00462-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11104-024-07061-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10499-024-01679-x;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00285-024-02159-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s40003-024-00825-4;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s41603-024-00263-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11750-024-00689-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11356-024-35557-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12520-024-02109-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10113-024-02333-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1140/epjp/s13360-024-05781-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00894-024-06210-w;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11356-024-35551-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10816-024-09678-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00227-024-04550-y;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00018-024-05499-3;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00334-024-01020-9;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10924-024-03454-8;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00222-024-01300-1;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00265-024-03543-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10342-024-01750-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s11242-024-02142-4;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10270-024-01247-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s42832-024-0281-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00244-024-01104-7;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s12520-024-02140-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00205-024-02078-5;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s00214-024-03167-0;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10592-024-01665-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s42990-024-00149-z;TRUE
CSIC-Springer Nature;Consejo Superior de Investigaciones Cientificas (CSIC);2024;10.1007/s10531-024-03000-x;TRUE
