institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;URL
Goethe-Universität Frankfurt am Main;2020;1503.36;10.1186/s40101-020-00246-6;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1893.12;10.1186/s12995-020-00286-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-75926-5;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-75811-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-69832-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2310.72;10.1186/s12967-020-02565-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1893.12;10.1186/s12891-020-03655-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-78846-6;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1477.38;10.1186/s12881-020-01170-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2125.12;10.1186/s13068-020-01851-4;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2953.36;10.1038/s42004-020-00411-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-80141-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-78012-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;3364.00;10.1038/s41467-020-19778-7;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2013.76;10.1186/s13023-020-01536-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-72925-4;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1503.36;10.1186/s40101-020-00229-7;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2013.76;10.1186/s12302-020-00419-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2013.76;10.1186/s13099-020-00389-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1661.12;10.1186/s12909-020-02222-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-74825-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-71038-2;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1846.72;10.1186/s13071-020-04316-7;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2310.72;10.1186/s12967-020-02554-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-78615-5;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-76212-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1846.72;10.1186/s12911-020-01254-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-71226-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-71879-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-70998-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-80562-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-73928-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-73387-4;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-76867-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-76214-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2953.36;10.1038/s42003-020-01158-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;3364.00;10.1038/s41467-020-20041-2;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1846.72;10.1186/s40360-020-00446-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-69990-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-73954-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2310.72;10.1186/s12967-020-02634-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1893.12;10.1186/s12891-020-03571-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-76193-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;1730.14;10.1038/s41598-020-71770-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;2487.04;10.1186/s13054-020-03293-8;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;3364.00;10.1038/s41398-020-00979-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2020;3364.00;10.1038/s41467-020-19372-x;FALSE;;;;
