institution,period,euro,doi,backlist_oa,publisher,book_title,isbn,isbn_print,isbn_electronic,license_ref,indexed_in_crossref,doab
Goethe University,2024,6000,10.14361/9783839472965,FALSE,transcript Verlag,Innere Erfahrung und Ritual,9783837672961,,,CC BY,,
Goethe University,2024,5000,10.14619/0733,FALSE,meson press,Platforms and the Moving Image,9783957960740,,,CC BY-SA,,
Goethe University,2024,11090.87,10.1515/9781399515870,FALSE,Edinburgh University Press,Islamists and the Global Order,9781399515870,,,CC BY,,
Goethe University,2023,950,10.1515/9783110758061,FALSE,De Gruyter,Capricci luterani?,9783110758061,,,CC BY-NC-ND,,
Goethe University,2024,8428.77,10.1515/9783111439273,FALSE,De Gruyter,"Dynamics, Mediation, Mobilization",9783111439273,,,CC BY,,
Goethe University,2023,11553.28,10.1628/978-3-16-161689-1,FALSE,Mohr Siebeck,Das Recht der öffentlichen Gesundheit,9783161616891,,,CC BY-NC-ND,,
Goethe University,2024,5998,10.1628/978-3-16-162818-4,FALSE,Mohr Siebeck,Zwischenmenschliche Vergebung,9783161628184,,,CC BY-SA,,
Goethe University,2024,12000,10.1628/978-3-16-163275-4,FALSE,Mohr Siebeck,Mehrpersonenverhältnisse im Schiedsverfahren,9783161632754,,,CC BY-SA,,
Goethe University,2024,5000,10.21248/gups.79709,FALSE,"Verlag Dr. Rudolf Habelt GmbH, Bonn",Die Zeremonialwagen der späten Bronzezeit in Europa,9783774944039,,,,,
Goethe University,2024,8612.92,10.28937/978-3-7873-4432-1,FALSE,FELIX MEINER VERLAG,Die Philosophie der Bio-Robotik,9783787344321,,,CC BY-SA,,
Goethe University,2023,5000,10.29091/9783752002683,FALSE,Reichert Verlag,The Afterlife of Avestan Manuscripts: Colophons and Marginal notes,9783752002683,,,CC BY-SA,,
Goethe University,2024,6000,10.29091/9783752003161,FALSE,Reichert Verlag,›Naturheiligtümer‹ im westlichen Kleinasien,9783752003161,,,CC BY-SA,,
Goethe University,2023,1900,10.30819/5654,FALSE,Logos Verlag Berlin,Vorlesungen über Philosophische LogikVorlesungen über Philosophische Logik,9783832556549,,,CC BY,,
Goethe University,2024,9829.4,10.31244/9783830998235,FALSE,Waxmann Verlag GmbH,Selbstbestimmung und Mitwirkung in der modernen Migrationsgesellschaft,9783830948230,,,CC BY-NC-SA,,
Goethe University,2023,5712,10.31244/9783830998358,FALSE,Waxmann Verlag GmbH,Kognitive Aktivierung in der Unterrichtsinteraktion,9783830948353,,,CC BY-SA,,
Goethe University,2024,5520.78,10.3167/9781805395034,FALSE,Berghahn Books,REST IN PLASTIC,9781805395034,,,CC BY,,
Goethe University,2023,463.98,10.32028/9781803274973,FALSE,Archaeopress Archaeology,The Reuse of Tombs in Eastern Arabia,9781803274973,,,CC BY-NC-ND,,
Goethe University,2024,5448.2,10.32028/9781803276960,FALSE,Archaeopress Archaeology,"The 2018 Archaeological Survey at Tawi Said, Sultanate of Oman",9781803276960,,,CC BY-NC-ND,,
Goethe University,2024,4998,10.3224/84742480,FALSE,Verlag Barbara Budrich,Survival through Bildung,9783847424802,,,CC BY,,
Goethe University,2024,4998,10.3224/84743040,FALSE,Verlag Barbara Budrich,Demokratie als Selbst-Regieren,9783847430407,,,CC BY,,
Goethe University,2024,5000,10.35468/6106,FALSE,Verlag Julius Klinkhardt,Analoges Lernen digital aufbereiten - die Unterstützung der digitalen Lehre durch Elemente analogen Lernens,9783781526518,,,CC BY-SA,,
Goethe University,2023,1249.5,10.4324/9781003058502,FALSE,Routledge,The Routledge Handbook of Religion and the Body,9781003058502,,,,,
Goethe University,2023,13007.98,10.4324/9781003254829,FALSE,Routledge,Routledge international handbook of participatory approaches in ageing research,9781003254829,,,CC BY,,
Goethe University,2023,5829.67,10.4324/9781003312154,FALSE,Routledge,Cosmological readings of contemporary Australian literature : Unsettling the Anthropocene,9781003312154,,,CC BY,,
Goethe University,2024,5999.98,10.4324/9781003429340,FALSE,Routledge,Linking Ages,9781003429340,,,CC BY,,
Goethe University,2025,9569.98,10.4324/9781003464037,FALSE,Routledge India,Mapping World Anglophone Studies,9781003464037,,,CC BY-SA,,
Goethe University,2023,1080,10.4337/9781789906981,FALSE,Edward Elgar Publishing,Handbook on European Union Climate Change Policy and Politics,9781789906981,,,CC BY-NC-ND,,
Goethe University,2023,3808,10.5117/9789462986534,FALSE,Amsterdam University Press,Films That Work Harder,9789048537815,,,CC BY-NC-ND,,
Goethe University,2024,6000,10.52007/9783958084995,FALSE,Neofelis Verlag,Unzeit,9783958084995,,,CC BY-SA,,
Goethe University,2024,6034.48,10.52038/9783643250186,FALSE,LIT Verlag,Dancing Ethiopia. Inszenierungen der äthiopischen Nation,9783643451408,,,,,
Goethe University,2023,8390.1,10.5771/9783748932413,FALSE,Ergon – ein Verlag in der Nomos Verlagsgesellschaft,Wege zu einer Ethik,9783748932413,,,CC BY,,
Goethe University,2024,6069,10.5771/9783988580566,FALSE,Rombach Wissenschaft – ein Verlag in der Nomos Verlagsgesellschaft,Comics | Histories,9783988580566,,,CC BY,,
Goethe University,2024,5950,10.7788/9783412529802,FALSE,Böhlau Verlag Köln,"Making Saints in a \""Glocal\"" Religion",9783412529802,,,CC BY,,
Goethe University,2023,5999.98,nodoi-Buch-002,FALSE,Amsterdam University Press,Streaming Series Transforming Television and its Cultural Practices,,,,,,
Goethe University,2024,1414.65,nodoi-Buch-007,FALSE,Routledge,Police Accountability - towards international standards,,,,,,
Goethe University,2024,5000,nodoi-Buch-008,FALSE,meson press,Tropical Underground. Marginal Aesthetics and Revolutionary Media in Brasil after 1968,,,,,,
Goethe University,2024,5000,nodoi-Buch-009,FALSE,meson press,Sticky Films: Conceptual and Material Explorations,,,,,,
Goethe University,2024,5000,nodoi-Buch-010,FALSE,meson press,Distributed Productivities: Digital Transcreation and the New World Order of Cultural Production,,,,CC BY-SA,,
