institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;URL
Goethe-Universität Frankfurt am Main;2021;2138.14;10.1186/s12302-021-00455-5;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3451.00;10.1038/s41419-021-03423-2;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-81879-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1894.48;10.1186/s12871-021-01265-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3451.00;10.1038/s41467-021-20905-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-82600-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1799.28;10.1186/s12911-021-01435-8;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1894.48;10.1186/s12883-021-02103-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-83261-6;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3029.74;10.1038/s42003-021-01752-8;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-83962-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-81541-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2640.66;10.1186/s13054-021-03463-2;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2453.45;10.1186/s12915-021-00958-w;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1665.19;10.1186/s13102-021-00232-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1942.08;10.1186/s12877-020-02001-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2010.05;10.1186/s12995-021-00292-5;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-82443-6;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-86032-5;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3451.00;10.1186/s13059-021-02298-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2010.05;10.1186/s12995-021-00296-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3451.00;10.1038/s41467-021-21845-6;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-84533-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-84339-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3029.74;10.1038/s42003-021-01890-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1458.27;10.1186/s12873-021-00424-4;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-86072-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1704.08;10.1186/s12909-021-02603-0;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3451.00;10.1038/s41467-021-22425-4;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1704.08;10.1186/s12909-021-02581-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2370.48;10.1186/s12967-021-02783-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2370.48;10.1186/s12967-021-02810-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-87351-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-87863-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-87000-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1763.72;10.1186/s13063-021-05172-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-89969-9;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-87002-7;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2065.85;10.1186/s12968-021-00762-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1894.48;10.1186/s12871-021-01380-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3451.00;10.1038/s41467-021-23591-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-90376-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2138.14;10.1186/s12958-021-00761-w;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-90994-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1894.48;10.1186/s12891-021-04334-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3451.00;10.1038/s41467-021-24045-4;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2065.85;10.1186/s13023-021-01831-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2065.85;10.1186/s13023-021-01838-w;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1665.19;10.1186/s13102-021-00272-6;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3904.33;10.1038/s41419-021-04014-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1842.55;10.1186/s12903-021-01697-8;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2065.84;10.1186/s13023-021-01899-x;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;3451.00;10.1038/s41467-021-24151-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-92827-3;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1461.47;10.1186/s41747-021-00228-y;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-93252-2;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-93425-z;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-93663-1;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;2180.10;10.1186/s13550-021-00805-7;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-94575-w;FALSE;;;;
Goethe-Universität Frankfurt am Main;2021;1837.00;10.1038/s41598-021-94288-0;FALSE;;;;
