"institution","period","euro","doi","is_hybrid","opt_out","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement","group_id"
"Leipzig U",2024,NA,"10.1017/s0031182024000933",TRUE,FALSE,"Cambridge University Press (CUP)","Parasitology","0031-1820","0031-1820","1469-8161","0031-1820","http://creativecommons.org/licenses/by/4.0/",TRUE,"39397420","PMC11578885",NA,NA,TRUE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1017/eds.2024.22",TRUE,FALSE,"Cambridge University Press (CUP)","Environmental Data Science","2634-4602",NA,"2634-4602","2634-4602","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,TRUE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1017/s204579602400043x",TRUE,FALSE,"Cambridge University Press (CUP)","Epidemiology and Psychiatric Sciences","2045-7960","2045-7960","2045-7979","2045-7960","http://creativecommons.org/licenses/by/4.0",TRUE,"39291371","PMC11450423",NA,NA,TRUE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1192/bjo.2024.762",TRUE,FALSE,"Royal College of Psychiatrists","British Journal of Psychiatry Open","2056-4724",NA,"2056-4724","2056-4724","http://creativecommons.org/licenses/by/4.0/",TRUE,"39494847","PMC11698151",NA,NA,TRUE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1192/bjo.2024.755",TRUE,FALSE,"Royal College of Psychiatrists","British Journal of Psychiatry Open","2056-4724",NA,"2056-4724","2056-4724","http://creativecommons.org/licenses/by/4.0/",TRUE,"39450528","PMC11698212",NA,NA,TRUE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1017/s0142716424000122",TRUE,FALSE,"Cambridge University Press (CUP)","Applied Psycholinguistics","0142-7164","0142-7164","1469-1817","0142-7164","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1017/s1366728924000282",TRUE,FALSE,"Cambridge University Press (CUP)","Bilingualism: Language and Cognition","1366-7289","1366-7289","1469-1841","1366-7289","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1192/bjo.2024.4",TRUE,FALSE,"Royal College of Psychiatrists","British Journal of Psychiatry Open","2056-4724",NA,"2056-4724","2056-4724","http://creativecommons.org/licenses/by/4.0/",TRUE,"38327181","PMC10897688",NA,NA,TRUE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1017/s0009838823000770",TRUE,FALSE,"Cambridge University Press (CUP)","The Classical Quarterly","0009-8388","0009-8388","1471-6844","0009-8388","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE,"cam2022gac","03s7gtk40_cam2022gac_2024"
"Leipzig U",2024,NA,"10.1136/jnis-2023-021176",TRUE,FALSE,"BMJ","Journal of NeuroInterventional Surgery","1759-8478","1759-8478","1759-8486","1759-8478","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"38184369","PMC11503104",NA,NA,FALSE,"bmj2023gac","03s7gtk40_bmj2023gac_2024"
"Leipzig U",2024,NA,"10.1136/ard-2023-225414",TRUE,FALSE,"Elsevier BV","Annals of the Rheumatic Diseases","0003-4967","0003-4967",NA,"0003-4967","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"38816064","PMC11503054",NA,NA,FALSE,"bmj2023gac","03s7gtk40_bmj2023gac_2024"
"Leipzig U",2024,NA,"10.1021/jacs.4c14826",TRUE,FALSE,"American Chemical Society (ACS)","Journal of the American Chemical Society","0002-7863","0002-7863","1520-5126","0002-7863","https://creativecommons.org/licenses/by/4.0/",TRUE,"39812083","PMC11744765",NA,NA,FALSE,"acs2024fak","03s7gtk40_acs2024fak_2024"
"Leipzig U",2024,NA,"10.1021/acs.inorgchem.4c03694",TRUE,FALSE,"American Chemical Society (ACS)","Inorganic Chemistry","0020-1669","0020-1669","1520-510X","0020-1669","https://doi.org/10.15223/policy-029",TRUE,"39697132",NA,NA,NA,FALSE,"acs2024fak","03s7gtk40_acs2024fak_2024"
"Leipzig U",2024,NA,"10.1021/acs.analchem.4c05171",TRUE,FALSE,"American Chemical Society (ACS)","Analytical Chemistry","0003-2700","0003-2700","1520-6882","0003-2700","https://creativecommons.org/licenses/by/4.0/",TRUE,"39621721","PMC11656411",NA,NA,FALSE,"acs2024fak","03s7gtk40_acs2024fak_2024"
"Leipzig U",2024,NA,"10.1021/acs.jpcc.4c07479",TRUE,FALSE,"American Chemical Society (ACS)","The Journal of Physical Chemistry C","1932-7447","1932-7447","1932-7455","1932-7447","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acs2024fak","03s7gtk40_acs2024fak_2024"
"Leipzig U",2024,NA,"10.1021/acsabm.4c01065",TRUE,FALSE,"American Chemical Society (ACS)","ACS Applied Bio Materials","2576-6422","2576-6422","2576-6422","2576-6422","https://creativecommons.org/licenses/by/4.0/",TRUE,"39548985","PMC11653246",NA,NA,FALSE,"acs2024fak","03s7gtk40_acs2024fak_2024"
"Leipzig U",2024,NA,"10.1021/acs.chemmater.4c02148",TRUE,FALSE,"American Chemical Society (ACS)","Chemistry of Materials","0897-4756","0897-4756","1520-5002","0897-4756","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE,"acs2024fak","03s7gtk40_acs2024fak_2024"
"Leipzig U",2024,NA,"10.1021/acs.jpcb.4c04082",TRUE,FALSE,"American Chemical Society (ACS)","The Journal of Physical Chemistry B","1520-6106","1520-6106","1520-5207","1520-5207","https://doi.org/10.15223/policy-029",TRUE,"39514084",NA,NA,NA,FALSE,"acs2024fak","03s7gtk40_acs2024fak_2024"
"Leipzig U",2024,NA,"10.1021/acs.joc.4c01357",TRUE,FALSE,"American Chemical Society (ACS)","The Journal of Organic Chemistry","0022-3263","0022-3263","1520-6904","0022-3263","https://creativecommons.org/licenses/by/4.0/",TRUE,"39422877","PMC11536380",NA,NA,FALSE,"acs2024fak","03s7gtk40_acs2024fak_2024"
