"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Leipzig U",2024,6545,"10.1515/9783111315416",FALSE,"De Gruyter","N+N-Komposita mit identischen Konstituenten im Deutschen","978-3-11-131541-6",NA,"978-3-11-131541-6","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,TRUE
"Leipzig U",2024,9520,"10.13109/9783666302176",FALSE,"Vandenhoeck & Ruprecht","French Globalization Projects","978-3-666-30217-6","978-3-666-30217-6","978-3-666-30217-6",NA,TRUE,TRUE
"Leipzig U",2024,6545,"10.1515/9783111254005",FALSE,"De Gruyter","Mapping the Academic Debate","978-3-11-125400-5",NA,"978-3-11-125400-5","http://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"Leipzig U",2024,6545,"10.1515/9783111254067",FALSE,"De Gruyter","The Middle East and North Africa","978-3-11-125406-7",NA,"978-3-11-125406-7","http://creativecommons.org/licenses/by/4.0",TRUE,TRUE
