"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"Augsburg U",2022,2043.67,"10.1007/s11159-022-09944-y",TRUE,"Springer Nature","International Review of Education","0020-8566","0020-8566","1573-0638","0020-8566","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s11159-022-09944-y",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s11412-022-09363-z",TRUE,"Springer Nature","International Journal of Computer-Supported Collaborative Learning","1556-1607","1556-1607","1556-1615","1556-1607","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s11412-022-09363-z",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s10107-022-01772-0",TRUE,"Springer Nature","Mathematical Programming","0025-5610","0025-5610","1436-4646","0025-5610","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s10107-022-01772-0",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s10729-022-09620-5",TRUE,"Springer Nature","Health Care Management Science","1386-9620","1386-9620","1572-9389","1386-9620","https://creativecommons.org/licenses/by/4.0",TRUE,"36396892","PMC10011311",NA,"https://doi.org/10.1007/s10729-022-09620-5",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s11218-022-09727-1",TRUE,"Springer Nature","Social Psychology of Education","1381-2890","1381-2890","1573-1928","1381-2890","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s11218-022-09727-1",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s10729-021-09588-8",TRUE,"Springer Nature","Health Care Management Science","1386-9620","1386-9620","1572-9389","1386-9620","https://creativecommons.org/licenses/by/4.0",TRUE,"35138530","PMC9165286",NA,"https://doi.org/10.1007/s10729-021-09588-8",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s40629-022-00212-x",TRUE,"Springer Nature","Allergo Journal International","2197-0378",NA,"2197-0378","2197-0378","https://creativecommons.org/licenses/by/4.0",TRUE,"35693463","PMC9174914",NA,"https://doi.org/10.1007/s40629-022-00212-x",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s00270-022-03136-9",TRUE,"Springer Nature","CardioVascular and Interventional Radiology","0174-1551","0174-1551","1432-086X","0174-1551","https://creativecommons.org/licenses/by/4.0",TRUE,"35428938","PMC9499912",NA,"https://doi.org/10.1007/s00270-022-03136-9",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s41701-022-00115-w",TRUE,"Springer Nature","Corpus Pragmatics","2509-9507","2509-9507","2509-9515","2509-9515","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,"https://doi.org/10.1007/s41701-022-00115-w",FALSE,"DEAL Springer Nature Germany"
"Augsburg U",2022,2043.67,"10.1007/s00428-021-03263-7",TRUE,"Springer Nature","Virchows Archiv","0945-6317","0945-6317","1432-2307","0945-6317","https://creativecommons.org/licenses/by/4.0",TRUE,"34993593","PMC8735722",NA,"https://doi.org/10.1007/s00428-021-03263-7",FALSE,"DEAL Springer Nature Germany"
