institution;period;doi;eur;is_hybrid
MPG;2016;10.1117/1.JATIS.1.4.044006;978;TRUE
MPG;2016;10.1117/1.JATIS.2.2.025001;970,95;TRUE
MPG;2016;10.1117/1.JATIS.1.4.045004;727,34;TRUE
MPG;2016;10.1117/1.JEI.25.5.053014;993,28;TRUE
MPG;2016;10.1117/1.OE.55.11.116111;1034,35;TRUE
