"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"MPG",2016,2997.03,"10.1371/journal.pbio.1002352",FALSE,"Public Library of Science (PLoS)","PLOS Biology","1545-7885",NA,"1545-7885","1544-9173","http://creativecommons.org/licenses/by/4.0/",TRUE,"26788878","PMC4720289","ut:000371882900019",NA,TRUE
"MPG",2016,2325.28,"10.1371/journal.pcbi.1004636",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","1553-734X","http://creativecommons.org/licenses/by/4.0/",TRUE,"26720924","PMC4697854","ut:000368521900033",NA,TRUE
"MPG",2016,1395.17,"10.1371/journal.pone.0144814",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26659855","PMC4681583","ut:000366715900108",NA,TRUE
"MPG",2016,1395.17,"10.1371/journal.pone.0145767",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26713617","PMC4695096","ut:000367481900078",NA,TRUE
"MPG",2016,1395.17,"10.1371/journal.pone.0145474",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26699335","PMC4689543","ut:000367092600086",NA,TRUE
"MPG",2016,1395.17,"10.1371/journal.pone.0146500",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26785378","PMC4718600","ut:000368528400041",NA,TRUE
"MPG",2016,1395.17,"10.1371/journal.pone.0145443",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26727132","PMC4699649","ut:000367681500015",NA,TRUE
"MPG",2016,1395.17,"10.1371/journal.pone.0145871",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26709923","PMC4692441","ut:000367451400088",NA,TRUE
"MPG",2016,1395.17,"10.1371/journal.pone.0145582",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26683829","PMC4684286","ut:000366725800083",NA,TRUE
"MPG",2016,1418.72,"10.1371/journal.pone.0145732",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26840399","PMC4739643","ut:000369550200003",NA,TRUE
"MPG",2016,1418.72,"10.1371/journal.pone.0148608",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26863431","PMC4749225","ut:000370046600085",NA,TRUE
"MPG",2016,1418.72,"10.1371/journal.pone.0144197",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26909518","PMC4766192","ut:000371164700001",NA,TRUE
"MPG",2016,1418.72,"10.1371/journal.pone.0147497",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26863416","PMC4749242","ut:000370046600031",NA,TRUE
"MPG",2016,1418.72,"10.1371/journal.pone.0144698",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26794459","PMC4721658","ut:000368530300002",NA,TRUE
"MPG",2016,2342.52,"10.1371/journal.pgen.1005939",FALSE,"Public Library of Science (PLoS)","PLOS Genetics","1553-7404",NA,"1553-7404","1553-7390","http://creativecommons.org/licenses/by/4.0/",TRUE,"26978189","PMC4792396","ut:000373268900044",NA,TRUE
"MPG",2016,1556.47,"10.1371/journal.pone.0150780",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26943355","PMC4778951","ut:000371739400048",NA,TRUE
"MPG",2016,1539.91,"10.1371/journal.pone.0152528",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27046144","PMC4821481","ut:000373599600023",NA,TRUE
"MPG",2016,1390.55,"10.1371/journal.pone.0152398",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27050665","PMC4822881","ut:000373603500037",NA,TRUE
"MPG",2016,1539.91,"10.1371/journal.pone.0152284",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27120202","PMC4847923","ut:000374976200007",NA,TRUE
"MPG",2016,1390.55,"10.1371/journal.pone.0151839",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27011330","PMC4806987","ut:000372708000050",NA,TRUE
"MPG",2016,1539.91,"10.1371/journal.pone.0152663",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27031836","PMC4816422","ut:000373121800109",NA,TRUE
"MPG",2016,1539.91,"10.1371/journal.pone.0152299",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27010907","PMC4806842","ut:000372708000130",NA,TRUE
"MPG",2016,1390.55,"10.1371/journal.pone.0148637",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27010386","PMC4806910","ut:000372708000017",NA,TRUE
"MPG",2016,1390.55,"10.1371/journal.pone.0152001",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27010484","PMC4807042","ut:000372708000066",NA,TRUE
"MPG",2016,1390.55,"10.1371/journal.pone.0152255",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"27022749","PMC4811528","ut:000373113900036",NA,TRUE
"MPG",2016,2987.11,"10.1371/journal.pbio.1002454",FALSE,"Public Library of Science (PLoS)","PLOS Biology","1545-7885",NA,"1545-7885","1544-9173","http://creativecommons.org/licenses/by/4.0/",TRUE,"27145030","PMC4856413","ut:000376906100005",NA,TRUE
