"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0086325",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24466026","PMC3900530",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085069",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24376865","PMC3869906",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085647",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24465632","PMC3899072",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0086500",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24466122","PMC3899270",NA,NA,TRUE
"MPG",2014,1889.36,"10.1371/JOURNAL.PGEN.1004162",NA,"Public Library of Science (PLoS)","PLoS Genetics","1553-7404",NA,"1553-7404",NA,TRUE,"24586194","PMC3930512",NA,NA,TRUE
"MPG",2014,1889.36,"10.1371/JOURNAL.PGEN.1004110",NA,"Public Library of Science (PLoS)","PLoS Genetics","1553-7404",NA,"1553-7404",NA,TRUE,"24516400","PMC3916286",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085415",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24454860","PMC3891853",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085435",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24409329","PMC3883692",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085372",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24416397","PMC3887056",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0087317",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24498073","PMC3909076",NA,NA,TRUE
"MPG",2014,2435.18,"10.1371/JOURNAL.PBIO.1001762",NA,"Public Library of Science (PLoS)","PLoS Biology","1545-7885",NA,"1545-7885",NA,TRUE,"24453940","PMC3891641",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085948",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24475063","PMC3903505",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0086502",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24466123","PMC3899271",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085138",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24386457","PMC3874029",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0086139",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24475081","PMC3901677",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085975",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24465821","PMC3897610",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0086081",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24475073","PMC3903503",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0084565",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24367675","PMC3868704",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0087307",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24475268","PMC3903629",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0086691",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24466203","PMC3897734",NA,NA,TRUE
"MPG",2014,1133.62,"10.1371/JOURNAL.PONE.0085861",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24454939","PMC3893267",NA,NA,TRUE
"MPG",2014,1116.28,"10.1371/journal.pone.0087876",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24504092","PMC3913661",NA,NA,TRUE
"MPG",2014,1116.28,"10.1371/journal.pone.0087895",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"24520340","PMC3919747",NA,NA,TRUE
