"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"MPG",2016,978,"10.1117/1.jatis.1.4.044006",TRUE,"SPIE-Intl Soc Optical Eng","Journal of Astronomical Telescopes, Instruments, and Systems","2329-4124","2329-4124",NA,"2329-4124",NA,TRUE,NA,NA,"ut:000374190700007",NA,FALSE
"MPG",2016,970.95,"10.1117/1.jatis.2.2.025001",TRUE,"SPIE-Intl Soc Optical Eng","Journal of Astronomical Telescopes, Instruments, and Systems","2329-4124","2329-4124",NA,"2329-4124",NA,TRUE,NA,NA,"ut:000383126900002",NA,FALSE
"MPG",2016,727.34,"10.1117/1.jatis.1.4.045004",TRUE,"SPIE-Intl Soc Optical Eng","Journal of Astronomical Telescopes, Instruments, and Systems","2329-4124","2329-4124",NA,"2329-4124",NA,TRUE,NA,NA,"ut:000374190700011",NA,FALSE
"MPG",2016,993.28,"10.1117/1.jei.25.5.053014",TRUE,"SPIE-Intl Soc Optical Eng","Journal of Electronic Imaging","1017-9909","1017-9909",NA,"1017-9909",NA,TRUE,NA,NA,"ut:000388216900025",NA,FALSE
"MPG",2016,1034.35,"10.1117/1.oe.55.11.116111",TRUE,"SPIE-Intl Soc Optical Eng","Optical Engineering","0091-3286","0091-3286",NA,"0091-3286",NA,TRUE,NA,NA,"ut:000390668700048",NA,FALSE
