"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"MPG",2015,922,"10.14293/S2199-1006.1.SOR-EDU.AJRG23.v1",FALSE,"ScienceOpen","ScienceOpen Research","2199-1006",NA,"2199-1006",NA,TRUE,NA,NA,NA,NA,TRUE
"MPG",2015,922,"10.14293/S2199-1006.1.SOR-MATH.AV2JW3.v1",FALSE,"ScienceOpen","ScienceOpen Research","2199-1006",NA,"2199-1006",NA,TRUE,NA,NA,NA,NA,TRUE
