"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"MPG",2015,2950.73,"10.1371/journal.pbio.1002073",FALSE,"Public Library of Science (PLoS)","PLOS Biology","1545-7885",NA,"1545-7885","http://creativecommons.org/licenses/by/4.0/",TRUE,"25710328","PMC4339735",NA,NA,TRUE
"MPG",2015,1373.62,"10.1371/journal.pone.0116536",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25706533","PMC4338252",NA,NA,TRUE
"MPG",2015,1373.62,"10.1371/journal.pone.0117312",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25723751","PMC4344194",NA,NA,TRUE
"MPG",2015,1373.62,"10.1371/journal.pone.0118695",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25714095","PMC4340946",NA,NA,TRUE
"MPG",2015,1373.62,"10.1371/journal.pone.0117532",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25675444","PMC4326128",NA,NA,TRUE
"MPG",2015,1373.62,"10.1371/journal.pone.0118740",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25692786","PMC4333295",NA,NA,TRUE
"MPG",2015,1373.62,"10.1371/journal.pone.0116492",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25671708","PMC4324766",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0118890",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25837719","PMC4383593",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0119030",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25775093","PMC4361563",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0122150",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25826219","PMC4380337",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0119188",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25793306","PMC4368813",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0119163",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25803427","PMC4372288",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0120068",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25793289","PMC4368040",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0120272",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25830625","PMC4382147",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0119860",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"26061878","PMC4464885",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0120206",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25826216","PMC4380457",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0118853",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25750992","PMC4353617",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0120533",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25793367","PMC4368725",NA,NA,TRUE
"MPG",2015,1451.7,"10.1371/journal.pone.0120494",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25786250","PMC4364954",NA,NA,TRUE
"MPG",2015,2311.39,"10.1371/journal.pgen.1005023",FALSE,"Public Library of Science (PLoS)","PLOS Genetics","1553-7404",NA,"1553-7404","http://creativecommons.org/licenses/by/4.0/",TRUE,"25830239","PMC4382338",NA,NA,TRUE
"MPG",2015,2311.39,"10.1371/journal.pgen.1005146",FALSE,"Public Library of Science (PLoS)","PLOS Genetics","1553-7404",NA,"1553-7404","http://creativecommons.org/licenses/by/4.0/",TRUE,"26087034","PMC4473527",NA,NA,TRUE
"MPG",2015,1386.83,"10.1371/journal.pone.0123019",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25901602","PMC4406681",NA,NA,TRUE
"MPG",2015,1386.83,"10.1371/journal.pone.0122475",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25830918","PMC4382171",NA,NA,TRUE
"MPG",2015,1386.83,"10.1371/journal.pone.0122221",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25898319","PMC4405575",NA,NA,TRUE
"MPG",2015,1386.83,"10.1371/journal.pone.0121675",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25826215","PMC4380363",NA,NA,TRUE
"MPG",2015,1386.83,"10.1371/journal.pone.0123899",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25879926","PMC4399992",NA,NA,TRUE
"MPG",2015,1386.83,"10.1371/journal.pone.0125099",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25923686","PMC4414272",NA,NA,TRUE
"MPG",2015,1386.83,"10.1371/journal.pone.0124650",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25993380","PMC4439039",NA,NA,TRUE
"MPG",2015,1386.83,"10.1371/journal.pone.0122957",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25823014","PMC4378991",NA,NA,TRUE
"MPG",2015,2351.67,"10.1371/journal.pcbi.1004294",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","http://creativecommons.org/licenses/by/4.0/",TRUE,"25996373","PMC4440638",NA,NA,TRUE
"MPG",2015,2351.67,"10.1371/journal.pcbi.1004287",FALSE,"Public Library of Science (PLoS)","PLOS Computational Biology","1553-7358",NA,"1553-7358","http://creativecommons.org/licenses/by/4.0/",TRUE,"26067358","PMC4465831",NA,NA,TRUE
"MPG",2015,1411,"10.1371/journal.pone.0127000",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25993274","PMC4436369",NA,NA,TRUE
"MPG",2015,1411,"10.1371/journal.pone.0127305",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25996476","PMC4440773",NA,NA,TRUE
"MPG",2015,1411,"10.1371/journal.pone.0125445",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25941812","PMC4420485",NA,NA,TRUE
"MPG",2015,1411,"10.1371/journal.pone.0127043",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"25965335","PMC4428882",NA,NA,TRUE
