institution;period;euro;doi;is_hybrid
MPG;2021;1228,46;10.1021/acsomega.1c02057;FALSE
MPG;2021;1214,16;10.1021/acsomega.1c02275;FALSE
MPG;2022;1477,22;10.1021/acsomega.2c01755;FALSE
MPG;2022;1325,85;10.1021/acsomega.2c00639;FALSE
MPG;2023;1786,42;10.1021/acsomega.3c03308;FALSE
MPG;2023;1772,23;10.1021/acsomega.3c05824;FALSE
MPG;2023;1786,42;10.1021/acsomega.3c01680;FALSE
MPG;2023;1780,68;10.1021/acsomega.2c06953;FALSE
MPG;2023;1780,68;10.1021/acsomega.2c06438;FALSE
MPG;2023;2736,08;10.1021/jacsau.3c00271;FALSE
MPG;2023;2736,08;10.1021/jacsau.3c00312;FALSE
MPG;2023;1819,91;10.1021/acsomega.2c05446;FALSE
MPG;2023;1819,91;10.1021/acsomega.2c04958;FALSE
MPG;2023;1819,91;10.1021/acsomega.2c06585;FALSE
MPG;2025;2229,12;10.1021/acsomega.5c11531;FALSE
MPG;2025;1896,00;10.1021/acsomega.5c04399;FALSE
MPG;2026;2229,12;10.1021/acsomega.5c09440;FALSE
MPG;2023;2460,08;10.1063/5.0172755;FALSE
MPG;2023;2460,08;10.1063/5.0160912;FALSE
MPG;2023;2434,94;10.1063/5.0139580;FALSE
MPG;2023;2434,94;10.1063/5.0140576;FALSE
MPG;2023;2434,94;10.1063/5.0137073;FALSE
MPG;2023;2434,94;10.1063/4.0000188;FALSE
MPG;2024;2452,01;10.1063/4.0000235;FALSE
MPG;2024;1226,01;10.1063/5.0191184;FALSE
MPG;2024;2452,01;10.1063/5.0165805;FALSE
MPG;2024;1290,27;10.1063/5.0230388;FALSE
MPG;2024;2580,54;10.1063/5.0218021;FALSE
MPG;2024;2580,54;10.1063/5.0224092;FALSE
MPG;2024;1407,57;10.1063/5.0201638;FALSE
MPG;2024;2452,01;10.1063/4.0000245;FALSE
MPG;2024;2452,01;10.1063/5.0196883;FALSE
MPG;2025;1296,33;10.1063/4.0000286;FALSE
MPG;2025;1296,33;10.1063/5.0263606;FALSE
MPG;2025;1283,24;10.1063/5.0250433;FALSE
MPG;2025;1770,49;10.1063/5.0286811;FALSE
MPG;2025;1770,49;10.1063/5.0300640;FALSE
MPG;2025;2704,92;10.1063/5.0274229;FALSE
MPG;2025;2704,92;10.1063/5.0276901;FALSE
MPG;2025;2704,92;10.1063/5.0265616;FALSE
MPG;2025;2704,92;10.1063/5.0263312;FALSE
MPG;2017;1608,19;10.1186/s12868-016-0324-1;FALSE
MPG;2017;1608,19;10.1186/s12864-016-3465-9;FALSE
MPG;2017;1939,97;10.1186/s13024-016-0143-y;FALSE
MPG;2017;2092,03;10.1186/s12915-016-0341-7;FALSE
MPG;2017;1608,19;10.1186/s13029-017-0064-3;FALSE
MPG;2017;1608,19;10.1186/s12862-017-0873-7;FALSE
MPG;2017;1774,08;10.1186/s12983-017-0197-x;FALSE
MPG;2017;1608,19;10.1186/s12862-017-0911-5;FALSE
MPG;2017;1608,19;10.1186/s12864-017-3595-8;FALSE
MPG;2017;2230,27;10.1186/s13059-017-1187-1;FALSE
MPG;2017;2230,27;10.1186/s13059-017-1181-7;FALSE
MPG;2017;1608,19;10.1186/s13229-017-0131-2;FALSE
MPG;2017;2230,27;10.1186/s13059-017-1197-z;FALSE
MPG;2017;1608,19;10.1186/s12859-017-1624-x;FALSE
MPG;2017;1838,59;10.1186/s40168-017-0275-5;FALSE
MPG;2017;2092,03;10.1186/s12915-017-0389-z;FALSE
MPG;2017;1608,19;10.1186/s12963-017-0143-3;FALSE
MPG;2017;2230,27;10.1186/s13059-017-1273-4;FALSE
MPG;2017;1774,08;10.1186/s12983-017-0224-y;FALSE
MPG;2017;1608,19;10.1186/s13062-017-0188-z;FALSE
MPG;2017;1608,19;10.1186/s12862-017-1035-7;FALSE
MPG;2017;1608,19;10.1186/s12864-017-3979-9;FALSE
MPG;2017;1608,19;10.1186/s12868-017-0383-y;FALSE
MPG;2017;1608,19;10.1186/s12862-017-1056-2;FALSE
MPG;2017;1608,19;10.1186/s12864-017-4126-3;FALSE
MPG;2017;1608,19;10.1186/s12859-017-1861-z;FALSE
MPG;2017;1608,19;10.1186/s12870-017-1149-5;FALSE
MPG;2017;1608,19;10.1186/s12862-017-1101-1;FALSE
MPG;2017;1677,31;10.1186/s13007-018-0290-y;FALSE
MPG;2020;1999,87;10.1186/S12974-020-01766-9;FALSE
MPG;2020;1833,98;10.1186/s12889-020-8352-2;FALSE
MPG;2020;2092,03;10.1186/s12915-020-0760-3;FALSE
MPG;2020;1833,98;10.1186/S12889-020-08464-4;FALSE
MPG;2020;2294,78;10.1186/S40168-020-00808-X;FALSE
MPG;2020;1608,19;10.1186/S40850-020-00053-7;FALSE
MPG;2020;1502,21;10.1186/s13321-020-00433-8;FALSE
MPG;2020;1833,98;10.1186/s13071-020-04115-0;FALSE
MPG;2020;1723,39;10.1186/s12862-020-01624-5;FALSE
MPG;2020;2207,23;10.1186/s12916-020-01623-9;FALSE
MPG;2020;1608,19;10.1186/s12864-020-06820-7;FALSE
MPG;2020;2294,78;10.1186/s12915-020-00818-z;FALSE
MPG;2020;1608,19;10.1186/s12898-020-00306-6;FALSE
MPG;2020;884,74;10.1186/s40878-020-00182-5;FALSE
MPG;2020;1608,19;10.1186/s12963-020-00217-0;FALSE
MPG;2020;1774,08;10.1186/s12983-018-0266-9;FALSE
MPG;2020;2092,03;10.1186/s13073-018-0542-5;FALSE
MPG;2020;1838,59;10.1186/s13068-018-1133-9;FALSE
MPG;2020;1838,59;10.1186/s12974-018-1212-7;FALSE
MPG;2020;1608,19;10.1186/s12953-018-0139-3;FALSE
MPG;2020;1608,19;10.1186/s12889-018-5730-0;FALSE
MPG;2020;1608,19;10.1186/s12862-018-1225-y;FALSE
MPG;2020;1677,31;10.1186/s13007-018-0330-7;FALSE
