"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"MPG",2012,1196.31,"10.1371/journal.pone.0030103",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22272281","PMC3260198",NA,NA,TRUE
"MPG",2012,1993.84,"10.1371/journal.pcbi.1002360",NA,"Public Library of Science (PLoS)","PLoS Computational Biology","1553-7358",NA,"1553-7358",NA,TRUE,"22319432","PMC3271022",NA,NA,TRUE
"MPG",2012,1196.31,"10.1371/journal.pone.0030140",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22253908","PMC3256223",NA,NA,TRUE
"MPG",2012,1196.31,"10.1371/journal.pone.0029851",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22272252","PMC3260173",NA,NA,TRUE
"MPG",2012,1196.31,"10.1371/journal.pone.0030371",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22363431","PMC3281841",NA,NA,TRUE
"MPG",2012,1196.31,"10.1371/journal.pone.0030086",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22276146","PMC3261879",NA,NA,TRUE
"MPG",2012,1196.31,"10.1371/journal.pone.0029604",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22242135","PMC3248438",NA,NA,TRUE
"MPG",2012,1173.12,"10.1371/journal.pone.0031347",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22312445","PMC3270032",NA,NA,TRUE
"MPG",2012,1173.12,"10.1371/journal.pone.0031043",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22359562","PMC3281038",NA,NA,TRUE
"MPG",2012,1173.12,"10.1371/journal.pone.0032093",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22403625","PMC3293894",NA,NA,TRUE
"MPG",2012,1955.2,"10.1371/journal.pgen.1002548",NA,"Public Library of Science (PLoS)","PLoS Genetics","1553-7404",NA,"1553-7404",NA,TRUE,"22438815","PMC3305333",NA,NA,TRUE
"MPG",2012,1173.12,"10.1371/journal.pone.0031589",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22348114","PMC3277502",NA,NA,TRUE
"MPG",2012,1173.12,"10.1371/journal.pone.0030913",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22347411","PMC3275610",NA,NA,TRUE
"MPG",2012,1173.12,"10.1371/journal.pone.0031526",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22328937","PMC3273468",NA,NA,TRUE
"MPG",2012,1955.2,"10.1371/journal.pgen.1002567",NA,"Public Library of Science (PLoS)","PLoS Genetics","1553-7404",NA,"1553-7404",NA,TRUE,"22438820","PMC3305403",NA,NA,TRUE
"MPG",2012,1173.12,"10.1371/journal.pone.0030920",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22319593","PMC3272038",NA,NA,TRUE
"MPG",2012,1161.03,"10.1371/JOURNAL.PONE.0018900",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"21541323","PMC3082538",NA,NA,NA
"MPG",2012,1179.98,"10.1371/journal.pone.0032600",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22396783","PMC3292577",NA,NA,TRUE
"MPG",2012,1179.98,"10.1371/journal.pone.0032826",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22412929","PMC3295772",NA,NA,TRUE
"MPG",2012,1179.98,"10.1371/journal.pone.0034146",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22493680","PMC3320907",NA,NA,TRUE
"MPG",2012,1179.98,"10.1371/journal.pone.0034248",NA,"Public Library of Science (PLoS)","PLoS ONE","1932-6203",NA,"1932-6203",NA,TRUE,"22479576","PMC3315501",NA,NA,TRUE
