"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Leibniz-IDS","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish and read",926.0,"00hvwkt50_degruy2023gac_2024"
"Leibniz-IDS","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish and read",5616.59,"00hvwkt50_sage2024gac_2024"
"Leibniz-IDS","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",6346.17,"00hvwkt50_sn2024deal_2024"
"Leibniz-IDS","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"read",3700.23,"00hvwkt50_cam2022gac_2023"
"Leibniz-IDS","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2023,2023,"publish",56.54,"00hvwkt50_cam2022gac_2023"
"Leibniz-IDS","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2023,2023,"publish",4745.0,"00hvwkt50_sage2021gac_2023"
"Leibniz-IDS","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",1154.03,"00hvwkt50_sn2020deal_2023"
"Leibniz-IDS","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",9411.97,"00hvwkt50_sn2020deal_2023"
"Leibniz-IDS","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"read",1598.0,"00hvwkt50_degruy2023gac_2023"
"Leibniz-IDS","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"publish",123.0,"00hvwkt50_degruy2023gac_2023"
"Leibniz-IDS","German Academic consortium, 66 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2022-2022","degruy2022gac",2022,2022,"read",1585.0,"00hvwkt50_degruy2022gac_2022"
"Leibniz-IDS","German Academic consortium, 66 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2022-2022","degruy2022gac",2022,2022,"publish",246.33,"00hvwkt50_degruy2022gac_2022"
"Leibniz-IDS","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"read",1154.03,"00hvwkt50_sn2020deal_2022"
"Leibniz-IDS","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2022,2022,"publish",9411.97,"00hvwkt50_sn2020deal_2022"
"Leibniz-IDS","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"publish",1315.0,"00hvwkt50_wiley2019deal_2022"
"Leibniz-IDS","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2022,2022,"read",1136.03,"00hvwkt50_wiley2019deal_2022"
"Leibniz-IDS","ZBW Leibniz Information Centre for Economics","Taylor & Francis (ZBW) 2022-2022","tf2022zbw",2022,2022,"publish",0.0,"00hvwkt50_tf2022zbw_2022"
"Leibniz-IDS","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2022,2022,"publish",3645.69,"00hvwkt50_cam2022gac_2022"
"Leibniz-IDS","German Academic Consortium, 133 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2021-2023","sage2021gac",2022,2022,"publish",5463.56,"00hvwkt50_sage2021gac_2022"
