"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Oldenburg U",2016,1396,"10.1186/s12868-017-0393-9",FALSE,"Springer Nature","BMC Neuroscience","1471-2202",NA,"1471-2202","1471-2202",NA,TRUE,"29073893","PMC5659004","ut:000413780900001",NA,TRUE
"Oldenburg U",2017,1813.41,"10.3389/fpsyg.2017.02109",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078","1664-1078",NA,TRUE,"29259568","PMC5723409","ut:000417067900002",NA,TRUE
"Oldenburg U",2017,1518.23,"10.1371/journal.pone.0177757",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"28542322","PMC5436761","ut:000401672400078",NA,TRUE
"Oldenburg U",2017,1345.45,"10.1371/journal.pone.0178934",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"28604795","PMC5467839","ut:000403088400020",NA,TRUE
"Oldenburg U",2017,1832.49,"10.3389/fmars.2017.00364",FALSE,"Frontiers Media SA","Frontiers in Marine Science","2296-7745",NA,"2296-7745","2296-7745",NA,TRUE,NA,NA,NA,NA,TRUE
"Oldenburg U",2017,322.95,"10.3390/computation6010005",FALSE,"MDPI AG","Computation","2079-3197",NA,"2079-3197","2079-3197",NA,TRUE,NA,NA,NA,NA,TRUE
"Oldenburg U",2017,1625.33,NA,FALSE,"Nigerian Medical Association","Annals of Medical & Health Sciences Research","2277-9205",NA,NA,"2141-9248",NA,FALSE,NA,NA,NA,"https://www.amhsr.org/articles/awareness-of-postsurgical-adhesions-among-gynecological-surgeons-focus-on-the-surgical-management-of-endometriosis.pdf",FALSE
"Oldenburg U",2017,500,"10.1515/demo-2017-0014",FALSE,"Walter de Gruyter GmbH","Dependence Modeling","2300-2298",NA,"2300-2298","2300-2298","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,NA,NA,NA,NA,TRUE
"Oldenburg U",2017,1649.75,"10.1097/md.0000000000008813",FALSE,"Ovid Technologies (Wolters Kluwer Health)","Medicine","0025-7974","0025-7974",NA,"0025-7974",NA,TRUE,"29310360","PMC5728761","ut:000419636400040",NA,TRUE
"Oldenburg U",2017,1518.23,"10.1371/journal.pone.0186901",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"29059225","PMC5653359","ut:000413403000051",NA,TRUE
"Oldenburg U",2017,1477.98,"10.5194/wes-2-569-2017",FALSE,"Copernicus GmbH","Wind Energy Science","2366-7451",NA,"2366-7451","2366-7443","https://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,"ut:000416160100001",NA,TRUE
"Oldenburg U",2017,1404,"10.1088/1367-2630/aa9165",FALSE,"IOP Publishing","New Journal of Physics","1367-2630",NA,"1367-2630","1367-2630","http://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,"ut:000414293300001",NA,TRUE
"Oldenburg U",2017,263.75,"10.1107/s2056989017017455",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890","2056-9890","http://creativecommons.org/licenses/by/2.0/uk/legalcode",TRUE,NA,NA,"ut:000419145000007",NA,TRUE
"Oldenburg U",2017,1655.48,"10.3390/molecules22122192",FALSE,"MDPI AG","Molecules","1420-3049",NA,"1420-3049","1420-3049",NA,TRUE,"29232855",NA,"ut:000419242400157",NA,TRUE
"Oldenburg U",2017,985.32,"10.5194/wes-2-603-2017",FALSE,"Copernicus GmbH","Wind Energy Science","2366-7451",NA,"2366-7451","2366-7443","https://creativecommons.org/licenses/by/3.0/",TRUE,NA,NA,"ut:000417521100001",NA,TRUE
"Oldenburg U",2018,1755.16,"10.3389/fmicb.2017.02614",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X",NA,"1664-302X","1664-302X",NA,TRUE,"29354105","PMC5760507","ut:000419345900002",NA,TRUE
"Oldenburg U",2018,1755.16,"10.3389/fmicb.2017.02550",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X",NA,"1664-302X","1664-302X",NA,TRUE,"29326679","PMC5741685","ut:000418124900001",NA,TRUE
"Oldenburg U",2018,975.09,"10.1177/2331216517753547",FALSE,"SAGE Publications","Trends in Hearing","2331-2165","2331-2165","2331-2165","2331-2165","http://journals.sagepub.com/page/policies/text-and-data-mining-license",TRUE,"29338577","PMC5774735","ut:000422886600001",NA,TRUE
"Oldenburg U",2018,1287.24,"10.1371/journal.pone.0189761",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"29267326","PMC5739409","ut:000418587400047",NA,TRUE
"Oldenburg U",2018,216.98,"10.1107/s2056989018000725",FALSE,"International Union of Crystallography (IUCr)","Acta Crystallographica Section E Crystallographic Communications","2056-9890",NA,"2056-9890","2056-9890","http://creativecommons.org/licenses/by/2.0/uk/legalcode",TRUE,NA,NA,NA,NA,TRUE
"Oldenburg U",2018,1833.17,"10.3389/fnmol.2017.00425",FALSE,"Frontiers Media SA","Frontiers in Molecular Neuroscience","1662-5099",NA,"1662-5099","1662-5099",NA,TRUE,"29311815","PMC5742114","ut:000418345100001",NA,TRUE
