"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"Kiel Institute for the World Economy","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"publish",796.72,"032yym934_sage2024gac_2024"
"Kiel Institute for the World Economy","German Academic Consortium, 154 participants, administered by Bayerische Staatsbibliothek","Sage (BSB) 2024-2025","sage2024gac",2024,2024,"read",796.72,"032yym934_sage2024gac_2024"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",6822.32,"032yym934_els2023deal_2024"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",10232.41,"032yym934_els2023deal_2024"
"Kiel Institute for the World Economy","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"publish",117.53,"032yym934_cam2022gac_2024"
"Kiel Institute for the World Economy","German Academic Consortium, 103 participants, administered by Bayerische Staatsbibliothek","CUP (BSB) 2022-2024","cam2022gac",2024,2024,"read",6076.2,"032yym934_cam2022gac_2024"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",3730.02,"032yym934_wiley2024deal_2024"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",763.98,"032yym934_wiley2024deal_2024"
"Kiel Institute for the World Economy","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2024,2024,"publish and read",1451.0,"032yym934_degruy2023gac_2024"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",6911.93,"032yym934_sn2024deal_2024"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",942.54,"032yym934_sn2024deal_2024"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"publish",1517.25,"032yym934_els2023deal_2023"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2023,2023,"read",2046.38,"032yym934_els2023deal_2023"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"publish",10249.47,"032yym934_sn2020deal_2023"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Springer Nature (DEAL) 2020-2023","sn2020deal",2023,2023,"read",1256.72,"032yym934_sn2020deal_2023"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"publish",3696.02,"032yym934_wiley2019deal_2023"
"Kiel Institute for the World Economy","Projekt DEAL Consortium","Wiley (DEAL) 2019-2023","wiley2019deal",2023,2023,"read",3192.98,"032yym934_wiley2019deal_2023"
"Kiel Institute for the World Economy","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"publish",0.0,"032yym934_degruy2023gac_2023"
"Kiel Institute for the World Economy","German Academic consortium, 79 participating institutions, administered by SUB Göttingen","Walter de Gruyter (SUB Göttingen) 2023-2024","degruy2023gac",2023,2023,"read",1416.22,"032yym934_degruy2023gac_2023"
