"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Nantes Université";2023;1014,12;"10.22203/eCM.v045a06";"FALSE";;;;;;
"Nantes Université";2023;2596,71;"10.3390/cancers15041004";"FALSE";;;;;;
"Nantes Université";2023;1350;"10.1088/1742-6596/2754/1/012021";"FALSE";;;;;;
"Nantes Université";2023;1350;"10.1088/1742-6596/2754/1/012023";"FALSE";;;;;;
"Nantes Université";2023;1350;"10.1088/1742-6596/2754/1/012022";"FALSE";;;;;;
"Nantes Université";2023;1350;"10.1088/1742-6596/2754/1/012030";"FALSE";;;;;;
"Nantes Université";2023;1586,91;"10.3390/ijms24021051";"FALSE";;;;;;
"Nantes Université";2023;1015,38;"10.3390/su15010188";"FALSE";;;;;;
"Nantes Université";2023;1536,64;"10.3390/bioengineering10010094";"FALSE";;;;;;
"Nantes Université";2023;1996,5;"10.3389/ti.2023.10816";"FALSE";;;;;;
"Nantes Université";2023;1924,29;"10.3389/fpsyg.2022.1061275";"FALSE";;;;;;
"Nantes Université";2023;3246,75;"10.26508/lsa.202201567";"FALSE";;;;;;
"Nantes Université";2023;846,26;"10.1016/j.actpsy.2023.103857";"FALSE";;;;;;
"Nantes Université";2023;1770,04;"10.1016/j.mtbio.2023.100581";"FALSE";;;;;;
"Nantes Université";2023;3064;"10.1093/braincomms/fcad044";"FALSE";;;;;;
"Nantes Université";2023;2299,76;"10.1016/j.rse.2023.113486";"TRUE";;;;;;
"Nantes Université";2023;3145;"10.1038/s42003-023-04629-0";"FALSE";;;;;;
"Nantes Université";2023;2790,72;"10.1016/j.biomaterials.2023.122091";"TRUE";;;;;;
"Nantes Université";2023;2080;"10.3389/fbuil.2023.1130066";"FALSE";;;;;;
"Nantes Université";2023;92,4;"10.2528/PIERB23011901";"FALSE";;;;;;
"Nantes Université";2023;2396,66;"10.1016/j.rse.2023.113554";"TRUE";;;;;;
"Nantes Université";2023;2645;"10.1038/s41413-023-00257-w";"FALSE";;;;;;
"Nantes Université";2023;2286,84;"10.1016/j.epsl.2023.118172";"TRUE";;;;;;
"Nantes Université";2023;2567,64;"10.4018/JGIM.323201";"FALSE";;;;;;
"Nantes Université";2023;2551,25;"10.4018/JGIM.322435";"FALSE";;;;;;
"Nantes Université";2023;2990;"10.1186/s12964-023-01150-z";"FALSE";;;;;;
"Nantes Université";2023;1746,47;"10.3389/fimmu.2022.1006944";"FALSE";;;;;;
"Nantes Université";2023;2080;"10.3389/fspas.2023.1176158";"FALSE";;;;;;
"Nantes Université";2023;1300;"10.1016/j.isci.2023.106399";"FALSE";;;;;;
"Nantes Université";2023;2574,33;"10.3390/ijms241310447";"FALSE";;;;;;
"Nantes Université";2023;3174;"10.1007/S10126-023-10222-7";"TRUE";;;;;;
"Nantes Université";2023;2944,58;"10.3389/fpsyg.2023.1191107";"FALSE";;;;;;
"Nantes Université";2023;1265;"10.3390/ijms24054347";"FALSE";;;;;;
"Nantes Université";2023;1489;"10.17352/2455-5479.000199";"FALSE";;;;;;
"Nantes Université";2023;950;"10.17645/up.v8i3.6757";"FALSE";;;;;;
"Nantes Université";2023;553,94;"10.55920/IJCIMR.2023.04.001156";"FALSE";;;;;;
"Nantes Université";2023;1945,05;"10.1016/j.bcab.2023.102786";"TRUE";;;;;;
"Nantes Université";2023;1931;"10.1371/journal.pone.0289757";"FALSE";;;;;;
"Nantes Université";2023;2575,9;"10.1136/bmjopen-2022-071215";"FALSE";;;;;;
"Nantes Université";2023;2145;"10.1038/s41598-023-35403-1";"FALSE";;;;;;
"Nantes Université";2023;1386;"10.1186/s40643-023-00700-0";"FALSE";;;;;;
"Nantes Université";2023;2710;"10.1080/1523908X.2023.2283081";"TRUE";;;;;;
"Nantes Université";2023;2095;"10.3389/fmars.2023.1320642";"FALSE";;;;;;
"Nantes Université";2023;2748;"10.1186/s12875-023-02189-0";"FALSE";;;;;;
"Nantes Université";2023;2086;"10.2196/42477";"FALSE";;;;;;
"Nantes Université";2023;2200;"10.1093/ismeco/ycad008";"FALSE";;;;;;
"Nantes Université";2023;1839,1;"10.1097/md.0000000000033461";"FALSE";;;;;;
"Nantes Université";2023;300;"10.5709/acp-0382-y";"FALSE";;;;;;
"Nantes Université";2023;1025,6;"10.3390/jintelligence11070141";"FALSE";;;;;;
"Nantes Université";2023;400;"10.5334/snr.148";"FALSE";;;;;;
"Nantes Université";2023;2465,13;"10.1017/S2045796023000732";"FALSE";;;;;;
"Nantes Université";2023;400;"10.3324/haematol.2021.280051";"FALSE";;;;;;
"Nantes Université";2023;2490;"10.1186/s12888-023-04623-0";"FALSE";;;;;;
"Nantes Université";2023;5390;"10.1038/s41467-023-40534-0";"FALSE";;;;;;
"Nantes Université";2023;1695;"10.1080/17482631.2023.2244763";"FALSE";;;;;;
"Nantes Université";2023;2253,06;"10.3390/s23198097";"FALSE";;;;;;
