"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Södertörn University",2018,NA,"10.1007/s10708-017-9836-1",TRUE,"Springer Nature","GeoJournal","0343-2521","0343-2521","1572-9893","0343-2521","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Uppsala University",2018,NA,"10.1007/s11043-018-9382-3",TRUE,"Springer Nature","Mechanics of Time-Dependent Materials","1385-2000","1385-2000","1573-2738","1385-2000","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Linköping University",2018,NA,"10.1007/s10404-018-2046-4",TRUE,"Springer Nature","Microfluidics and Nanofluidics","1613-4982","1613-4982","1613-4990","1613-4982","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Uppsala University",2018,NA,"10.1007/s11356-018-1447-y",TRUE,"Springer Nature","Environmental Science and Pollution Research","0944-1344","0944-1344","1614-7499","0944-1344","http://creativecommons.org/licenses/by/4.0",TRUE,"29450771",NA,NA,NA,FALSE
"Swedish University of Agricultural Sciences",2018,NA,"10.1007/s13593-018-0489-3",TRUE,"Springer Nature","Agronomy for Sustainable Development","1774-0746","1774-0746","1773-0155","1773-0155","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Uppsala University",2018,NA,"10.1007/s00702-018-1854-8",TRUE,"Springer Nature","Journal of Neural Transmission","0300-9564","0300-9564","1435-1463","0300-9564","http://creativecommons.org/licenses/by/4.0",TRUE,"29427067",NA,NA,NA,FALSE
"Lund University",2018,NA,"10.1007/s00268-018-4492-2",TRUE,"Springer Nature","World Journal of Surgery","0364-2313","0364-2313","1432-2323","0364-2313","http://creativecommons.org/licenses/by/4.0",TRUE,"29470699",NA,NA,NA,FALSE
"Linköping University",2018,NA,"10.1007/s40263-018-0495-7",TRUE,"Springer Nature","CNS Drugs","1172-7047","1172-7047","1179-1934","1172-7047","http://creativecommons.org/licenses/by-nc/4.0",TRUE,"29423659",NA,NA,NA,FALSE
"Umea University",2018,NA,"10.1007/s10750-018-3553-8",TRUE,"Springer Nature","Hydrobiologia","0018-8158","0018-8158","1573-5117","0018-8158","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Karolinska Institute",2018,NA,"10.1007/s40778-018-0118-8",TRUE,"Springer Nature","Current Stem Cell Reports","2198-7866",NA,"2198-7866",NA,"http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Karolinska Institute",2018,NA,"10.1007/s00268-018-4498-9",TRUE,"Springer Nature","World Journal of Surgery","0364-2313","0364-2313","1432-2323","0364-2313","http://creativecommons.org/licenses/by/4.0",TRUE,"29435627",NA,NA,NA,FALSE
"Lund University",2018,NA,"10.1007/s41063-018-0037-z",TRUE,"Springer Nature","arktos","2364-9453","2364-9453","2364-9461","2364-9461","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Stockholm School of Economics",2018,NA,"10.1007/s10551-018-3828-z",TRUE,"Springer Nature","Journal of Business Ethics","0167-4544","0167-4544","1573-0697","0167-4544","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Gothenburg",2018,NA,"10.1007/s13280-018-1037-8",TRUE,"Springer Nature","Ambio","0044-7447","0044-7447","1654-7209","0044-7447","http://creativecommons.org/licenses/by/4.0",TRUE,"29484544",NA,NA,NA,FALSE
