"DOI","period","Institution","is_hybrid"
"10.1007/s11356-017-9508-1","2017","Chalmers University of Technology","TRUE"
"10.1007/s11367-017-1330-y","2017","Chalmers University of Technology","TRUE"
"10.1007/s11422-017-9817-1","2017","Royal Institute of Technology","TRUE"
"10.1007/s11625-017-0445-1","2017","Stockholm University","TRUE"
"10.1007/s11947-017-1936-x","2017","Lund University","TRUE"
"10.1007/s11998-017-9937-2","2017","Karlstad University","TRUE"
"10.1007/s11998-017-9949-y","2017","Royal Institute of Technology","TRUE"
"10.1007/s12010-017-2525-1","2017","University of Boras","TRUE"
"10.1007/s12126-017-9296-4","2017","Malmö University","TRUE"
"10.1007/s12198-017-0178-5","2017","Umea University","TRUE"
"10.1007/s12220-017-9873-5","2017","Chalmers University of Technology","TRUE"
"10.1007/s12526-017-0749-5","2017","University of Gothenburg","TRUE"
"10.1007/s12529-017-9669-9","2017","Karolinska Institute","TRUE"
"10.1007/s12549-017-0279-y","2017","Swedish Museum of Natural History","TRUE"
"10.1007/s12665-017-6753-z","2017","Lulea University of Technology","TRUE"
"10.1007/s12975-017-0539-1","2017","Lund University","TRUE"
"10.1007/s13158-017-0192-6","2017","University of Gothenburg","TRUE"
"10.1007/s13158-017-0193-5","2017","University of Gothenburg","TRUE"
"10.1007/s13394-017-0211-9","2017","Linnaeus University","TRUE"
"10.1007/s40194-017-0490-5","2017","Royal Institute of Technology","TRUE"
"10.1007/s40194-017-0496-z","2017","Royal Institute of Technology","TRUE"
"10.1007/s40265-017-0777-2","2017","Karolinska Institute","TRUE"
"10.1007/s40926-017-0061-2","2017","Södertörn University","TRUE"
"10.1007/s40926-017-0065-y","2017","Stockholm School of Economics","TRUE"
"10.1007/s41111-017-0068-9","2017","University of Gothenburg","TRUE"
"10.1007/s41651-017-0001-7","2017","Linköping University","TRUE"
"10.1140/epja/i2017-12324-4","2017","Uppsala University","TRUE"
"10.1140/epjd/e2017-80102-2","2017","Chalmers University of Technology","TRUE"
"10.1208/s12248-017-0109-1","2017","Uppsala University","TRUE"
"10.1007/s00198-017-4099-8","2017","University of Gothenburg","TRUE"
