institution,period,euro,doi,is_hybrid
University of Turku,2017,"1305,00",10.1038/s41598-017-12892-5 ,FALSE
University of Turku,2017,"1305,00",10.1038/s41598-017-16618-5,FALSE
University of Turku,2017,"2840,71",10.1128/mSphere.00418-17,FALSE
University of Turku,2017,"1377,25",10.3390/rs9121279,FALSE
University of Turku,2017,"800,00",10.1051/swsc/2017013,FALSE
University of Turku,2017,"1745,00",10.1186/s12885-017-3488-x ,FALSE
University of Turku,2017,"3893,24",10.1016/j.stemcr.2017.05.021 ,FALSE
University of Turku,2017,"868,00",10.3391/ai.2017.12.2.07,FALSE
University of Turku,2017,"2540,64",10.1371/journal.pcbi.1005562,FALSE
University of Turku,2017,"1683,28",10.3390/molecules22050760 ,FALSE
University of Turku,2017,"2691,18",10.1016/j.stemcr.2017.04.016,FALSE
University of Turku,2017,"809,10",10.1038/s41598-017-02072-w,FALSE
University of Turku,2017,"1305,00",10.1038/s41598-017-01624-4,FALSE
University of Turku,2017,"2008,80",10.1002/ece3.2989,FALSE
University of Turku,2017,"2232,00",10.1186/s12889-017-4306-8,FALSE
University of Turku,2017,"3359,44",10.18632/oncotarget.17573,FALSE
University of Turku,2017,"556,18",10.1016/j.dib.2017.03.012,FALSE
University of Turku,2017,"579,70",10.3897/phytokeys.78.11370,FALSE
University of Turku,2017,"2800,00",10.1038/tp.2016.223 ,FALSE
University of Turku,2017,"3380,65",10.18632/oncotarget.16033,FALSE
University of Turku,2017,"3700,00",10.1038/ncomms15017,FALSE
University of Turku,2017,"2043,68",10.3389/fnmol.2017.00058 ,FALSE
University of Turku,2017,"1305,00",10.1038/srep44756,FALSE
University of Turku,2017,"2232,00",10.1186/s12947-016-0093-0,FALSE
University of Turku,2017,"1745,00",10.1186/s12903-017-0375-4,FALSE
University of Turku,2017,"1745,00",10.1186/s12888-017-1266-6 ,FALSE
University of Turku,2017,"178,50",10.1099/jmmcr.0.005090 ,FALSE
University of Turku,2017,"1612,00",10.1530/EC-17-0015,FALSE
University of Turku,2017,"1155,00",10.1186/s11671-017-1853-y,FALSE
University of Turku,2017,"1745,00",10.1186/s12891-016-1366-3 ,FALSE
University of Turku,2017,"1618,20",10.1038/s41598-017-03957-6,FALSE
University of Turku,2017,"1668,53",10.1016/j.meteno.2017.05.001 ,FALSE
University of Turku,2017,"2678,40",10.1186/s12966-017-0539-2,FALSE
University of Turku,2017,"4485,30",10.1016/j.celrep.2017.05.013,FALSE
University of Turku,2017,"1618,20",10.1038/s41598-017-06544-x,FALSE
University of Turku,2017,"1618,20",10.1038/s41598-017-05949-y,FALSE
University of Turku,2017,"1897,20",10.1002/ece3.3242,FALSE
University of Turku,2017,"1083,00",10.1002/2211-5463.12264 ,FALSE
University of Turku,2017,"618,76",10.3897/rio.3.e13593,FALSE
University of Turku,2017,"1618,20",10.1038/s41598-017-00769-6,FALSE
University of Turku,2017,"1517,76",10.1002/ece3.3359,FALSE
University of Turku,2017,"1758,00",10.2147/NSA.S139505,FALSE
University of Turku,2017,"1491,72",10.1002/ecs2.1947,FALSE
University of Turku,2017,"1305,00",10.1038/s41598-017-03640-w,FALSE
University of Turku,2017,"1305,00",10.1038/s41598-017-08597-4,FALSE
University of Turku,2017,"1305,00",10.1038/s41598-017-08457-1 ,FALSE
University of Turku,2017,"650,00",10.1038/s41598-017-06059-5,FALSE
University of Turku,2017,"1305,00",10.1038/s41598-017-07248-y,FALSE
University of Turku,2017,"1203,00",10.1002/ecs2.1931,FALSE
University of Turku,2017,"1204,44",10.1080/23322039.2017.1339771 ,FALSE
University of Turku,2017,"2800,00",10.1038/tp.2016.222,FALSE
University of Turku,2017,"3720,00",10.1038/emi.2017.17,FALSE
University of Turku,2017,"1305,00",10.1038/s41598-017-10931-9 ,FALSE
University of Turku,2017,"1284,54",10.1371/journal.pone.0183832,FALSE
University of Turku,2017,"1618,20",10.1038/s41598-017-13758-6,FALSE
University of Turku,2017,"1288,05",10.1371/journal.pone.0186628,FALSE
University of Turku,2017,"3295,90",10.1093/cercor/bhx129,TRUE
University of Turku,2017,"2450,00",10.1093/bib/bbw057,TRUE
University of Turku,2017,"2729,24",10.1016/j.ajpath.2017.01.006,TRUE
University of Turku,2017,"2728,00",10.1007/s10096-017-2958-z,TRUE
University of Turku,2017,"4226,94",10.1016/j.bbagen.2017.02.020,TRUE
University of Turku,2017,"1184,11",10.1016/j.rssm.2017.02.001 ,TRUE
University of Turku,2017,"986,76",10.1016/j.pragma.2016.12.013,TRUE
University of Turku,2017,"1184,11",10.1016/j.rssm.2017.01.002 ,TRUE
University of Turku,2017,"3563,72",10.1080/15548627.2016.1261319 ,TRUE
University of Turku,2017,"2691,18",10.1016/j.plaphy.2017.01.014,TRUE
University of Turku,2017,"696,97",10.1161/CIRCGENETICS.116.001554,TRUE
University of Turku,2017,"5561,78",10.1016/j.algal.2017.06.019,TRUE
University of Turku,2017,"4004,48",10.1016/j.diabres.2017.07.015,TRUE
University of Turku,2017,"2012,52",10.1007/s11572-017-9423-z ,TRUE
University of Turku,2017,"2007,16",10.1161/CIRCULATIONAHA.116.025889,TRUE
University of Turku,2017,"3552,35",10.1016/j.bios.2017.07.010 ,TRUE
University of Turku,2017,"1195,74",10.1177/0271678X17734998,TRUE
University of Turku,2017,"1296,41",10.3390/ijerph14101245,TRUE
University of Turku,2017,"2063,24",10.1016/j.bone.2017.10.018,TRUE
University of Turku,2017,"3400,00",10.1111/tpj.13761,TRUE
University of Turku,2017,"2152,94",10.1016/j.infsof.2017.11.015,TRUE
University of Turku,2017,"3382,72",10.1007/s00125-017-4460-7,TRUE
University of Turku,2017,"1975,22",10.1083/jcb.201704045,TRUE
University of Turku,2017,"2160,29",10.1083/jcb.201609066,TRUE
