"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Wageningen University",2016,NA,"10.1007/s11306-016-1015-8",TRUE,"Springer Nature","Metabolomics","1573-3882","1573-3882","1573-3890","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"VU University Amsterdam",2016,NA,"10.1007/s10640-015-9993-y",TRUE,"Springer Nature","Environmental and Resource Economics","0924-6460","0924-6460","1573-1502","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2016,NA,"10.1007/s40336-016-0166-y",TRUE,"Springer Nature","Clinical and Translational Imaging","2281-5872","2281-5872","2281-7565",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Groningen",2016,NA,"10.1007/s00165-016-0364-4",TRUE,"Springer Nature","Formal Aspects of Computing","0934-5043","0934-5043","1433-299X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"VU University Medical Center (VUmc)",2016,NA,"10.1007/s00262-016-1811-z",TRUE,"Springer Nature","Cancer Immunology, Immunotherapy","0340-7004","0340-7004","1432-0851",NA,TRUE,"26935057","PMC4826413",NA,NA,FALSE
"University Medical Center Utrecht",2016,NA,"10.1007/s00277-016-2619-9",TRUE,"Springer Nature","Annals of Hematology","0939-5555","0939-5555","1432-0584",NA,TRUE,"26931115","PMC4819743",NA,NA,FALSE
"Academic Medical Center (AMC)",2016,NA,"10.1007/s00281-016-0556-2",TRUE,"Springer Nature","Seminars in Immunopathology","1863-2297","1863-2297","1863-2300","http://creativecommons.org/licenses/by/4.0",TRUE,"26965110","PMC4896999",NA,NA,FALSE
"University of Amsterdam",2016,NA,"10.1245/s10434-016-5178-3",TRUE,"Springer Nature","Annals of Surgical Oncology","1068-9265","1068-9265","1534-4681","http://creativecommons.org/licenses/by/4.0",TRUE,"27002814","PMC4927602",NA,NA,FALSE
"University of Groningen",2016,NA,"10.1007/s00787-016-0836-3",TRUE,"Springer Nature","European Child & Adolescent Psychiatry","1018-8827","1018-8827","1435-165X",NA,TRUE,NA,NA,NA,NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s10236-016-0947-x",TRUE,"Springer Nature","Ocean Dynamics","1616-7341","1616-7341","1616-7228","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Leiden University Medical Center (LUMC)",2016,NA,"10.1007/s11999-016-4806-3",TRUE,"Springer Nature","Clinical Orthopaedics and Related Research®","0009-921X","0009-921X","1528-1132",NA,TRUE,NA,NA,NA,NA,FALSE
"VU University Medical Center (VUmc)",2016,NA,"10.1007/s00280-016-3003-0",TRUE,"Springer Nature","Cancer Chemotherapy and Pharmacology","0344-5704","0344-5704","1432-0843","http://creativecommons.org/licenses/by/4.0",TRUE,"27007129","PMC4921117",NA,NA,FALSE
"University of Groningen",2016,NA,"10.1007/s10676-016-9392-2",TRUE,"Springer Nature","Ethics and Information Technology","1388-1957","1388-1957","1572-8439","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Maastricht University",2016,NA,"10.1007/s11146-016-9556-1",TRUE,"Springer Nature","The Journal of Real Estate Finance and Economics","0895-5638","0895-5638","1573-045X",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University Medical Center",2016,NA,"10.1007/s12281-016-0253-6",TRUE,"Springer Nature","Current Fungal Infection Reports","1936-3761","1936-3761","1936-377X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Tilburg University",2016,NA,"10.1007/s00362-016-0761-z",TRUE,"Springer Nature","Statistical Papers","0932-5026","0932-5026","1613-9798",NA,TRUE,NA,NA,NA,NA,FALSE
"VU University Amsterdam",2016,NA,"10.1007/s40279-016-0516-y",TRUE,"Springer Nature","Sports Medicine","0112-1642","0112-1642","1179-2035",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus University",2016,NA,"10.1007/s40803-016-0022-1",TRUE,"Springer Nature","Hague Journal on the Rule of Law","1876-4045","1876-4045","1876-4053","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Radboud University Medical Center",2016,NA,"10.1007/s12308-016-0270-y",TRUE,"Springer Nature","Journal of Hematopathology","1868-9256","1868-9256","1865-5785","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s10614-016-9569-0",TRUE,"Springer Nature","Computational Economics","0927-7099","0927-7099","1572-9974",NA,TRUE,NA,NA,NA,NA,FALSE
"Academic Medical Center (AMC)",2016,NA,"10.1007/s11764-016-0536-5",TRUE,"Springer Nature","Journal of Cancer Survivorship","1932-2259","1932-2259","1932-2267",NA,TRUE,NA,NA,NA,NA,FALSE
"Wageningen University",2016,NA,"10.1007/s00477-016-1232-8",TRUE,"Springer Nature","Stochastic Environmental Research and Risk Assessment","1436-3240","1436-3240","1436-3259","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Academic Medical Center (AMC)",2016,NA,"10.1007/s00167-016-4063-8",TRUE,"Springer Nature","Knee Surgery, Sports Traumatology, Arthroscopy","0942-2056","0942-2056","1433-7347",NA,TRUE,"27017216","PMC4823368",NA,NA,FALSE
"Wageningen University",2016,NA,"10.1007/s10340-016-0751-x",TRUE,"Springer Nature","Journal of Pest Science","1612-4758","1612-4758","1612-4766","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Maastricht University Medical Center (UMC+)",2016,NA,"10.1007/s10549-016-3757-4",TRUE,"Springer Nature","Breast Cancer Research and Treatment","0167-6806","0167-6806","1573-7217","http://creativecommons.org/licenses/by-nc/4.0",TRUE,"27013474","PMC4837212",NA,NA,FALSE
"VU University Medical Center (VUmc)",2016,NA,"10.1007/s40620-016-0277-6",TRUE,"Springer Nature","Journal of Nephrology","1121-8428","1121-8428","1724-6059",NA,TRUE,NA,NA,NA,NA,FALSE
"Wageningen University",2016,NA,"10.1007/s10265-016-0807-2",TRUE,"Springer Nature","Journal of Plant Research","0918-9440","0918-9440","1618-0860","http://creativecommons.org/licenses/by/4.0",TRUE,"27000875","PMC4850179",NA,NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s10546-016-0138-9",TRUE,"Springer Nature","Boundary-Layer Meteorology","0006-8314","0006-8314","1573-1472","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Eindhoven University of Technology",2016,NA,"10.1007/s00165-016-0359-1",TRUE,"Springer Nature","Formal Aspects of Computing","0934-5043","0934-5043","1433-299X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"VU University Amsterdam",2016,NA,"10.1007/s13280-016-0770-0",TRUE,"Springer Nature","Ambio","0044-7447","0044-7447","1654-7209",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University",2016,NA,"10.1007/s10608-016-9766-0",TRUE,"Springer Nature","Cognitive Therapy and Research","0147-5916","0147-5916","1573-2819",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Amsterdam",2016,NA,"10.1007/s00023-016-0469-6",TRUE,"Springer Nature","Annales Henri Poincaré","1424-0637","1424-0637","1424-0661",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2016,NA,"10.1007/s10459-016-9676-7",TRUE,"Springer Nature","Advances in Health Sciences Education","1382-4996","1382-4996","1573-1677",NA,TRUE,NA,NA,NA,NA,FALSE
"Wageningen University",2016,NA,"10.1007/s10526-016-9731-6",TRUE,"Springer Nature","BioControl","1386-6141","1386-6141","1573-8248","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s10854-016-4591-5",TRUE,"Springer Nature","Journal of Materials Science: Materials in Electronics","0957-4522","0957-4522","1573-482X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"University of Amsterdam",2016,NA,"10.1007/s10676-016-9394-0",TRUE,"Springer Nature","Ethics and Information Technology","1388-1957","1388-1957","1572-8439","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"VU University Medical Center (VUmc)",2016,NA,"10.1007/s00223-016-0131-9",TRUE,"Springer Nature","Calcified Tissue International","0171-967X","0171-967X","1432-0827","http://creativecommons.org/licenses/by/4.0",TRUE,"27016371","PMC4932130",NA,NA,FALSE
"University Medical Center Utrecht",2016,NA,"10.1007/s00423-016-1393-4",TRUE,"Springer Nature","Langenbeck's Archives of Surgery","1435-2443","1435-2443","1435-2451","http://creativecommons.org/licenses/by/4.0",TRUE,"27013326","PMC4851685",NA,NA,FALSE
"University of Groningen",2016,NA,"10.1007/s10212-016-0295-8",TRUE,"Springer Nature","European Journal of Psychology of Education","0256-2928","0256-2928","1878-5174",NA,TRUE,NA,NA,NA,NA,FALSE
"Leiden University Medical Center (LUMC)",2016,NA,"10.1007/s00264-016-3150-2",TRUE,"Springer Nature","International Orthopaedics","0341-2695","0341-2695","1432-5195",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Groningen",2016,NA,"10.1007/s10640-016-0014-6",TRUE,"Springer Nature","Environmental and Resource Economics","0924-6460","0924-6460","1573-1502",NA,TRUE,NA,NA,NA,NA,FALSE
"VU University Amsterdam",2016,NA,"10.1007/s11120-016-0248-8",TRUE,"Springer Nature","Photosynthesis Research","0166-8595","0166-8595","1573-5079",NA,TRUE,NA,NA,NA,NA,FALSE
"Maastricht University Medical Center (UMC+)",2016,NA,"10.1007/s00384-016-2550-5",TRUE,"Springer Nature","International Journal of Colorectal Disease","0179-1958","0179-1958","1432-1262",NA,TRUE,"26960997","PMC4834109",NA,NA,FALSE
"Academic Medical Center (AMC)",2016,NA,"10.1007/s00167-016-4062-9",TRUE,"Springer Nature","Knee Surgery, Sports Traumatology, Arthroscopy","0942-2056","0942-2056","1433-7347",NA,TRUE,NA,NA,NA,NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s10236-016-0945-z",TRUE,"Springer Nature","Ocean Dynamics","1616-7341","1616-7341","1616-7228","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s11948-015-9729-y",TRUE,"Springer Nature","Science and Engineering Ethics","1353-3452","1353-3452","1471-5546","http://creativecommons.org/licenses/by/4.0",TRUE,"26943654","PMC4912575",NA,NA,FALSE
"University Medical Center Utrecht",2016,NA,"10.1007/s00221-015-4538-8",TRUE,"Springer Nature","Experimental Brain Research","0014-4819","0014-4819","1432-1106","http://creativecommons.org/licenses/by/4.0",TRUE,"26979435","PMC4893073",NA,NA,FALSE
"Leiden University",2016,NA,"10.1007/s10993-015-9397-4",TRUE,"Springer Nature","Language Policy","1568-4555","1568-4555","1573-1863",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Groningen",2016,NA,"10.1007/s00165-016-0363-5",TRUE,"Springer Nature","Formal Aspects of Computing","0934-5043","0934-5043","1433-299X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s00348-016-2133-9",TRUE,"Springer Nature","Experiments in Fluids","0723-4864","0723-4864","1432-1114","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Delft University of Technology",2016,NA,"10.1007/s12469-016-0121-3",TRUE,"Springer Nature","Public Transport","1866-749X","1866-749X","1613-7159",NA,TRUE,NA,NA,NA,NA,FALSE
