"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Leiden University",2015,NA,"10.1007/s11095-015-1760-9",TRUE,"Springer Nature","Pharmaceutical Research","0724-8741","0724-8741","1573-904X",NA,TRUE,"26553352","PMC4689776",NA,NA,FALSE
"Leiden University",2015,NA,"10.3758/s13428-015-0677-x",TRUE,"Springer Nature","Behavior Research Methods","1554-3528",NA,"1554-3528",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s13629-015-0105-0",TRUE,"Springer Nature","Tijdschrift voor Urologie","2211-3037","2211-3037","2211-4718",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s13629-015-0108-x",TRUE,"Springer Nature","Tijdschrift voor Urologie","2211-3037","2211-3037","2211-4718",NA,TRUE,NA,NA,NA,NA,FALSE
"Maastricht University Medical Center (UMC+)",2015,NA,"10.1007/s40273-015-0346-z",TRUE,"Springer Nature","PharmacoEconomics","1170-7690","1170-7690","1179-2027",NA,TRUE,"26578403","PMC4766221",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s00348-015-2073-9",TRUE,"Springer Nature","Experiments in Fluids","0723-4864","0723-4864","1432-1114",NA,TRUE,NA,NA,NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s40266-015-0319-0",TRUE,"Springer Nature","Drugs & Aging","1170-229X","1170-229X","1179-1969",NA,TRUE,"26597400","PMC4676788",NA,NA,FALSE
"Maastricht University",2015,NA,"10.1007/s10459-015-9645-6",TRUE,"Springer Nature","Advances in Health Sciences Education","1382-4996","1382-4996","1573-1677",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus University",2015,NA,"10.1007/s11166-015-9224-5",TRUE,"Springer Nature","Journal of Risk and Uncertainty","0895-5646","0895-5646","1573-0476",NA,TRUE,NA,NA,NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s00787-015-0791-4",TRUE,"Springer Nature","European Child & Adolescent Psychiatry","1018-8827","1018-8827","1435-165X","http://creativecommons.org/licenses/by/4.0",TRUE,"26564020","PMC4932131",NA,NA,FALSE
"University of Twente",2015,NA,"10.1007/s11136-015-1192-3",TRUE,"Springer Nature","Quality of Life Research","0962-9343","0962-9343","1573-2649","http://creativecommons.org/licenses/by/4.0",TRUE,"26615616","PMC4870291",NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2015,NA,"10.1007/s11764-015-0500-9",TRUE,"Springer Nature","Journal of Cancer Survivorship","1932-2259","1932-2259","1932-2267","http://creativecommons.org/licenses/by/4.0",TRUE,"26620817","PMC4863029",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s11948-015-9715-4",TRUE,"Springer Nature","Science and Engineering Ethics","1353-3452","1353-3452","1471-5546",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s00787-015-0797-y",TRUE,"Springer Nature","European Child & Adolescent Psychiatry","1018-8827","1018-8827","1435-165X","http://creativecommons.org/licenses/by/4.0",TRUE,"26589300","PMC4932141",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s11669-015-0427-x",TRUE,"Springer Nature","Journal of Phase Equilibria and Diffusion","1547-7037","1547-7037","1863-7345",NA,TRUE,NA,NA,NA,NA,FALSE
"University Medical Center Utrecht",2015,NA,"10.1007/s00277-015-2553-2",TRUE,"Springer Nature","Annals of Hematology","0939-5555","0939-5555","1432-0584",NA,TRUE,"26576560","PMC4700102",NA,NA,FALSE
"Wageningen UR (University & Research Centre)",2015,NA,"10.1007/s11248-015-9921-5",TRUE,"Springer Nature","Transgenic Research","0962-8819","0962-8819","1573-9368",NA,TRUE,"26577903","PMC4762934",NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s40802-015-0046-6",TRUE,"Springer Nature","Netherlands International Law Review","0165-070X","0165-070X","1741-6191",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Amsterdam",2015,NA,"10.1007/s10826-015-0322-4",TRUE,"Springer Nature","Journal of Child and Family Studies","1062-1024","1062-1024","1573-2843",NA,TRUE,NA,NA,NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s11192-015-1788-y",TRUE,"Springer Nature","Scientometrics","0138-9130","0138-9130","1588-2861",NA,TRUE,NA,NA,NA,NA,FALSE
"Wageningen UR (University & Research Centre)",2015,NA,"10.1007/s11157-015-9387-1",TRUE,"Springer Nature","Reviews in Environmental Science and Bio/Technology","1569-1705","1569-1705","1572-9826",NA,TRUE,NA,NA,NA,NA,FALSE
"Wageningen UR (University & Research Centre)",2015,NA,"10.1007/s00138-015-0727-5",TRUE,"Springer Nature","Machine Vision and Applications","0932-8092","0932-8092","1432-1769","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s40803-015-0014-6",TRUE,"Springer Nature","Hague Journal on the Rule of Law","1876-4045","1876-4045","1876-4053",NA,TRUE,NA,NA,NA,NA,FALSE
"Maastricht University",2015,NA,"10.1007/s10699-015-9450-y",TRUE,"Springer Nature","Foundations of Science","1233-1821","1233-1821","1572-8471",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University",2015,NA,"10.1007/s00439-015-1606-x",TRUE,"Springer Nature","Human Genetics","0340-6717","0340-6717","1432-1203",NA,TRUE,"26561393","PMC4698300",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s11044-015-9476-5",TRUE,"Springer Nature","Multibody System Dynamics","1384-5640","1384-5640","1573-272X",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Twente",2015,NA,"10.1007/s11205-015-1182-4",TRUE,"Springer Nature","Social Indicators Research","0303-8300","0303-8300","1573-0921",NA,TRUE,NA,NA,NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s11136-015-1175-4",TRUE,"Springer Nature","Quality of Life Research","0962-9343","0962-9343","1573-2649","http://creativecommons.org/licenses/by/4.0",TRUE,"26573019","PMC4870298",NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s00520-015-3025-x",TRUE,"Springer Nature","Supportive Care in Cancer","0941-4355","0941-4355","1433-7339",NA,TRUE,"26581900","PMC4805701",NA,NA,FALSE
"University Medical Center Utrecht",2015,NA,"10.1007/s13629-015-0107-y",TRUE,"Springer Nature","Tijdschrift voor Urologie","2211-3037","2211-3037","2211-4718",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Twente",2015,NA,"10.1007/s10554-015-0802-z",TRUE,"Springer Nature","The International Journal of Cardiovascular Imaging","1569-5794","1569-5794","1573-0743",NA,TRUE,"26563107","PMC4751172",NA,NA,FALSE
"Leiden University",2015,NA,"10.1007/s11367-015-0994-4",TRUE,"Springer Nature","The International Journal of Life Cycle Assessment","0948-3349","0948-3349","1614-7502",NA,TRUE,NA,NA,NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s10689-015-9852-6",TRUE,"Springer Nature","Familial Cancer","1389-9600","1389-9600","1573-7292",NA,TRUE,"26590592","PMC4803807",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s00440-015-0674-0",TRUE,"Springer Nature","Probability Theory and Related Fields","0178-8051","0178-8051","1432-2064",NA,TRUE,NA,NA,NA,NA,FALSE
"University of Amsterdam",2015,NA,"10.1007/s40318-015-0080-x",TRUE,"Springer Nature","The International Sports Law Journal","1567-7559","1567-7559","2213-5154",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s13629-015-0100-5",TRUE,"Springer Nature","Tijdschrift voor Urologie","2211-3037","2211-3037","2211-4718",NA,TRUE,NA,NA,NA,NA,FALSE
"Radboud University",2015,NA,"10.1007/s10984-015-9197-y",TRUE,"Springer Nature","Learning Environments Research","1387-1579","1387-1579","1573-1855",NA,TRUE,NA,NA,NA,NA,FALSE
"University Medical Center Utrecht",2015,NA,"10.1007/s00535-015-1133-5",TRUE,"Springer Nature","Journal of Gastroenterology","0944-1174","0944-1174","1435-5922","http://creativecommons.org/licenses/by/4.0",TRUE,"26585599","PMC4880635",NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s12020-015-0765-9",TRUE,"Springer Nature","Endocrine","1355-008X","1355-008X","1559-0100",NA,TRUE,"26526605","PMC4824812",NA,NA,FALSE
"Utrecht University",2015,NA,"10.1007/s10567-015-0196-4",TRUE,"Springer Nature","Clinical Child and Family Psychology Review","1096-4037","1096-4037","1573-2827",NA,TRUE,"26537239","PMC4637001",NA,NA,FALSE
"Wageningen UR (University & Research Centre)",2015,NA,"10.1007/s10661-015-4943-2",TRUE,"Springer Nature","Environmental Monitoring and Assessment","0167-6369","0167-6369","1573-2959",NA,TRUE,"26547322","PMC4636989",NA,NA,FALSE
"University of Groningen",2015,NA,"10.1245/s10434-015-4939-8",TRUE,"Springer Nature","Annals of Surgical Oncology","1068-9265","1068-9265","1534-4681","http://creativecommons.org/licenses/by/4.0",TRUE,"26553441","PMC4858551",NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s11664-015-4120-y",TRUE,"Springer Nature","Journal of Electronic Materials","0361-5235","0361-5235","1543-186X",NA,TRUE,NA,NA,NA,NA,FALSE
"Leiden University Medical Center (LUMC)",2015,NA,"10.1007/s00420-015-1090-6",TRUE,"Springer Nature","International Archives of Occupational and Environmental Health","0340-0131","0340-0131","1432-1246",NA,TRUE,"26563718","PMC4786597",NA,NA,FALSE
"Utrecht University",2015,NA,"10.1007/s40259-015-0149-y",TRUE,"Springer Nature","BioDrugs","1173-8804","1173-8804","1179-190X",NA,TRUE,"26621793","PMC4684580",NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s12308-015-0262-3",TRUE,"Springer Nature","Journal of Hematopathology","1868-9256","1868-9256","1865-5785",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus University",2015,NA,"10.1007/s10198-015-0745-2",TRUE,"Springer Nature","The European Journal of Health Economics","1618-7598","1618-7598","1618-7601",NA,TRUE,NA,NA,NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s00228-015-1972-2",TRUE,"Springer Nature","European Journal of Clinical Pharmacology","0031-6970","0031-6970","1432-1041",NA,TRUE,"26546336","PMC4713708",NA,NA,FALSE
"Academic Medical Center (AMC)",2015,NA,"10.1007/s00268-015-3341-9",TRUE,"Springer Nature","World Journal of Surgery","0364-2313","0364-2313","1432-2323",NA,TRUE,"26608956","PMC4746212",NA,NA,FALSE
"Wageningen UR (University & Research Centre)",2015,NA,"10.1007/s10668-015-9728-9",TRUE,"Springer Nature","Environment, Development and Sustainability","1387-585X","1387-585X","1573-2975",NA,TRUE,NA,NA,NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2015,NA,"10.3758/s13423-015-0977-2",TRUE,"Springer Nature","Psychonomic Bulletin & Review","1069-9384","1069-9384","1531-5320",NA,TRUE,NA,NA,NA,NA,FALSE
"Delft University of Technology",2015,NA,"10.1007/s11948-015-9718-1",TRUE,"Springer Nature","Science and Engineering Ethics","1353-3452","1353-3452","1471-5546","http://creativecommons.org/licenses/by/4.0",TRUE,"26538353","PMC4912580",NA,NA,FALSE
"Netherlands Institute of Ecology",2015,NA,"10.1007/s10886-015-0644-0",TRUE,"Springer Nature","Journal of Chemical Ecology","0098-0331","0098-0331","1573-1561",NA,TRUE,"26552915","PMC4670619",NA,NA,FALSE
"VU University Medical Center (VUmc)",2015,NA,"10.1007/s11136-015-1171-8",TRUE,"Springer Nature","Quality of Life Research","0962-9343","0962-9343","1573-2649","http://creativecommons.org/licenses/by/4.0",TRUE,"26547441","PMC4870285",NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s10545-015-9889-6",TRUE,"Springer Nature","Journal of Inherited Metabolic Disease","0141-8955","0141-8955","1573-2665",NA,TRUE,"26531313","PMC4754323",NA,NA,FALSE
"Erasmus MC",2015,NA,"10.1007/s00701-015-2601-7",TRUE,"Springer Nature","Acta Neurochirurgica","0001-6268","0001-6268","0942-0940",NA,TRUE,"26566782","PMC4684586",NA,NA,FALSE
"University Medical Center Utrecht",2015,NA,"10.1007/s00221-015-4475-6",TRUE,"Springer Nature","Experimental Brain Research","0014-4819","0014-4819","1432-1106",NA,TRUE,"26525711","PMC4731433",NA,NA,FALSE
"University Medical Center Groningen (UMCG)",2015,NA,"10.1007/s13629-015-0102-3",TRUE,"Springer Nature","Tijdschrift voor Urologie","2211-3037","2211-3037","2211-4718",NA,TRUE,NA,NA,NA,NA,FALSE
"VU University Medical Center (VUmc)",2015,NA,"10.1007/s00464-015-4615-x",TRUE,"Springer Nature","Surgical Endoscopy","0930-2794","0930-2794","1432-2218","http://creativecommons.org/licenses/by/4.0",TRUE,"26537907",NA,NA,NA,FALSE
"Maastricht University",2015,NA,"10.1007/s00285-015-0938-4",TRUE,"Springer Nature","Journal of Mathematical Biology","0303-6812","0303-6812","1432-1416",NA,TRUE,"26586121","PMC4751216",NA,NA,FALSE
"Radboud University Medical Center",2015,NA,"10.1007/s10897-015-9899-4",TRUE,"Springer Nature","Journal of Genetic Counseling","1059-7700","1059-7700","1573-3599","http://creativecommons.org/licenses/by/4.0",TRUE,"26531312","PMC4868858",NA,NA,FALSE
