"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title ";"issn";"issn_print";" issn_electronic";"url"
"Université Clermont Auvergne";2015;3700;"10.1038/ncomms9295";"FALSE";;;;;;
"Université Clermont Auvergne";2015;3000;"10.1128/mBio.01298-15";"FALSE";;;;;;
"Université Clermont Auvergne";2015;2160;"10.1186/s12955-015-0371-9";"FALSE";;;;;;
"Université Clermont Auvergne";2015;1600;"10.3389/fmicb.2015.00156";"FALSE";;;;;;
"Université Clermont Auvergne";2015;1595;"10.2147/IJN.S81518";"FALSE";;;;;;
"Université Clermont Auvergne";2015;1500;"10.1155/2015/452148";"FALSE";;;;;;
"Université Clermont Auvergne";2015;1350;"10.1371/journal.pone.0130568";"FALSE";;;;;;
"Université Clermont Auvergne";2015;1350;"10.1371/journal.pone.0135632";"FALSE";;;;;;
"Université Clermont Auvergne";2015;1350;"10.1371/journal.pone.0128395";"FALSE";;;;;;
"Université Clermont Auvergne";2015;1350;"10.1371/journal.pone.0138443";"FALSE";;;;;;
"Université Clermont Auvergne";2015;1165;"10.1038/srep12670";"FALSE";;;;;;
"Université Clermont Auvergne";2015;999;"10.4236/jbnb.2015.63020 ";"FALSE";;;;;;
"Université Clermont Auvergne";2015;999;"10.4236/jbnb.2016.71006 ";"FALSE";;;;;;
"Université Clermont Auvergne";2015;250;"10.1515/hukin-2015-0036";"FALSE";;;;;;
