"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Bochum U",2015,1594.6,"10.1186/s12910-015-0016-x",FALSE,"Springer Nature","BMC Medical Ethics","1472-6939",NA,"1472-6939",NA,TRUE,"25889221","PMC4404235",NA,NA,TRUE
"Bochum U",2015,1904,"10.3389/fpsyg.2015.00170",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078",NA,TRUE,"25774142","PMC4342881",NA,NA,TRUE
"Bochum U",2015,1594.6,"10.1186/s12884-015-0537-9",FALSE,"Springer Nature","BMC Pregnancy and Childbirth","1471-2393",NA,"1471-2393",NA,TRUE,"25928159","PMC4527247",NA,NA,TRUE
"Bochum U",2015,1504.16,"10.1186/s13044-015-0018-2",FALSE,"Springer Nature","Thyroid Research","1756-6614",NA,"1756-6614",NA,TRUE,"26000037","PMC4440534",NA,NA,TRUE
"Bochum U",2015,1594.6,"10.1186/s40575-015-0018-5",FALSE,"Springer Nature","Canine Genetics and Epidemiology","2052-6687",NA,"2052-6687",NA,TRUE,"26401333","PMC4579392",NA,NA,TRUE
"Bochum U",2015,1386.35,"10.1038/srep08325",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322",NA,TRUE,"25659367","PMC4321186",NA,NA,TRUE
"Bochum U",2015,1224,"10.1002/ece3.1366",FALSE,"Wiley-Blackwell","Ecology and Evolution","20457758",NA,NA,"http://doi.wiley.com/10.1002/tdm_license_1",TRUE,"25691988","PMC4328769",NA,NA,FALSE
"Bochum U",2015,1487.5,"10.1093/jrr/rru124",FALSE,"Oxford University Press (OUP)","Journal of Radiation Research","0449-3060","0449-3060","1349-9157",NA,TRUE,"25691452","PMC4426918",NA,NA,TRUE
"Bochum U",2015,1504.16,"10.1186/s12934-015-0233-5",FALSE,"Springer Nature","Microbial Cell Factories","1475-2859",NA,"1475-2859",NA,TRUE,"25889799","PMC4412116",NA,NA,TRUE
"Bochum U",2015,2041.64,"10.1364/OE.23.009710",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087",NA,TRUE,"25969009",NA,NA,NA,TRUE
"Bochum U",2015,298.99,"10.5539/ijel.v5n1p1",FALSE,"Canadian Center of Science and Education","International Journal of English Linguistics","1923-8703","1923-869X","1923-8703",NA,TRUE,NA,NA,NA,NA,FALSE
"Bochum U",2015,1713.6,"10.1088/1748-9326/10/2/024004",FALSE,"IOP Publishing","Environmental Research Letters","1748-9326",NA,"1748-9326",NA,TRUE,NA,NA,NA,NA,TRUE
"Bochum U",2015,1504.16,"10.1186/s13047-015-0125-2",FALSE,"Springer Nature","Journal of Foot and Ankle Research","1757-1146",NA,"1757-1146",NA,TRUE,"26609327","PMC4659193",NA,NA,TRUE
"Bochum U",2015,1661.24,"10.1186/s12910-015-0053-5",FALSE,"Springer Nature","BMC Medical Ethics","1472-6939",NA,"1472-6939",NA,TRUE,"26354520","PMC4563851",NA,NA,TRUE
"Bochum U",2015,1755.45,"10.1534/g3.115.017681",FALSE,"Genetics Society of America","G3: Genes|Genomes|Genetics","2160-1836",NA,"2160-1836",NA,TRUE,"25873638","PMC4478551",NA,NA,TRUE
"Bochum U",2015,1904,"10.3389/fncel.2015.00069",FALSE,"Frontiers Media SA","Frontiers in Cellular Neuroscience","1662-5102",NA,"1662-5102",NA,TRUE,"25798088","PMC4350408",NA,NA,TRUE
