"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Free University of Bozen-Bolzano",2018,366,NA,FALSE,"Allied Business Academies","Academy of Accounting and Financial Studies Journal","1528-2635",NA,NA,"1096-3685",NA,FALSE,NA,NA,NA,"https://www.abacademies.org/articles/the-effect-of-consolidation-for-the-interplay-between-risk-and-double-leverage-inside-bank-holding-companies-7342.html",FALSE
"Free University of Bozen-Bolzano",2018,902.8,"10.1515/intag-2017-0037",FALSE,"Walter de Gruyter GmbH","International Agrophysics","2300-8725",NA,"2300-8725","0236-8722","http://creativecommons.org/licenses/by-nc-nd/3.0",TRUE,NA,NA,"ut:000453410400006",NA,TRUE
"Free University of Bozen-Bolzano",2019,2862.12,"10.1016/j.ecolind.2018.07.048",TRUE,"Elsevier BV","Ecological Indicators","1470-160X","1470-160X",NA,"1470-160X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000456907400052",NA,FALSE
"Free University of Bozen-Bolzano",2019,1817.8,"10.1038/s41598-019-39787-x",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","http://creativecommons.org/licenses/by/4.0",TRUE,"30808981","PMC6391442",NA,NA,TRUE
"Free University of Bozen-Bolzano",2018,2684,"10.1007/s10844-018-0529-0",TRUE,"Springer Nature","Journal of Intelligent Information Systems","0925-9902","0925-9902","1573-7675","0925-9902","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE
"Free University of Bozen-Bolzano",2018,2684,"10.1007/s11104-018-3897-x",TRUE,"Springer Nature","Plant and Soil","0032-079X","0032-079X","1573-5036","0032-079X","http://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000458878100022",NA,FALSE
"Free University of Bozen-Bolzano",2019,1512.8,"10.1016/j.cie.2019.01.018",TRUE,"Elsevier BV","Computers & Industrial Engineering","0360-8352","0360-8352",NA,"0360-8352","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,FALSE
"Free University of Bozen-Bolzano",2019,2108.16,"10.1016/j.scienta.2018.11.020",TRUE,"Elsevier BV","Scientia Horticulturae","0304-4238","0304-4238",NA,"0304-4238","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000456762700084",NA,FALSE
"Free University of Bozen-Bolzano",2018,648.28,"10.3390/su10124775",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050","2071-1050","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000455338100441",NA,TRUE
"Free University of Bozen-Bolzano",2018,512.4,"10.22495/rgcv8i4p3",FALSE,"Virtus Interpress","Risk Governance and Control: Financial Markets & Institutions","2077-429X","2077-429X","2077-4303","2077-429X",NA,TRUE,NA,NA,NA,NA,FALSE
