"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"",,,"","","","","","","","","",""
"University of Liège",2021,1815,"10.1007/978-3-030-51245-3",FALSE,"Springer International Publishing","Migration and Social Protection in Europe and Beyond (Volume 2)","978-3-030-51244-6","978-3-030-51244-6","978-3-030-51245-3","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"University of Liège",2021,1815,"10.1007/978-3-030-51237-8",FALSE,"Springer International Publishing","Migration and Social Protection in Europe and Beyond (Volume 3)","978-3-030-51236-1","978-3-030-51236-1","978-3-030-51237-8","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"",,,"","","","","","","","","",""
