"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Muséum National d'Histoire Naturelle";2018;90;;"TRUE";"Association des Amis du Laboratoire des Reptiles et Amphibiens du Muséum national d’Histoire naturelle de Paris (AALRAM)";"Dumerilia";"1256-7779";;;"http://dumerilia.wifeo.com/documents/dumerilia-7-15-82-90.pdf"
"Muséum National d'Histoire Naturelle";2018;300;"10.1051/bsgf/2018002";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;441,86;"10.1016/j.dib.2018.06.038";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;2597,7;"10.3389/fmicb.2018.03161";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;1302,1;"10.3389/fmicb.2018.03210";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;730,58;"10.3390/d10030072";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;1195,57;"10.3390/su10040985";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;941,7;"10.7717/peerj.5370";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;495;"10.3897/zookeys.738.21382";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;1406;"10.1371/journal.pone.0212787";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;1370;"10.1038/s41598-018-27047-3";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;1296;"10.1098/rsos.181249";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2018;1224;"10.1002/ece3.4630";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;3527;"10.1126/sciadv.aau2642 ";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;709,46;"10.3389/fevo.2019.00332";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;846,7;"10.3389/fenvs.2019.00070";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;2631,1;"10.3389/fmicb.2019.01693";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;704,62;"10.3390/d11030047";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1335,25;"10.3390/toxins11090498";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;2120,4;"10.1371/journal.pntd.0007691";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1430,2;"10.1371/journal.pone.0216733";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;601;"10.1371/journal.pone.0218591";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1448,8;"10.1371/journal.pone.0222029";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1441,9;"10.1371/journal.pone.0226159";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1930;"10.1186/s13750-019-0146-6";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1788;"10.1038/s41598-019-40019-5";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1490;"10.1038/s41598-019-49400-w";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1490;"10.1038/s41598-019-56677-4";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1490;"10.1038/s41598-019-56756-6";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;350;"10.1080/23802359.2019.1596768";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1080;"10.1098/rsos.181588";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1080;"10.1098/rsos.181722";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1080;"10.1098/rsos.190632";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1224;"10.1002/ece3.4954";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1530;"10.1002/ece3.5626";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2019;1623;"10.1002/evl3.115";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;864,91;"10.1128/MRA.01096-20 ";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;2211,8;"10.3389/fmars.2020.00250";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;2500;"10.3389/fmars.2020.00601";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;2487,1;"10.3389/fmicb.2020.02031";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;2534,4;"10.3389/fmicb.2020.586433";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1019;"10.3389/fpubh.2020.00407";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1665;"10.3390/ijms21093123";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;593,6;"10.7717/peerj.10098";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;700;"10.3897/zookeys.1023.58733";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1255;"10.1007/s43939-020-00001-9";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;2045;"10.1186/s12889-020-09654-w ";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1625;"10.1186/s13750-020-00196-7";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1745;"10.1186/s13750-020-00199-4";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1745;"10.1186/s13750-020-00202-y";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1745;"10.1186/s13750-020-00203-x";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;700;"10.1038/s41467-020-18230-0";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;860;"10.1057/s41599-020-0390-y";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1570;"10.1038/s41598-020-60282-1";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1884;"10.1038/s41598-020-68617-8";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1570;"10.1038/s41598-020-75694-2";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;350;"10.1080/23802359.2020.1748532";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;530;"10.1080/23802359.2020.1765709";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;1800;"10.1002/ece3.6459";"FALSE";;;;;;
"Muséum National d'Histoire Naturelle";2020;3050;"10.1111/geb.13191";"TRUE";;;;;;
