"institution","consortium","contract_name","identifier","period_from","period_to","cost_type","euro","group_id"
"HS Düsseldorf","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",395.11,"00ftx0026_sn2024deal_2024"
"HS Düsseldorf","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",2897.45,"00ftx0026_sn2024deal_2024"
"HS Düsseldorf","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"publish",2897.45,"00ftx0026_sn2024deal_2024"
"HS Düsseldorf","Projekt DEAL Consortium","Springer Nature (DEAL) 2024-2028","sn2024deal",2024,2024,"read",395.11,"00ftx0026_sn2024deal_2024"
"HS Düsseldorf","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"read",1181.54,"00ftx0026_hogrefe2024gac_2024"
"HS Düsseldorf","German Academic Consortium, 129 participating institutions, administered by SUB Göttingen","Hogrefe (SUB Göttingen) 2024-2026","hogrefe2024gac",2024,2024,"publish",1314.07,"00ftx0026_hogrefe2024gac_2024"
"HS Düsseldorf","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"read",642.0,"00ftx0026_els2023deal_2024"
"HS Düsseldorf","Projekt DEAL Consortium","Elsevier (DEAL) 2023-2028","els2023deal",2024,2024,"publish",428.0,"00ftx0026_els2023deal_2024"
"HS Düsseldorf","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"read",2244.48,"00ftx0026_acm2021hebis_2024"
"HS Düsseldorf","hebis-Konsortium (German Academic Consortium)","ACM (hebis) 2021-2028","acm2021hebis",2024,2024,"publish",1069.48,"00ftx0026_acm2021hebis_2024"
"HS Düsseldorf","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"read",181.9,"00ftx0026_wiley2024deal_2024"
"HS Düsseldorf","Projekt DEAL Consortium","Wiley (DEAL) 2024-2028","wiley2024deal",2024,2024,"publish",888.1,"00ftx0026_wiley2024deal_2024"
