"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"CNAM - Conservatoire national des arts et métiers",2021,2836,"10.1093/bioinformatics/btab511",TRUE,"Oxford University Press (OUP)","Bioinformatics","1367-4803","1367-4803","1367-4811","1367-4803","https://creativecommons.org/licenses/by/4.0/",TRUE,"34247232","PMC8652110",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2021,2950,"10.3389/fendo.2022.986016",FALSE,"Frontiers Media SA","Frontiers in Endocrinology","1664-2392",NA,"1664-2392","1664-2392","https://creativecommons.org/licenses/by/4.0/",TRUE,"36176461","PMC9513233",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2021,1807.34,"10.3390/ijms22062846",FALSE,"MDPI AG","International Journal of Molecular Sciences","1422-0067",NA,"1422-0067","1422-0067","https://creativecommons.org/licenses/by/4.0/",TRUE,"33799614","PMC7999354",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,532.4,"10.1016/j.dib.2021.107610",FALSE,"Elsevier BV","Data in Brief","2352-3409","2352-3409",NA,"2352-3409","http://creativecommons.org/licenses/by/4.0/",TRUE,"34901343","PMC8637341",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,1947.64,"10.1016/j.ssci.2022.106016",TRUE,"Elsevier BV","Safety Science","0925-7535","0925-7535",NA,"0925-7535","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,FALSE
"CNAM - Conservatoire national des arts et métiers",2022,4530,"10.1038/s41467-021-27845-w",FALSE,"Springer Nature","Nature Communications","2041-1723",NA,"2041-1723","2041-1723","https://creativecommons.org/licenses/by/4.0",TRUE,"35017499","PMC8752617",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,1553,"10.1109/access.2021.3136303",FALSE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Access","2169-3536",NA,"2169-3536","2169-3536","https://creativecommons.org/licenses/by/4.0/legalcode",TRUE,NA,NA,NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,1850,"10.1109/access.2022.3171252",FALSE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Access","2169-3536",NA,"2169-3536","2169-3536","https://creativecommons.org/licenses/by/4.0/legalcode",TRUE,NA,NA,NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,4058.66,"10.1136/oemed-2022-108220",TRUE,"BMJ","Occupational and Environmental Medicine","1351-0711","1351-0711","1470-7926","1351-0711","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"35981866","PMC9685720",NA,NA,FALSE
"",,,"","","","","","","","","","","","","","",""
"CNAM - Conservatoire national des arts et métiers",2022,1480,"10.3389/fgene.2022.836581",FALSE,"Frontiers Media SA","Frontiers in Genetics","1664-8021",NA,"1664-8021","1664-8021","https://creativecommons.org/licenses/by/4.0/",TRUE,"35401686","PMC8987498",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,1850,"10.3389/fpsyg.2022.796107",FALSE,"Frontiers Media SA","Frontiers in Psychology","1664-1078",NA,"1664-1078","1664-1078","https://creativecommons.org/licenses/by/4.0/",TRUE,"35295393","PMC8919086",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,2300,"10.3389/ijph.2022.1605012",FALSE,"Frontiers Media SA","International Journal of Public Health","1661-8564",NA,"1661-8564","1661-8556","https://creativecommons.org/licenses/by/4.0/",TRUE,"35903556","PMC9314562",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,1302,"10.5194/amt-15-819-2022",FALSE,"Copernicus GmbH","Atmospheric Measurement Techniques","1867-8548",NA,"1867-8548","1867-1381","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,2300,"10.5271/sjweh.4018",TRUE,"Scandinavian Journal of Work, Environment and Health","Scandinavian Journal of Work Environment and Health","0355-3140","0355-3140","1795-990X","0355-3140",NA,TRUE,"35260910","PMC9524167",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2022,2334,"10.1038/s41598-022-23428-x",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"36396799","PMC9670048",NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2021,1968.87,"10.1109/access.2021.3056622",FALSE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Access","2169-3536",NA,"2169-3536","2169-3536","https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2021,1968.87,"10.1109/access.2021.3102848",FALSE,"Institute of Electrical & Electronics Engineers (IEEE)","IEEE Access","2169-3536",NA,"2169-3536","2169-3536","https://creativecommons.org/licenses/by/4.0/legalcode",TRUE,NA,NA,NA,NA,TRUE
"CNAM - Conservatoire national des arts et métiers",2021,2251,"10.3389/fceng.2021.752364",FALSE,"Frontiers Media SA","Frontiers in Chemical Engineering","2673-2718",NA,"2673-2718","2673-2718","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,NA,NA,TRUE
