"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Université Savoie Mont Blanc";2017;857;"10.3389/fpsyg.2017.00383";"FALSE";;;;;;
"Université Savoie Mont Blanc";2017;2017;"10.3389/fphys.2017.00247";"FALSE";;;;;;
"Université Savoie Mont Blanc";2017;1211;"10.1371/journal.pone.0176975";"FALSE";;;;;;
"Université Savoie Mont Blanc";2017;150;"10.1051/ijmqe/2017023 ";"FALSE";;;;;;
"Université Savoie Mont Blanc";2018;806;"10.1371/journal.pone.0203086";"FALSE";;;;;;
"Université Savoie Mont Blanc";2018;647;"10.4236/jbbs.2018.87025";"FALSE";;;;;;
"Université Savoie Mont Blanc";2018;658,11;"10.3390/e20090666";"FALSE";;;;;;
"Université Savoie Mont Blanc";2018;1292;"10.1371/journal.pone.0193174";"FALSE";;;;;;
"Université Savoie Mont Blanc";2019;647;"10.4236/jbbs.2019.93008";"FALSE";;;;;;
"Université Savoie Mont Blanc";2019;1293;"10.1364/OME.9.001955";"FALSE";;;;;;
"Université Savoie Mont Blanc";2019;1539;"10.3389/fenvs.2019.00053";"FALSE";;;;;;
"Université Savoie Mont Blanc";2019;909,36;"10.3390/bs9120117";"FALSE";;;;;;
"Université Savoie Mont Blanc";2019;3016,83;"10.3390/rs11080988";"FALSE";;;;;;
"Université Savoie Mont Blanc";2020;1440;"10.1002/ece3.6050";"FALSE";;;;;;
"Université Savoie Mont Blanc";2020;2390;"10.3389/fphys.2020.576725";"FALSE";;;;;;
"Université Savoie Mont Blanc";2020;1539;"10.3389/fspor.2020.589257";"FALSE";;;;;;
