"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Université de Bourgogne";2023;2145,00;"10.1038/s41598-023-32174-7";"FALSE";;;;;;
"Université de Bourgogne";2023;2784,00;"10.1016/j.media.2023.102773";"TRUE";;;;;;
"Université de Bourgogne";2023;2445,00;"10.1007/s00371-023-02902-1";"TRUE";;;;;;
"Université de Bourgogne";2023;2401,75;"10.1103/PhysRevResearch.5.033056";"FALSE";;;;;;
"Université de Bourgogne";2023;1536,23;"10.1364/OME.496559";"FALSE";;;;;;
"Université de Bourgogne";2023;2016,41;"10.3389/fnano.2023.1296454";"FALSE";;;;;;
"Université de Bourgogne";2023;2345,00;"10.1007/s00704-023-04742-4";"TRUE";;;;;;
"Université de Bourgogne";2023;2950,00;"10.3389/fpls.2023.1130782";"FALSE";;;;;;
"Université de Bourgogne";2023;1886,40;"10.3390/biomedicines10112784";"FALSE";;;;;;
"Université de Bourgogne";2023;3580,00;"10.1128/msphere.00365-23";"FALSE";;;;;;
"Université de Bourgogne";2023;2220,00;"10.3389/fnmol.2023.1170313";"FALSE";;;;;;
"Université de Bourgogne";2023;275,74;"10.11648/j.ijls.20230601.18";"FALSE";;;;;;
"Université de Bourgogne";2023;3600,00;"10.1089/ars.2022.0031";"TRUE";;;;;;
"Université de Bourgogne";2023;1787,00;"10.1109/OJVT.2023.3309103";"FALSE";;;;;;
"Université de Bourgogne";2023;1687,00;"10.3390/jcm12020402";"FALSE";;;;;;
"Université de Bourgogne";2023;815,00;"10.3390/jimaging9030069";"FALSE";;;;;;
"Université de Bourgogne";2023;2299,37;"10.18063/ijb.736";"FALSE";;;;;;
"Université de Bourgogne";2023;1648,50;"10.1371/journal.pone.0285165";"FALSE";;;;;;
"Université de Bourgogne";2023;1647,57;"10.3390/jimaging9060123";"FALSE";;;;;;
"Université de Bourgogne";2023;2709,44;"10.3390/jcm12165398";"FALSE";;;;;;
"Université de Bourgogne";2023;1685,27;"10.3390/a16100488";"FALSE";;;;;;
"Université de Bourgogne";2023;1606,42;"10.3390/a16110521";"FALSE";;;;;;
"Université de Bourgogne";2023;1869,80;"10.3390/metabo13020253";"FALSE";;;;;;
"Université de Bourgogne";2023;1447,40;"10.3390/polym15194009";"FALSE";;;;;;
"Université de Bourgogne";2023;2404,64;"10.3390/cancers15123129";"FALSE";;;;;;
"Université de Bourgogne";2023;2217,04;"10.3389/fpsyg.2023.1141540";"FALSE";;;;;;
"Université de Bourgogne";2023;896,00;"10.1525/collabra.89743";"FALSE";;;;;;
"Université de Bourgogne";2023;945,00;"10.1038/s41598-023-42076-3";"FALSE";;;;;;
"Université de Bourgogne";2023;5390,00;"10.1038/s41467-023-42355-7";"FALSE";;;;;;
"Université de Bourgogne";2023;2245,00;"10.1038/s41598-023-46306-6";"FALSE";;;;;;
"Université de Bourgogne";2023;1891,84;"10.1016/j.jacl.2023.11.004";"TRUE";;;;;;
"Université de Bourgogne";2023;2964,00;"10.3389/fpsyg.2023.1112737";"FALSE";;;;;;
"Université de Bourgogne";2023;1505,00;"10.1080/14782804.2022.2134986";"TRUE";;;;;;
"Université de Bourgogne";2023;769,00;"10.3389/fnmol.2023.1275924";"FALSE";;;;;;
"Université de Bourgogne";2023;2125,30;"10.1371/journal.pone.0273610";"FALSE";;;;;;
"Université de Bourgogne";2023;1860,00;"10.5194/bg-20-2405-2023";"FALSE";;;;;;
"Université de Bourgogne";2023;5390,00;"10.1038/s41467-023-41685-w";"FALSE";;;;;;
"Université de Bourgogne";2023;2017,00;"10.1126/sciadv.adg7679";"FALSE";;;;;;
"Université de Bourgogne";2023;2670,00;"10.3389/fdata.2023.921355";"FALSE";;;;;;
"Université de Bourgogne";2023;1567,00;"10.1038/s41598-022-26568-2";"FALSE";;;;;;
"Université de Bourgogne";2023;1710,00;"10.1016/j.heliyon.2023.e13426";"FALSE";;;;;;
"Université de Bourgogne";2023;1520,00;"10.52082/jssm.2023.317";"FALSE";;;;;;
"Université de Bourgogne";2023;2145,00;"10.1038/s41539-023-00176-9";"FALSE";;;;;;
