"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn";"issn_print";"issn_electronic";"url"
"Université de Bourgogne";2018;2175;"10.1158/0008-5472.CAN-17-2078";"TRUE";;;;;;
"Université de Bourgogne";2019;655;"10.1021/acsomega.8b03283";"FALSE";;;;;;
"Université de Bourgogne";2020;1060,67;"10.1021/acsomega.0c03684";"FALSE";;;;;;
"Université de Bourgogne";2019;1958;"10.1063/1.5061825";"TRUE";;;;;;
"Université de Bourgogne";2019;2877,45;"10.1103/PhysRevX.9.011054";"FALSE";;;;;;
"Université de Bourgogne";2019;881,27;"10.1152/japplphysiol.00513.2019";"TRUE";;;;;;
"Université de Bourgogne";2020;4006,8;"10.1172/JCI130996";"TRUE";;;;;;
"Université de Bourgogne";2019;460;"10.16910/jemr.11.2.4 ";"FALSE";;;;;;
"Université de Bourgogne";2020;4480;"10.1016/j.celrep.2020.107665";"FALSE";;;;;;
"Université de Bourgogne";2020;2677,5;"10.1515/nanoph-2019-0516";"FALSE";;;;;;
"Université de Bourgogne";2020;2250;"10.1515/nanoph-2020-0061";"FALSE";;;;;;
"Université de Bourgogne";2018;1950;"10.1515/nanoph-2018-0083";"FALSE";;;;;;
"Université de Bourgogne";2020;1951,13;"10.1016/j.bbrc.2020.04.146";"TRUE";;;;;;
"Université de Bourgogne";2019;2760;"10.1016/j.atherosclerosis.2019.10.002";"TRUE";;;;;;
"Université de Bourgogne";2018;2120,93;"10.1016/j.biochi.2018.08.004";"TRUE";;;;;;
"Université de Bourgogne";2018;2916,28;"10.1016/j.ibmb.2018.03.004";"TRUE";;;;;;
"Université de Bourgogne";2020;1030;"10.1016/j.rinp.2020.103344";"FALSE";;;;;;
"Université de Bourgogne";2019;1968;"10.1016/j.redox.2019.101317";"FALSE";;;;;;
"Université de Bourgogne";2019;520;"10.1016/j.dib.2019.104654";"FALSE";;;;;;
"Université de Bourgogne";2018;441,86;"10.1016/j.dib.2018.07.062";"FALSE";;;;;;
"Université de Bourgogne";2019;520;"10.1016/j.dib.2019.104598";"FALSE";;;;;;
"Université de Bourgogne";2020;520;"10.1016/j.dib.2020.105324";"FALSE";;;;;;
"Université de Bourgogne";2020;1140;"10.1016/j.mne.2020.100049";"FALSE";;;;;;
"Université de Bourgogne";2020;950;"10.5334/joc.97";"FALSE";;;;;;
"Université de Bourgogne";2020;908,21;"10.26502/fccm.92920174";"FALSE";;;;;;
"Université de Bourgogne";2018;1457,36;"10.3389/fnmol.2018.00012";"FALSE";;;;;;
"Université de Bourgogne";2018;1734,8;"10.3389/fnbot.2018.00031";"FALSE";;;;;;
"Université de Bourgogne";2020;1657,6;"10.3389/fnagi.2020.00037";"FALSE";;;;;;
"Université de Bourgogne";2019;1641,75;"10.3389/fphys.2019.00973";"FALSE";;;;;;
"Université de Bourgogne";2020;1650;"10.3389/fphys.2020.00726";"FALSE";;;;;;
"Université de Bourgogne";2019;2649,9;"10.3389/fphys.2019.01359";"FALSE";;;;;;
"Université de Bourgogne";2018;2030;"10.3389/fpsyg.2017.02222";"FALSE";;;;;;
"Université de Bourgogne";2019;1960;"10.3389/fneur.2019.00069";"FALSE";;;;;;
"Université de Bourgogne";2019;2950;"10.3389/fmicb.2019.01774";"FALSE";;;;;;
"Université de Bourgogne";2020;2706,8;"10.3389/fmicb.2020.01308";"FALSE";;;;;;
"Université de Bourgogne";2018;2655;"10.3389/fimmu.2018.01023";"FALSE";;;;;;
"Université de Bourgogne";2018;1470;"10.3389/fchem.2018.00182";"FALSE";;;;;;
"Université de Bourgogne";2020;742;"10.3389/fphy.2020.590415";"FALSE";;;;;;
"Université de Bourgogne";2020;1786,83;"10.3389/fenvs.2020.00110";"FALSE";;;;;;
"Université de Bourgogne";2020;1599;"10.3389/fspor.2020.586568";"FALSE";;;;;;
"Université de Bourgogne";2018;1710;"10.3389/fchem.2018.00095";"FALSE";;;;;;
"Université de Bourgogne";2018;1620;"10.1155/2018/8265427";"FALSE";;;;;;
"Université de Bourgogne";2020;1371,47;"10.1109/ACCESS.2020.3002378";"FALSE";;;;;;
"Université de Bourgogne";2020;787,5;"10.1109/ACCESS.2019.2961936";"FALSE";;;;;;
"Université de Bourgogne";2020;802,75;"10.1109/ACCESS.2020.2995650";"FALSE";;;;;;
"Université de Bourgogne";2020;807,87;"10.1109/ACCESS.2020.2991001";"FALSE";;;;;;
"Université de Bourgogne";2020;1536,71;"10.1109/ACCESS.2020.3009525";"FALSE";;;;;;
"Université de Bourgogne";2020;705,35;"10.1109/ACCESS.2020.3030693";"FALSE";;;;;;
"Université de Bourgogne";2018;2800;"10.18632/oncotarget.24802";"FALSE";;;;;;
"Université de Bourgogne";2018;3400;"10.18632/oncotarget.25342";"FALSE";;;;;;
"Université de Bourgogne";2019;3400;"10.18632/oncotarget.26738";"FALSE";;;;;;
"Université de Bourgogne";2018;650;"10.19080/JOCCT.2018.10.555779";"FALSE";;;;;;
"Université de Bourgogne";2020;912;"10.32474/ADO.2020.03.000155";"FALSE";;;;;;
"Université de Bourgogne";2020;1482,44;"10.3390/molecules25235564";"FALSE";;;;;;
"Université de Bourgogne";2020;1900,8;"10.3390/molecules25102417";"FALSE";;;;;;
"Université de Bourgogne";2019;1448,42;"10.3390/ijms20153787";"FALSE";;;;;;
"Université de Bourgogne";2020;1575,09;"10.3390/ijms21249427";"FALSE";;;;;;
"Université de Bourgogne";2018;554,5;"10.3390/ijms18102181";"FALSE";;;;;;
"Université de Bourgogne";2020;863,93;"10.3390/ijms21155423";"FALSE";;;;;;
"Université de Bourgogne";2019;1590,79;"10.3390/ijms19123998";"FALSE";;;;;;
"Université de Bourgogne";2020;794,82;"10.3390/en13112954";"FALSE";;;;;;
"Université de Bourgogne";2020;1853,05;"10.3390/rs12182982";"FALSE";;;;;;
"Université de Bourgogne";2019;1582,87;"10.3390/nu11030578";"FALSE";;;;;;
"Université de Bourgogne";2018;1279,96;"10.3390/nu10101347";"FALSE";;;;;;
"Université de Bourgogne";2018;1102,93;"10.3390/nu10121856";"FALSE";;;;;;
"Université de Bourgogne";2019;1840,48;"10.3390/nu11092098";"FALSE";;;;;;
"Université de Bourgogne";2019;1837,36;"10.3390/nu11092179";"FALSE";;;;;;
"Université de Bourgogne";2019;1309,29;"10.3390/cancers11121962";"FALSE";;;;;;
"Université de Bourgogne";2020;1897,76;"10.3390/cancers12051145";"FALSE";;;;;;
"Université de Bourgogne";2020;1108,88;"10.3390/polym12010229";"FALSE";;;;;;
"Université de Bourgogne";2020;946,24;"10.3390/cells9040932";"FALSE";;;;;;
"Université de Bourgogne";2020;1437,51;"10.3390/genes11030237";"FALSE";;;;;;
"Université de Bourgogne";2020;1178,13;"10.3390/min10020143";"FALSE";;;;;;
