"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Université de Bourgogne";2024;1880,00;"10.52082/jssm.2024.834";"TRUE";;;;;;
"Université de Bourgogne";2024;2095,00;"10.3389/fphys.2024.1508642";"FALSE";;;;;;
"Université de Bourgogne";2024;2545,00;"10.1186/s12979-023-00409-w";"FALSE";;;;;;
"Université de Bourgogne";2024;560,00;"10.1152/ajpheart.00032.2024";"TRUE";;;;;;
"Université de Bourgogne";2024;3226,00;"10.1093/braincomms/fcae072";"FALSE";;;;;;
"Université de Bourgogne";2024;1800,00;"10.1371/journal.pone.0298958";"FALSE";;;;;;
"Université de Bourgogne";2024;1887,00;"10.1038/S41598-024-69336-0";"FALSE";;;;;;
"Université de Bourgogne";2024;1819,00;;"FALSE";"Pulsus Group";"Ibero-American Journal on exercise and sports psychology";"1886-8576";;;"https://www.riped-online.com/articles/unraveling-the-bond-group-cohesion-and-social-identity-in-professional-rugby-union.pdf"
"Université de Bourgogne";2024;3100,00;"10.3389/fpsyg.2024.1359071";"FALSE";;;;;;
"Université de Bourgogne";2024;2500,00;"10.3389/fpsyg.2024.1408073";"FALSE";;;;;;
"Université de Bourgogne";2024;385,00;"10.1016/j.dib.2023.110003";"FALSE";;;;;;
"Université de Bourgogne";2024;2370,72;"10.3390/s24072246";"FALSE";;;;;;
"Université de Bourgogne";2024;1345,00;"10.1007/s41109-024-00623-5";"FALSE";;;;;;
"Université de Bourgogne";2024;1271,33;"10.1063/5.0230383";"FALSE";;;;;;
"Université de Bourgogne";2024;1693,01;"10.3390/a16120564";"FALSE";;;;;;
"Université de Bourgogne";2024;1689,60;"10.3390/a17010010";"FALSE";;;;;;
"Université de Bourgogne";2024;2229,55;"10.3390/polym16142010";"FALSE";;;;;;
"Université de Bourgogne";2024;1187,95;"10.3389/fphy.2024.1460268";"FALSE";;;;;;
"Université de Bourgogne";2024;1187,95;"10.3389/fphy.2024.1490016";"FALSE";;;;;;
"Université de Bourgogne";2024;1223,29;"10.3389/fphy.2024.1497601";"FALSE";;;;;;
"Université de Bourgogne";2024;733,36;"10.3389/fams.2024.1508973";"FALSE";;;;;;
"Université de Bourgogne";2024;733,36;"10.3389/fams.2024.1512865";"FALSE";;;;;;
"Université de Bourgogne";2024;2460,59;"10.3390/app14041499";"FALSE";;;;;;
"Université de Bourgogne";2024;2678,02;"10.3390/s24092849";"FALSE";;;;;;
"Université de Bourgogne";2024;2563,11;"10.3390/s24144440";"FALSE";;;;;;
"Université de Bourgogne";2024;1786,00;"10.1109/ACCESS.2024.3435668";"FALSE";;;;;;
"Université de Bourgogne";2024;2282,02;"10.3390/batteries10090329";"FALSE";;;;;;
"Université de Bourgogne";2024;2290,00;"10.1371/journal.pone.0307105";"FALSE";;;;;;
"Université de Bourgogne";2024;2345,00;"10.1038/S41598-024-63880-5";"FALSE";;;;;;
