institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn;url
Kassel U;2016;1451;10.1371/journal.pone.0147539;FALSE;;;;
Kassel U;2016;382;10.5348/P13-2016-8-SR-2;FALSE;Edorium Journals;Edorium Journal of Psychology;N/A;http://www.edoriumjournalofpsychology.com/archive/2016-archive/100008P13CH2016-harzer/index.php
Kassel U;2016;1511;10.1364/OPTICA.3.000389;FALSE;;;;
Kassel U;2016;273;10.3897/zookeys.577.7679;FALSE;;;;
Kassel U;2016;1105;10.1186/s13570-016-0060-2;FALSE;;;;
Kassel U;2016;363;10.1186/s40323-016-0074-8;FALSE;;;;
Kassel U;2016;1731;10.1186/s12711-016-0228-7;FALSE;;;;
Kassel U;2016;245;10.3390/foods5030052;FALSE;;;;
Kassel U;2016;1981;10.3389/fnana.2016.00080;FALSE;;;;
Kassel U;2016;927;10.3390/su8080778;FALSE;;;;
Kassel U;2016;1386;10.1038/srep28078;FALSE;;;;
Kassel U;2016;245;10.3390/land5030028;FALSE;;;;
Kassel U;2016;2321;10.1093/nar/gkw705;FALSE;;;;
Kassel U;2016;1050;10.1186/s40064-016-2855-4;FALSE;;;;
Kassel U;2016;698;10.15698/mic2016.11.539;FALSE;;;;
Kassel U;2016;2006;10.3389/fpsyg.2016.01648;FALSE;;;;
Kassel U;2016;1621;10.1371/journal.pone.0166060;FALSE;;;;
Kassel U;2016;982;10.3390/su8111199;FALSE;;;;
Kassel U;2016;2142;10.1186/s12877-016-0366-3;FALSE;;;;
Kassel U;2016;996;10.1093/jisesa/iew106;FALSE;;;;
Kassel U;2016;927;10.3390/su8121249;FALSE;;;;
