"institution";"period";"euro";"doi";"is_hybrid";"publisher";"journal_full_title";"issn/isbn";"issn_print";"issn_electronic";"url"
"Université Claude Bernard - Lyon I";2022;2160;"10.1186/s12885-018-4618-9";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2702,59;"10.3389/fimmu.2022.873116";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2702,59;"10.3389/fonc.2021.780191";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;721,37;"10.3390/foods11040555";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1845;"10.1186/s12909-021-03098-5";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1125,94;"10.12688/mep.18991.1";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1075,35;"10.3389/fams.2022.801650";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1277,23;"10.21037/qims-21-809";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1758;"10.3389/frobt.2022.926255";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;4530;"10.1038/s41467-021-24279-2";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1090;"10.1080/2331186X.2022.2082117";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1190,91;"10.3390/ijms231911998";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;4530;"10.1038/s41467-021-27847-8";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2500;"10.1371/journal.pcbi.1008750";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2045;"10.1186/s12909-022-03420-9";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1790;"10.1038/s41598-022-12920-z";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2345;"10.1186/s13071-022-05375-8";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2245;"10.1186/s12936-022-04309-0";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2945;"10.1038/s42003-022-04091-4";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2345;"10.1186/s13071-022-05566-3";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2327;"10.1002/adpr.202100302";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1690,71;"10.3390/ijerph19095383";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2200;"10.1136/bmjopen-2021-057679";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2545;"10.1186/s12931-022-02257-6";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1883,49;"10.1364/OE.455963";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1262,4;"10.3390/heritage5020066";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1845;"10.3390/foods11223583";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;9500;"10.1038/s41556-022-00986-w";"TRUE";;;;;;
"Université Claude Bernard - Lyon I";2022;3813;"10.1126/sciadv.abo4552";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1790;"10.1038/s41597-022-01248-y";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1299,99;"10.3390/geosciences12020059";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1600;"10.5194/cp-18-435-2022";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1860;"10.5194/jm-41-75-2022";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2069,97;"10.1109/ACCESS.2022.3173313";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1000;"10.5194/jbji-7-127-2022";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1442,74;"10.3390/children9010117";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1829,56;;"FALSE";"Remedy Publications";"Journal of Dentistry and Oral Biology";"2475-5680";;;"https://www.remedypublications.com/open-access/cone-beam-computed-tomography-evaluation-of-canal-transportation-and-centering-8458.pdf"
"Université Claude Bernard - Lyon I";2022;4792,3;"10.1172/JCI151020";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1623,08;"10.3390/biomedicines10061311";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1623,08;"10.3390/ijms23169376";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1640;"10.1080/14756366.2022.2121821";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2616,06;"10.3389/fnhum.2021.741709";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1870;"10.1186/s13063-022-06061-x";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1690;"10.1186/s12998-022-00446-0";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2261,36;"10.3390/antiox11081529";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1927,63;"10.1016/j.brs.2021.08.019";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;3454,43;"10.3389/fphys.2022.1027811";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1945;"10.1038/s41598-022-24905-z";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1817,59;"10.3389/fpsyg.2022.1007697";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;413,62;"10.3389/fcell.2022.844812";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2164,11;"10.3390/nano12050738";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1839,49;"10.3390/pharmaceutics14040814";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1800;"10.1136/bmjopen-2021-054486";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1890;"10.1016/j.pmedr.2022.101727";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1872,94;"10.1097/AS9.0000000000000179";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2350;"10.3389/ijph.2022.1604684";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1872,94;"10.1097/AS9.0000000000000229";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1708,76;"10.3390/polym14142836";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1862,87;"10.3390/ph15091036";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2280;"10.1080/21623945.2022.2107784";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;3250,8;"10.1088/2053-1583/ac6c31";"TRUE";;;;;;
"Université Claude Bernard - Lyon I";2022;1803,43;"10.3390/ijms23073427";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1900,25;"10.3390/ijms232012221";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2622,76;"10.1016/j.diii.2022.11.003";"TRUE";;;;;;
"Université Claude Bernard - Lyon I";2022;3500;"10.26508/lsa.202201429";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1623,08;"10.3390/ijms23041981";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2327;"10.1111/acel.13660";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;4000,67;"10.1136/postgradmedj-2022-141766";"TRUE";;;;;;
"Université Claude Bernard - Lyon I";2022;3161,79;"10.1212/NXI.0000000000200015";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;3161,79;"10.1212/NXI.0000000000200041";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;3064;"10.1093/braincomms/fcac196";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;3164,79;"10.1212/NXI.0000000000200018";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2945;"10.1186/s13046-022-02514-y";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1692,3;"10.3389/fnins.2021.824759";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1500;"10.1016/j.heliyon.2022.e09631";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2650;"10.1111/cns.13977";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;910;"10.1016/j.pacs.2022.100407";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;3100;"10.1111/irv.13025";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;2280;"10.1080/21505594.2021.2022861";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1692,3;"10.3389/fneur.2022.828256";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1790;"10.1038/s41598-022-08713-z";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1983,77;"10.3390/cells11060989";"FALSE";;;;;;
"Université Claude Bernard - Lyon I";2022;1640,84;"10.1016/j.jneumeth.2022.109729";"TRUE";;;;;;
"Université Claude Bernard - Lyon I";2022;2015,58;"10.3390/chemosensors11030176";"FALSE";;;;;;
