institution	period	euro	doi	is_hybrid	publisher	journal_full_title	issn	issn_print	issn_electronic	url
Université Claude Bernard Lyon 1	2021	1230	10.1128/AEM.00747-21	TRUE						
Université Claude Bernard Lyon 1	2021	3854,99	10.1128/mBio.00730-21	FALSE						
Université Claude Bernard Lyon 1	2021	652,17	10.1128/MRA.00042-21	FALSE						
Université Claude Bernard Lyon 1	2021	642,71	10.1128/MRA.01326-20	FALSE						
Université Claude Bernard Lyon 1	2021	1890	10.1186/s12862-021-01952-0	FALSE						
Université Claude Bernard Lyon 1	2021	2095	10.1186/s12913-020-05982-0	FALSE						
Université Claude Bernard Lyon 1	2021	1845	10.1186/s12909-021-02517-x	FALSE						
Université Claude Bernard Lyon 1	2021	2095	10.1186/s12893-021-01128-z	FALSE						
Université Claude Bernard Lyon 1	2021	1694	10.5194/hess-25-5083-2021	FALSE						
Université Claude Bernard Lyon 1	2021	800	10.5194/mr-2-643-2021	FALSE						
Université Claude Bernard Lyon 1	2021	2500	10.7554/eLife.63205	FALSE						
Université Claude Bernard Lyon 1	2021	2500	10.7554/eLife.64731	FALSE						
Université Claude Bernard Lyon 1	2021	2167,5	10.1016/j.brs.2021.08.019	FALSE						
Université Claude Bernard Lyon 1	2021	1650	10.1016/j.csbj.2020.12.017	FALSE						
Université Claude Bernard Lyon 1	2021	2107,5	10.1016/j.coph.2021.11.002	TRUE						
Université Claude Bernard Lyon 1	2021	2295	10.1016/j.esmoop.2020.100044	FALSE						
Université Claude Bernard Lyon 1	2021	1375	10.1016/j.nbd.2021.105537	FALSE						
Université Claude Bernard Lyon 1	2021	2504,7	10.1016/j.nicl.2020.102548	FALSE						
Université Claude Bernard Lyon 1	2021	2543,16	10.3389/fcell.2021.622736	FALSE						
Université Claude Bernard Lyon 1	2021	2604,62652	10.3389/fcell.2021.702404	FALSE						
Université Claude Bernard Lyon 1	2021	2604,62652	10.3389/fnhum.2021.683885	FALSE						
Université Claude Bernard Lyon 1	2021	2604,62652	10.3389/fmicb.2021.753518	FALSE						
Université Claude Bernard Lyon 1	2021	2604,62652	10.3389/fmicb.2021.782135	FALSE						
Université Claude Bernard Lyon 1	2021	2714,5	10.3389/fmicb.2021.760512	FALSE						
Université Claude Bernard Lyon 1	2021	2700	10.3389/fphys.2021.483714	FALSE						
Université Claude Bernard Lyon 1	2021	2604,62652	doi.org/10.3389/fphys.2021.627674	FALSE						
Université Claude Bernard Lyon 1	2021	2604,62652	10.3389/fpubh.2021.684776	FALSE						
Université Claude Bernard Lyon 1	2021	1553,65	10.1109/ACCESS.2021.3134636	FALSE						
Université Claude Bernard Lyon 1	2021	1623,08	10.3390/atmos12081023	FALSE						
Université Claude Bernard Lyon 1	2021	1134,83	10.3390/brainsci11050560	FALSE						
Université Claude Bernard Lyon 1	2021	1803,43	10.3390/cells10071734	FALSE						
Université Claude Bernard Lyon 1	2021	1307,48	10.3390/cells10102645	FALSE						
Université Claude Bernard Lyon 1	2021	1442,74	10.3390/chemosensors9090263	FALSE						
Université Claude Bernard Lyon 1	2021	1650	10.3390/cryst11121488	FALSE						
Université Claude Bernard Lyon 1	2021	2120,79	10.3390/ijerph18010096	FALSE						
Université Claude Bernard Lyon 1	2021	2073,94	10.3390/ijerph182412951	FALSE						
Université Claude Bernard Lyon 1	2021	2073,94	10.3390/ijerph182413181	FALSE						
Université Claude Bernard Lyon 1	2021	1622,5	10.3390/ijms22063202	FALSE						
Université Claude Bernard Lyon 1	2021	1442,74	10.3390/ijms22084252	FALSE						
Université Claude Bernard Lyon 1	2021	1442,74	10.3390/life11040319	FALSE						
Université Claude Bernard Lyon 1	2021	901,71	10.3390/microorganisms9071406	FALSE						
Université Claude Bernard Lyon 1	2021	1442,72	10.3390/min11060606	FALSE						
Université Claude Bernard Lyon 1	2021	1442,74	10.3390/polym13122023	FALSE						
