"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"Université de Lille",2018,1378.3,"10.3390/en11020395",FALSE,"MDPI AG","Energies","1996-1073",NA,"1996-1073","1996-1073","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000426734600138",NA,TRUE
"Université de Lille",2018,2916.28,"10.1016/j.ijplas.2018.02.003",TRUE,"Elsevier BV","International Journal of Plasticity","0749-6419","0749-6419",NA,"0749-6419","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000431162600008",NA,FALSE
"Université de Lille",2018,2651.16,"10.1016/j.epsl.2018.03.032",TRUE,"Elsevier BV","Earth and Planetary Science Letters","0012-821X","0012-821X",NA,"0012-821X","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000432762000004",NA,FALSE
"Université de Lille",2018,3000,"10.1002/2017gc007244",TRUE,"American Geophysical Union (AGU)","Geochemistry, Geophysics, Geosystems","1525-2027",NA,NA,"1525-2027","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29937698","PMC5993221",NA,NA,FALSE
"Université de Lille",2018,1305,"10.1038/s41598-017-18018-1",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","http://creativecommons.org/licenses/by/4.0",TRUE,"29247231","PMC5732224","ut:000418250800025",NA,TRUE
"Université de Lille",2018,2000,"10.1002/2017gl076575",TRUE,"American Geophysical Union (AGU)","Geophysical Research Letters","0094-8276","0094-8276","1944-8007","0094-8276","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,"29937601","PMC5993220",NA,NA,FALSE
"Université de Lille",2018,1370,"10.1038/s41598-018-21316-x",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","http://creativecommons.org/licenses/by/4.0",TRUE,"29434278","PMC5809460","ut:000424743500060",NA,TRUE
"Université de Lille",2018,1693.2,"10.3389/fimmu.2018.00823",FALSE,"Frontiers Media SA","Frontiers in Immunology","1664-3224",NA,"1664-3224","1664-3224","https://creativecommons.org/licenses/by/4.0/",TRUE,"29740436","PMC5928298","ut:000430742500001",NA,TRUE
"Université de Lille",2018,1214.7,"10.1371/journal.pone.0190463",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"29320537","PMC5761865","ut:000419689600051",NA,TRUE
"Université de Lille",2018,1725,"10.3389/fmicb.2018.00742",FALSE,"Frontiers Media SA","Frontiers in Microbiology","1664-302X",NA,"1664-302X","1664-302X","https://creativecommons.org/licenses/by/4.0/",TRUE,"29720971","PMC5915571","ut:000430326300001",NA,TRUE
"Université de Lille",2018,916.36,"10.3390/min8040153",FALSE,"MDPI AG","Minerals","2075-163X",NA,"2075-163X","2075-163X","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000434883100033",NA,TRUE
"Université de Lille",2018,2150,"10.1080/14786435.2018.1438682",TRUE,"Informa UK Limited","Philosophical Magazine","1478-6435","1478-6435","1478-6443","1478-6435",NA,TRUE,NA,NA,"ut:000429238600004",NA,FALSE
"Université de Lille",2018,1815.21,"10.3389/fendo.2018.00159",FALSE,"Frontiers Media SA","Frontiers in Endocrinology","1664-2392",NA,"1664-2392","1664-2392",NA,TRUE,"29692758","PMC5903475","ut:000429558200001",NA,TRUE
"Université de Lille",2018,1800,"10.1186/s13071-018-2975-5",FALSE,"Springer Nature","Parasites & Vectors","1756-3305",NA,"1756-3305","1756-3305","http://creativecommons.org/licenses/by/4.0/",TRUE,"29973261","PMC6030734","ut:000437517100002",NA,TRUE
"Université de Lille",2018,1215.09,"10.1371/journal.pone.0196369",FALSE,"Public Library of Science (PLoS)","PLOS ONE","1932-6203",NA,"1932-6203","1932-6203","http://creativecommons.org/licenses/by/4.0/",TRUE,"29698439","PMC5919650","ut:000431007600069",NA,TRUE
"Université de Lille",2018,1370,"10.1038/s41598-018-33160-0",FALSE,"Springer Nature","Scientific Reports","2045-2322",NA,"2045-2322","2045-2322","https://creativecommons.org/licenses/by/4.0",TRUE,"30291297","PMC6173718","ut:000446501400010",NA,TRUE
