"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Zurich University of the Arts",2021,3060,"10.14361/9783839453452",FALSE,"transcript Verlag","Narrative Mechanics","978-3-8376-5345-8","978-3-8376-5345-8","978-3-8394-5345-2","https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
"Zurich University of the Arts",2021,7000,"10.1515/978868599800",FALSE,"De Gruyter","Die fragmentierte Stadt","978-3-86859-980-0","978-3-86859-643-4","978-3-86859-980-0","CC BY-NC-ND",TRUE,FALSE
"Zurich University of the Arts",2021,4200,"10.5281/zenodo.5734213",FALSE,"Archive Books","Trading Zones. Camera Work in Artistic and Ethnographic Research","978-3-948212-83-4",NA,NA,"CC BY-NC-ND",FALSE,FALSE
"Zurich University of the Arts",2021,5900,"10.14361/9783839461310",FALSE,"transcript Verlag","Diffraktionsereignisse der Gegenwart","978-3-8376-6131-6","978-3-8376-6131-6","978-3-8394-6131-0","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"Zurich University of the Arts",2021,595,"10.5281/zenodo.7137299",FALSE,"Wolke Verlag","Alvin Luciers reflexive Experimentalästhetik","978-3-95593-404-0","978-3-95593-404-0",NA,"CC BY-NC-ND",FALSE,FALSE
"Zurich University of the Arts",2021,3000,"10.5281/zenodo.6832450",FALSE,"Transversal","ID9606/2a-c: Dispositive eines Virus","978-3-903046-33-7","978-3-903046-33-7",NA,"CC BY-NC-ND",FALSE,FALSE
