"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"Saarland University","2019","942,74","10.3390/cancers11030288",FALSE,"MDPI","Cancers","2072-6694","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1666,09","10.1371/journal.pone.0211180",FALSE,"PLOS","PLOS ONE","1932-6203","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","943,31","10.3390/cancers11040457",FALSE,"MDPI","Cancers","2072-6694","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","628,87","10.3390/pharmaceutics11040152",FALSE,"MDPI","Pharmaceutics","1999-4923","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1699,61","10.3390/ijms20081931",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","949,20","10.3390/cancers11050704",FALSE,"MDPI","Cancers","2072-6694","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","147,66","10.3390/tropicalmed4020086",FALSE,"MDPI","Tropical Medicine and Infectious Disease","2414-6366","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1443,07","10.3390/ijms20184398",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1764,65","10.3390/molecules24193553",FALSE,"MDPI","Molecules","1420-3049","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1328,93","10.3390/cells8101162",FALSE,"MDPI","Cells","2073-4409","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1776,81","10.3390/jcm8101637",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1750,63","10.3390/cancers11111754",FALSE,"MDPI","Cancers","2072-6694","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1752,81","10.3390/ma12233977",FALSE,"MDPI","Materials","1996-1944","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1753,06","10.3390/jcm8122037",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1748,48","10.3390/en12244729",FALSE,"MDPI","Energies","1996-1073","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2020","1595,84","10.1109/access.2019.2962660",FALSE,"IEEE","IEEE Access","2169-3536","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2020","1491,42","10.3390/ijms21020536",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","812,74","10.1021/acsomega.9b02605",FALSE,"ACS","ACS Omega","2470-1343","https://pubs.acs.org/page/policy/authorchoice_termsofuse.html",NA,NA,NA
"Saarland University","2020","2002,82","10.3390/jcm9020475",FALSE,"MDPI","Journal of Clinical Medicine","2077-0383","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2019","1693,31","10.1371/journal.pone.0214816",FALSE,"PLOS","PLOS ONE","1932-6203","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2020","1005,37","10.3390/act9010017",FALSE,"MDPI","Actuators","2076-0825","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
"Saarland University","2020","1820,19","10.3390/en13061453",FALSE,"MDPI","Energies","1996-1073","http://creativecommons.org/licenses/by/4.0/",NA,NA,NA
