"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"Saarland U",2022,3899.03,"10.1007/s00417-022-05762-y",TRUE,"Springer Nature","Graefe's Archive for Clinical and Experimental Ophthalmology","0721-832X","0721-832X","1435-702X","0721-832X","https://creativecommons.org/licenses/by/4.0",TRUE,"35876883","PMC9666292",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s00701-022-05120-1",TRUE,"Springer Nature","Acta Neurochirurgica","0942-0940",NA,"0942-0940","0001-6268","https://creativecommons.org/licenses/by/4.0",TRUE,"35067785","PMC8967756",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s00701-022-05400-w",TRUE,"Springer Nature","Acta Neurochirurgica","0942-0940",NA,"0942-0940","0001-6268","https://creativecommons.org/licenses/by/4.0",TRUE,"36348092","PMC9840599",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s00392-022-02060-9",TRUE,"Springer Nature","Clinical Research in Cardiology","1861-0684","1861-0684","1861-0692","1861-0684","https://creativecommons.org/licenses/by/4.0",TRUE,"35904641","PMC9336140",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1038/s41391-022-00617-3",TRUE,"Springer Nature","Prostate Cancer and Prostatic Diseases","1365-7852","1365-7852","1476-5608","1365-7852","https://creativecommons.org/licenses/by/4.0",TRUE,"36446944","PMC10876472",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1365/s13291-022-00248-6",TRUE,"Springer Nature","Jahresbericht der Deutschen Mathematiker-Vereinigung","0012-0456","0012-0456","1869-7135","0012-0456","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s41809-021-00093-6",TRUE,"Springer Nature","Journal of Cultural Cognitive Science","2520-100X","2520-100X","2520-1018","2520-100X","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s12144-022-03488-y",TRUE,"Springer Nature","Current Psychology","1046-1310","1046-1310","1936-4733","1046-1310","https://creativecommons.org/licenses/by/4.0",TRUE,"35874963","PMC9295088",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s41686-022-00064-2",TRUE,"Springer Nature","Journal of Formative Design in Learning","2509-8039",NA,"2509-8039","2509-8039","https://creativecommons.org/licenses/by/4.0",TRUE,"35252742","PMC8884518",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s42010-022-00150-1",TRUE,"Springer Nature","Unterrichtswissenschaft","0340-4099","0340-4099","2520-873X","0340-4099","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s10869-022-09829-9",TRUE,"Springer Nature","Journal of Business and Psychology","0889-3268","0889-3268","1573-353X","0889-3268","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s10869-022-09801-7",TRUE,"Springer Nature","Journal of Business and Psychology","0889-3268","0889-3268","1573-353X","0889-3268","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s10964-022-01608-2",TRUE,"Springer Nature","Journal of Youth and Adolescence","0047-2891","0047-2891","1573-6601","0047-2891","https://creativecommons.org/licenses/by/4.0",TRUE,"35532833","PMC9279204",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s12662-022-00855-6",TRUE,"Springer Nature","German Journal of Exercise and Sport Research","2509-3142","2509-3142","2509-3150","2509-3150","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s12525-022-00521-7",TRUE,"Springer Nature","Electronic Markets","1019-6781","1019-6781","1422-8890","1019-6781","https://creativecommons.org/licenses/by/4.0",TRUE,"35602113","PMC8886200",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1365/s40702-022-00931-3",TRUE,"Springer Nature","HMD Praxis der Wirtschaftsinformatik","1436-3011","1436-3011","2198-2775","1436-3011","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s00106-021-01134-w",TRUE,"Springer Nature","HNO","0017-6192","0017-6192","1433-0458","0017-6192","https://creativecommons.org/licenses/by/4.0",TRUE,"35072731","PMC8837573",NA,NA,FALSE,"DEAL Springer Nature Germany"
"Saarland U",2022,3899.03,"10.1007/s00414-021-02760-3",TRUE,"Springer Nature","International Journal of Legal Medicine","0937-9827","0937-9827","1437-1596","0937-9827","https://creativecommons.org/licenses/by/4.0",TRUE,"35182177","PMC9005447",NA,NA,FALSE,"DEAL Springer Nature Germany"
