"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","license_ref","pmid","url","local_id"
"Saarland University","2020","1670,53","10.1364/oe.400222",FALSE,"Optical Society of America","Optics Express","1094-4087",NA,NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32256",NA
"Saarland University","2022","1073,03","10.3390/microorganisms9102006",FALSE,"MDPI","Microorganisms","2076-2607","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/31894",NA
"Saarland University","2022","1931,47","10.3390/ijms222111981",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32000",NA
"Saarland University","2022","1394,95","10.3390/atmos12111487",FALSE,"MDPI","Atmosphere","2073-4433","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32030",NA
"Saarland University","2021","1931,47","10.3390/ijms222212480",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32132",NA
"Saarland University","2021","1824,16","10.3390/ijms222312694",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32138",NA
"Saarland University","2022","1931,47","10.3390/ijms222313028",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32140",NA
"Saarland University","2021","643,83","10.3390/jintelligence9040055",FALSE,"MDPI","Journal of Intelligence","2079-3200","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32146",NA
"Saarland University","2021","965,73","10.3390/biology10121307",FALSE,"MDPI","Biology","2079-7737","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32148",NA
"Saarland University","2021","571,20","10.1016/j.tria.2021.100154",FALSE,"Elsevier","Translational Research in Anatomy","2214-854X","https://creativecommons.org/licenses/by-nc-nd/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32172",NA
"Saarland University","2021","1966,36","10.1016/j.ebiom.2021.103578",FALSE,"Elsevier","EBioMedicine","2352-3964","https://creativecommons.org/licenses/by-nc-nd/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32173",NA
"Saarland University","2021","999,25","10.3389/feduc.2021.736992",FALSE,"Frontiers in Education","Frontiers in Education","2504-284X","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32176",NA
"Saarland University","2022","1837,00","10.1038/s41598-021-94706-3",FALSE,"Springer Nature","Scientific Reports","2045-2322","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32191",NA
"Saarland University","2022","1037,60","10.3389/feduc.2021.785241",FALSE,"Frontiers","Frontiers in Education","2504-284X","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32361",NA
"Saarland University","2022","523,60","10.1016/j.mex.2021.101604",FALSE,"Elsevier","MethodsX","2215-0161","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32362",NA
"Saarland University","2022","1450,30","10.5116/ijme.61d4.4216",FALSE,"University of Nottingham","International Journal of Medical Education","2042-6372","https://creativecommons.org/licenses/by/3.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32363",NA
"Saarland University","2022","1716,86","10.3390/ijms23031259",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32407",NA
"Saarland University","2022","1716,86","10.3390/ijms23031368",FALSE,"MDPI","International Journal of Molecular Sciences","1422-0067","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32408",NA
"Saarland University","2022","1545,18","10.3390/math10030345",FALSE,"MDPI","Mathematics","2227-7390","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32416",NA
"Saarland University","2022","1380,40","10.1007/s41471-021-00116-6",FALSE,"Springer Nature","Schmalenbach Journal of Business Research","2366-6153","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32617",NA
"Saarland University","2022","1546,95","10.1186/s41065-021-00209-6",FALSE,"BMC","Hereditas","1601-5223","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32618",NA
"Saarland University","2022","1989,68","10.1186/s12877-021-02566-3",FALSE,"BMC","BMC Geriatrics","1471-2318","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32619",NA
"Saarland University","2022","1546,95","10.1186/s41065-021-00210-z",FALSE,"BMC","Hereditas","1601-5223","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32620",NA
"Saarland University","2022","1933,69","10.1038/s41598-021-03521-3",FALSE,"Springer Nature","Scientific Reports","2045-2322","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32626",NA
"Saarland University","2022","1850,45","10.1161/jaha.121.021522",FALSE,"Wiley","Journal of the American Heart Association","2047-9980","https://creativecommons.org/licenses/by-nc-nd/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32715",NA
"Saarland University","2022","1558,90","10.1016/j.actpsy.2022.103503",FALSE,"Elsevier","Acta Psychologica","0001-6918","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32719",NA
"Saarland University","2022","1448,60","10.3390/microorganisms10040782",FALSE,"MDPI","Microorganisms","2076-2607","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32947",NA
"Saarland University","2022","1727,59","10.3390/ma15093120",FALSE,"MDPI","Materials","1996-1944","https://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32952",NA
"Saarland University","2022","1904,00","10.1016/j.measen.2022.100376",FALSE,"Elsevier","Measurement: Sensors","2665-9174","http://creativecommons.org/licenses/by/4.0/",NA,"oai:publikationen.sulb.uni-saarland.de:20.500.11880/32994",NA
