Institution;period;euro;doi;backlist_oa;publisher;book_title;isbn;isbn_print;isbn_electronic;license_ref;indexed_in_crossref;doab
Technische Universität Berlin;2022;8330;10.1007/978-3-658-38215-5;FALSE;Springer Nature;Electricity Access, Decarbonization, and Integration of Renewables. Insights and Lessons from the Energy Transformation in Bangladesh, South Asia, and Sub-Sahara Africa;;978-3-658-38214-8;978-3-658-38215-5;https://creativecommons.org/licenses/by/4.0/;TRUE;TRUE
Technische Universität Berlin;2022;3000;10.52038/9783643250506;FALSE;LIT Verlag;Zufußgehen im Alter. Der Einfluss der subjektiven Wahrnehmung auf die fußläufige Mobilität älterer Menschen;;978-3-643-25050-6;978-3-643-45050-0;https://creativecommons.org/licenses/by/4.0/;TRUE;FALSE
Technische Universität Berlin;2022;3000;10.52038/9783643250520;FALSE;LIT Verlag;Der Mobilitätsindex. Entwicklung eines integrierten Planungsinstruments für Mobilität;;978-3-643-25052-0;978-3-643-45052-4;https://creativecommons.org/licenses/by/4.0/;TRUE;FALSE
Technische Universität Berlin;2023;6000;10.52038/9783643250452;FALSE;LIT Verlag;Mobilität und soziale Exklusion. Alltag – Strategien – Maßnahmen;;978-3-643-25045-2;978-3-643-45045-6;https://creativecommons.org/licenses/by/4.0/;TRUE;FALSE
Technische Universität Berlin;2023;5236;10.3278/9783763972647;FALSE;wbv ;Technik spielend (kennen)lernen. Grundlagen & Workshops für die Kinder- und Jugendarbeit;;978-3-763-97263-0;978-3-763-97264-7;https://creativecommons.org/licenses/by-sa/4.0/;TRUE;FALSE
Technische Universität Berlin;2023;4450;10.3262/978-3-7799-7734-6;FALSE;Beltz Juventa;Lebensstile und Milieus in der postmigrantischen Gesellschaft;;978-3-7799-7734-6;978-3-7799-7735-3;https://creativecommons.org/licenses/by/4.0/;TRUE;FALSE
Technische Universität Berlin;2023;5355;10.3726/b21016;FALSE;Peter Lang;Transferwissenschaften: Mode oder Mehrwert?;;978-3-631-88386-0;978-3-631-88387-7;https://creativecommons.org/licenses/by/4.0/;TRUE;FALSE
Technische Universität Berlin;2023;3570;10.1007/978-3-658-42162-5;FALSE;Springer VS;Gemeinsam Musizieren. Zur Soziologie und Ethnographie der Streichensembles;;978-3-658-42161-8;978-3-658-42162-5;https://creativecommons.org/licenses/by/4.0/;TRUE;TRUE
Technische Universität Berlin;2023;7140;10.1515/9783839469606;FALSE;transcript;In(ter)ventive Demokratie? Experimentelle Zukunftsszenarien der europäischen »Flüchtlingsfrage«;;978-3-8376-6960-2;978-3-8394-6960-6;https://creativecommons.org/licenses/by/4.0/;TRUE;FALSE
