institution,period,euro,doi,is_hybrid,publisher,journal_full_title,issn,license_ref,opt_out,agreement
TU Berlin,2022,2194.82,10.1007/s40664-022-00486-6,TRUE,Springer Nature,"Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie",2198-0713,,TRUE,DEAL Springer Nature Germany
TU Berlin,2022,2194.82,10.1007/s40710-022-00560-4,TRUE,Springer Nature,Environmental Processes,2198-7505,,TRUE,DEAL Springer Nature Germany
TU Berlin,2022,2194.82,10.1007/s13280-022-01803-2,TRUE,Springer Nature,Ambio,1654-7209,,TRUE,DEAL Springer Nature Germany
