"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Leibniz-Fonds",2021,3927,"10.13109/9783666560378",FALSE,"Vandenhoeck & Ruprecht","Wahrheit – Geschwindigkeit – Pluralität","978-3-525-56037-2","978-3-525-56037-2","978-3-666-56037-8",NA,TRUE,FALSE
"Leibniz-Fonds",2021,4760,"10.52438/avaa1001",FALSE,"August Verlag","Übergängliche Natur. Kant, Herder, Goethe und die Gegenwart des Klimas","978-3-941360-80-8","978-3-941360-80-8",NA,NA,TRUE,FALSE
"Leibniz-Fonds",2022,6000,"10.1093/oso/9780198847519.001.0001",FALSE,"Oxford University Press (OUP)","The Changing German Voter","978-0-19-884751-9","978-0-19-884751-9","978-0-19-188219-7",NA,TRUE,FALSE
"Leibniz-Fonds",2021,5220,"10.1007/978-3-658-32872-6",FALSE,"Springer Fachmedien Wiesbaden","Organisationsbildung und gesellschaftliche Differenzierung","978-3-658-32871-9","978-3-658-32871-9","978-3-658-32872-6","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"Leibniz-Fonds",2021,3927,"10.13109/9783666356964",FALSE,"Vandenhoeck & Ruprecht","Umkämpfte Kirche","978-3-525-35696-8","978-3-525-35696-8","978-3-666-35696-4",NA,TRUE,FALSE
"Leibniz-Fonds",2021,2409.75,"10.5771/9783748924401",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Die Umsetzung schulischer Inklusion nach der UN-Behindertenrechtskonvention in den deutschen Bundesländern","978-3-7489-2440-1","978-3-7489-2440-1",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,FALSE
"Leibniz-Fonds",2021,4641,"10.31244/9783830993490",FALSE,"Waxmann Verlag","Lehrkräftebildung neu gedacht. Ein Praxishandbuch für die Lehre in den Naturwissenschaften und deren Didaktiken","978-3-8309-4349-5","978-3-8309-4349-5",NA,NA,TRUE,TRUE
"Leibniz-Fonds",2021,5220,"10.1007/978-3-658-33019-4",FALSE,"Springer Fachmedien Wiesbaden","Das ökonomische Laboratop","978-3-658-33018-7","978-3-658-33018-7","978-3-658-33019-4","https://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"Leibniz-Fonds",2021,900,"10.15463/ifz-2021-1",FALSE,"Metropol Verlag","Transformation als soziale Praxis : Mitteleuropa seit den 1970er Jahren","978-3-86331-561-0",NA,"978-3-86331-561-0","CC-BY-NC-ND 3.0 DE",FALSE,FALSE
"Leibniz-Fonds",2021,6855,"10.13109/9783666352171",FALSE,"Vandenhoeck & Ruprecht","The INF Treaty of 1987","978-3-525-35217-5","978-3-525-35217-5","978-3-666-35217-1",NA,TRUE,FALSE
"Leibniz-Fonds",2021,2625,"10.14220/9783737012652",FALSE,"V&R unipress","Schulbücher als Vermittler der Europäischen Integration?","978-3-8471-1265-5","978-3-8471-1265-5","978-3-7370-1265-2",NA,TRUE,FALSE
"Leibniz-Fonds",2021,5950,"10.1515/9783110726305",FALSE,"De Gruyter","Shared Margins","978-3-11-072630-5",NA,"978-3-11-072630-5","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,TRUE
"Leibniz-Fonds",2021,4498.2,"10.31244/9783830993315",FALSE,"Waxmann Verlag","Schule während der Corona-Pandemie. Neue Ergebnisse und Überblick über ein dynamisches Forschungsfeld","978-3-8309-4331-0","978-3-8309-4331-0",NA,NA,TRUE,TRUE
"Leibniz-Fonds",2021,11096.58,"10.1093/oso/9780198823827.001.0001",FALSE,"Oxford University Press (OUP)","Interorganizational Diffusion in International Relations","978-0-19-882382-7","978-0-19-882382-7","978-0-19-186260-1",NA,TRUE,FALSE
"Leibniz-Fonds",2021,2380,"10.31244/9783830994176",FALSE,"Waxmann Verlag","Überzeugungen von Lehrkräften. Ihre Bedeutung für das pädagogische Handeln und die Lernergebnisse in den Fächern Englisch und Mathematik","978-3-8309-4417-1","978-3-8309-4417-1",NA,"https://creativecommons.org/licenses/by-nc-sa/4.0/",TRUE,TRUE
"Leibniz-Fonds",2022,14546.56,"10.3278/85/0026w",FALSE,"wbv Media","Trends der Weiterbildung : DIE Trendanalyse 2021","978-3-7639-7054-4","978-3-7639-7054-4","978-3-7639-7018-6",NA,FALSE,FALSE
"Leibniz-Fonds",2021,4000,"10.1075/la.270",FALSE,"John Benjamins Publishing Company","Non-Canonical Control in a Cross-linguistic Perspective","978-90-272-0927-6","978-90-272-0927-6","978-90-272-5958-5","https://creativecommons.org/licenses/by-nc-nd/4.0/",FALSE,FALSE
