"institution";"period";"euro";"doi";"is_hybrid"
"Université Toulouse III - Paul Sabatier";2017;790;"10.1186/s13677-017-0095-y";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;830,88;"10.3389/fspas.2018.00004";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1275;"10.2196/mededu.9185";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1527,98;"10.3390/s18010316";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1162,94;"10.3390/ma11020270 ";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;3408,82;"10.1016/j.rse.2017.12.030";"TRUE"
"Université Toulouse III - Paul Sabatier";2018;990;"10.5194/nhess-18-479-2018";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;737,94;"10.3390/membranes8010010";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1562,74;"10.3390/ijms19030665";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;3700;"10.1038/s41467-018-03342-5";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;3358,14;"10.1016/j.rse.2018.03.009";"TRUE"
"Université Toulouse III - Paul Sabatier";2018;2784,6;"10.5194/acp-18-5173-2018";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1530;"10.5194/acp-18-6275-2018";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1504,01;"10.3390/molecules23051135";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1503,36;"10.3390/molecules23051079";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1620;"10.5194/acp-2017-944";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1370;"10.1038/s41598-018-27340-1";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;3507,84;"10.3390/app8050762";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;2142;"10.5194/acp-18-6601-2018";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1370;"10.1038/s41598-018-28386-x";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1370;"10.1038/s41598-018-28286-0";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;500;"10.20964/2019.01.22";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1564,55;"10.3390/rs10081250";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1370;"10.1038/s41598-018-29041-1";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;732,59;"10.3390/rs10081245";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1203;"10.1002/ecs2.2366";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1800;"10.1088/1748-9326/aae3b1";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1403,57;"10.3390/ma11101900";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;752,5;"10.3389/fpubh.2018.00312";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1913,76;"10.3390/rs10111706";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1549,38;"10.5194/cp-14-1529-2018";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1490;"10.1038/s41598-018-37911-x";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1016,34;"10.3390/rs10121953";"FALSE"
"Université Toulouse III - Paul Sabatier";2018;1594,06;"10.3390/rs11010031";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1490;"10.1038/s41598-019-39131-3";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1644;"10.1038/s41598-019-39399-5";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;4290;"10.1038/s41467-019-08732-x";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;2891,7;"10.5194/acp-19-2299-2019";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;3000;"10.1029/2018JD029644";"TRUE"
"Université Toulouse III - Paul Sabatier";2019;2064;"10.1016/j.matdes.2019.107755";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1580,31;"10.3390/rs11091122";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1595,29;"10.3390/rs11111275";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1451;"10.1186/s12864-018-5414-2";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1606,93;"10.3390/molecules24122208";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;2045;"10.1186/s12889-019-7220-4";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;450;"10.3897/BDJ.7.e37518";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1463;"10.5194/acp-19-8979-2019, 2019";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1599,36;"10.1109/ACCESS.2019.2930368";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;2160;"10.1016/j.jmb.2019.07.036";"TRUE"
"Université Toulouse III - Paul Sabatier";2019;1344;"10.1128/mBio.01437-19";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1098,44;"10.3390/foods8100515";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1637,64;"10.3390/ijms20205163";"FALSE"
"Université Toulouse III - Paul Sabatier";2019;1224;"10.1002/ece3.5531";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;985,6;"10.1002/ece3.5993";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;1030,4;"10.3389/ffgc.2019.00086";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;1232;"10.5194/tc-14-461-2020";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;1530;"10.1002/ece3.6095";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;3136;"10.1016/j.celrep.2020.01.086";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;845,15;"10.1109/JSTARS.2020.2971063";"TRUE"
"Université Toulouse III - Paul Sabatier";2020;1488;"10.5194/acp-20-2533-2020";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;4480;"10.1016/j.celrep.2020.03.018";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;2604;"10.5194/acp-20-5327-2020";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;1540;"10.5194/acp-20-2735-2020";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;2200;"10.1111/eva.13044";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;1495,75;"10.3390/biom10060949";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;1392,89;"10.3390/catal10080902";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;3260;"10.1016/j.apcatb.2020.119288";"TRUE"
"Université Toulouse III - Paul Sabatier";2020;2501,6;"10.3389/fphar.2020.563751 ";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;926,53;"10.3390/md18110543";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;530;"10.1016/j.dib.2020.106363";"FALSE"
"Université Toulouse III - Paul Sabatier";2020;1500,97;"10.3390/biom10111471";"FALSE"
