"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"HU Berlin",2023,6872.25,"10.14361/9783839468753",FALSE,"transcript Verlag","Kuratierte Öffentlichkeit","978-3-8376-6875-9","978-3-8376-6875-9","978-3-8394-6875-3","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2023,7229.25,"10.14361/9783839470534",FALSE,"transcript Verlag","Dekolonialisierung des Wissens","978-3-8376-7053-0","978-3-8376-7053-0","978-3-8394-7053-4","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2023,4840.92,"10.14619/2164",FALSE,"Meson Press","Frictions","978-3-95796-216-4","978-3-95796-216-4","978-3-95796-217-1",NA,FALSE,TRUE
"HU Berlin",2022,7996.8,"10.14619/2201",FALSE,"Meson Press","Material Trajectories","978-3-95796-220-1","978-3-95796-220-1","978-3-95796-221-8",NA,FALSE,TRUE
"HU Berlin",2023,6783,"10.14619/2263",FALSE,"Meson Press","Elementare Ekstasen","978-3-95796-226-3","978-3-95796-226-3","978-3-95796-227-0",NA,FALSE,TRUE
"",,,"","","","","","","","","",""
"HU Berlin",2023,9282,"10.1515/9783110788334",FALSE,"De Gruyter","Practices of Islamic Preaching","978-3-11-078833-4",NA,"978-3-11-078833-4","http://creativecommons.org/licenses/by-nc-nd/4.0",TRUE,FALSE
"HU Berlin",2023,1337.77,"10.1515/9783111004105",FALSE,"De Gruyter","Leben machen","978-3-11-100410-5",NA,"978-3-11-100410-5","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"HU Berlin",2023,8339.85,"10.1515/9783111314532",FALSE,"De Gruyter","Coming to Terms","978-3-11-131453-2",NA,"978-3-11-131453-2","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"HU Berlin",2023,14439.46,"10.1515/9783868598322",FALSE,"De Gruyter","We, the City","978-3-86859-832-2",NA,"978-3-86859-832-2","http://creativecommons.org/licenses/by/4.0",TRUE,TRUE
"HU Berlin",2023,9756.26,"10.1628/978-3-16-161865-9",FALSE,"Mohr Siebeck","Nachhaltiges Privatrecht","978-3-16-161865-9",NA,"978-3-16-161865-9","https://creativecommons.org/licenses/by-sa/4.0/",TRUE,FALSE
"HU Berlin",2023,6578.32,"10.1628/978-3-16-162667-8",FALSE,"Mohr Siebeck","Grundzüge eines EU-Strafverfassungsrechts","978-3-16-162667-8",NA,"978-3-16-162667-8","https://creativecommons.org/licenses/by-sa/4.0/",TRUE,FALSE
"HU Berlin",2023,3808,"10.31244/9783830997023",FALSE,"Waxmann Verlag","Differentiated Instruction Around the World. A Global Inclusive Insight","978-3-8309-4702-8","978-3-8309-4702-8",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2023,12000,"10.3167/9781805395034",FALSE,"Berghahn Books","REST IN PLASTIC","978-1-80539-503-4","978-1-80539-503-4",NA,NA,TRUE,FALSE
"HU Berlin",2023,2790,"10.3262/9783779971610",FALSE,"Beltz","Der Mediendiskurs zu Referenzgesellschaften und PISA","978-3-7799-7161-0",NA,NA,NA,FALSE,TRUE
"HU Berlin",2023,4850,"10.35468/5983",FALSE,"Verlag Julius Klinkhardt","Inklusionsorientierte Schulentwicklung Interdisziplinäre Rückblicke, Einblicke und Ausblicke","978-3-7815-2543-6","978-3-7815-2543-6",NA,"https://creativecommons.org/licenses/by-sa/4.0/deed.de",TRUE,TRUE
"HU Berlin",2023,4978.96,"10.35468/6052",FALSE,"Verlag Julius Klinkhardt","Abitur und Abituraufsätze zwischen 1882 und 1972. Prüfungspraktiken, professionelle Debatten und Aufsatztexte","978-3-7815-2609-9","978-3-7815-2609-9",NA,"https://creativecommons.org/licenses/by-nc-nd/4.0/deed.de",TRUE,FALSE
"HU Berlin",2023,6420,"10.3790/978-3-428-58953-1",FALSE,"DUNCKER UND HUMBLOT","Föderalismus-Rhetorik-Dekonstruktionen – Rechtsdogmatik als Literaturdogmatik","978-3-428-58953-1",NA,"978-3-428-58953-1","http://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"HU Berlin",2023,10042.41,"10.46500/83535347",FALSE,"Wallstein Verlag","Diabetes: Eine Wissensgeschichte der modernen Medizin, 1900-1960","978-3-8353-5347-3","978-3-8353-5347-3",NA,"https://creativecommons.org/licenses/by-sa/4.0/",TRUE,FALSE
"HU Berlin",2023,10735.47,"10.5040/9781509969944",FALSE,"Hart Publishing","The Financial Constitution of European Integration","978-1-5099-6994-4","978-1-5099-6992-0","978-1-5099-6994-4","https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2023,3450,"10.53186/1030373",FALSE,"wbg Academic","Alexa, wie hast du's mit der Religion?","978-3-534-40783-5",NA,NA,NA,FALSE,FALSE
"HU Berlin",2023,7310.51,"10.5771/9783748936442",FALSE,"Nomos Verlagsgesellschaft mbH & Co. KG","Zwanzig Jahre Völkerstrafgesetzbuch","978-3-7489-3644-2","978-3-7489-3644-2",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,FALSE
"HU Berlin",2023,7380.03,"10.5771/9783968219271",FALSE,"Rombach Wissenschaft – ein Verlag in der Nomos Verlagsgesellschaft","Weltauflösungen","978-3-96821-927-1","978-3-96821-927-1",NA,"https://creativecommons.org/licenses/by/4.0/",TRUE,TRUE
