institution,period,euro,doi,backlist_oa,publisher,book_title,isbn_1,isbn_2,isbn_3
uu,2023,10157.39,10.1108/S0733-558X202386,FALSE,,,,,
uu,2023,10157.39,10.1108/S0733-558X202387,FALSE,,,,,
uu,2023,10188.82,10.51952/9781529224832,FALSE,,,,,
uu,2023, 6915.34,10.1007/978-3-031-32979-1,FALSE,,,,,
uu,2023, 3079.76,10.4324/9781003287483,FALSE,,,,,
uu,2023,11613.30,10.4324/9781003413622,FALSE,,,,,
uu,2023, 1451.66,10.4324/9781003450573,FALSE,,,,,
uu,2023, 2731.27,10.1007/978-3-031-42276-8,FALSE,,,,,
uu,2023, 4531.57,Notyetpublished,FALSE,,,,,
