"institution","period","euro","doi","backlist_oa","publisher","book_title","isbn","isbn_print","isbn_electronic","license_ref","indexed_in_crossref","doab"
"Uppsala University",2024,13494.93,"10.1007/978-3-031-53946-6",FALSE,"Springer International Publishing","Perspectives on Paradata","978-3-031-53945-9","978-3-031-53945-9","978-3-031-53946-6","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
"Uppsala University",2024,7558.03,"10.1163/9789004703759",TRUE,"Brill","Histories of Fetal Knowledge Production in Sweden","978-90-04-70375-9","978-90-04-53673-9","978-90-04-70375-9",NA,TRUE,FALSE
"Uppsala University",2024,12729.19,"10.1007/978-3-031-54200-8",FALSE,"Springer International Publishing","The Borders of the European Union in a Conflictual World","978-3-031-54199-5","978-3-031-54199-5","978-3-031-54200-8","https://creativecommons.org/licenses/by/4.0",TRUE,FALSE
