institution;apc;period;doi;currency;is_hybrid
Consejo Superior de Investigaciones Cientificas (CSIC);741;01/01/2023;10.3897/zookeys.1153.98297;EUR;FALSE
Consejo Superior de Investigaciones Cientificas (CSIC);617,5;01/01/2023;10.3897/BDJ.11.e101000;EUR;FALSE
Consejo Superior de Investigaciones Cientificas (CSIC);896,61;01/01/2023;10.3897/zookeys.1177.101293;EUR;FALSE
Consejo Superior de Investigaciones Cientificas (CSIC);896,61;01/01/2023;10.3897/BDJ.11.e111925;EUR;FALSE
Consejo Superior de Investigaciones Cientificas (CSIC);741;01/01/2023;10.3897/zookeys.1188.114984;EUR;FALSE
Consejo Superior de Investigaciones Cientificas (CSIC);917,84;01/01/2023;10.3897/BDJ.12.e113301;EUR;FALSE
Consejo Superior de Investigaciones Cientificas (CSIC);807,5;01/01/2023;10.3897/neobiota.90.112368;EUR;FALSE
