institution;apc;period;doi;currency;is_hybrid
Consejo Superior de Investigaciones Cientificas (CSIC);1500;01/01/2021;10.1042/BST20191005;EUR;TRUE
Consejo Superior de Investigaciones Cientificas (CSIC);1500;01/01/2021;10.1042/BST20200689;EUR;TRUE
Consejo Superior de Investigaciones Cientificas (CSIC);1145;01/01/2021;10.1042/BCJ20210294;EUR;FALSE
