institution_ror,institution,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/03v4gjf40,TU Berlin,2023,6000.0,10.52038/9783643250452,FALSE,book,NA,NA,false,6000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2023,4500.0,10.3726/b21016,FALSE,book,NA,NA,false,4500.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2023,5236.0,10.3278/9783763972647,FALSE,book,NA,NA,false,5236.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2023,2999.99,10.1007/978-3-658-42162-5,FALSE,book,NA,NA,false,2999.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2023,6394.299999999999,10.1017/9781009303538,FALSE,book,NA,NA,false,6394.299999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2023,4449.99,10.3262/978-3-7799-7734-6,FALSE,book,NA,NA,false,4449.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2023,3000.0,10.1515/9783839469606,FALSE,book,NA,NA,false,3000.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2024,5319.3,10.3278/9783763976140,FALSE,book,NA,NA,false,5319.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2023,5250.0,10.52038/9783643250995,FALSE,book,NA,NA,false,5250.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/03v4gjf40,TU Berlin,2023,8925.0,10.4324/9781003099727,FALSE,book,NA,NA,false,8925.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
