institution_ror,institution,period,euro,doi,is_hybrid,type,contract_primary_identifier,contract_group_id,external_costsplitting,gold-oa,vat,colour charge,cover charge,hybrid-oa,other,page charge,permission,publication charge,reprint,submission fee,payment fee,url
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00021-023-00800-z,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00023-023-01290-5,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00064-023-00800-2,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00066-023-02090-w,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00066-023-02127-0,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00066-023-02183-6,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00068-023-02225-9,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00103-023-03782-5,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00104-023-01940-8,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00106-023-01284-z,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00112-023-01831-6,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00112-023-01879-4,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00115-023-01530-3,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00115-023-01556-7,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00126-023-01170-2,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00158-023-03534-8,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00158-023-03619-4,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00158-023-03634-5,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00158-023-03659-w,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00170-022-10796-x,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00181-023-02509-4,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00198-023-06682-1,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00209-023-03325-3,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00213-023-06347-1,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00217-022-04193-7,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00220-023-04773-y,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00232-023-00284-y,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
https://ror.org/00f7hpc57,Erlangen Nuernberg U,2023,1871.24,10.1007/s00253-023-12513-4,TRUE,journal article,sn2020deal,00f7hpc57_sn2020deal_2023,false,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA
