"DOI","Institution","period","is_hybrid"
"10.1007/s11019-016-9723-4","Karolinska Institute","2016",TRUE
"10.1007/s10955-016-1607-8","University of Gothenburg","2016",TRUE
"10.1007/s00181-016-1123-3","Lund University","2016",TRUE
"10.1007/s00592-016-0903-8","Lund University","2016",TRUE
"10.1007/s11665-016-2294-y","Royal Institute of Technology","2016",TRUE
"10.1007/s11192-016-2097-9","Umea University","2016",TRUE
"10.1007/s00170-016-9296-7","Lund University","2016",TRUE
"10.1007/s10270-016-0554-9","Stockholm University","2016",TRUE
"10.1007/s11229-016-1186-x","Stockholm University","2016",TRUE
"10.1007/s00384-016-2628-0","University of Gothenburg","2016",TRUE
"10.1007/s10021-016-0020-0","Umea University","2016",TRUE
"10.1007/s00453-016-0202-3","Lund University","2016",TRUE
"10.1007/s10494-016-9760-3","Chalmers University of Technology","2016",TRUE
"10.1007/s11144-016-1069-7","Umea University","2016",TRUE
"10.1007/s40750-016-0052-x","Linköping University","2016",TRUE
"10.1007/s13225-016-0372-y","Swedish Museum of Natural History","2016",TRUE
"10.1617/s11527-016-0871-z","Royal Institute of Technology","2016",TRUE
"10.1007/s00192-016-3119-0","Karolinska Institute","2016",TRUE
"10.1007/s00158-016-1553-8","Umea University","2016",TRUE
"10.1007/s10295-016-1814-y","Chalmers University of Technology","2016",TRUE
"10.1007/s00266-016-0684-z","University of Gothenburg","2016",TRUE
"10.1007/s00366-016-0476-8","Linköping University","2016",TRUE
"10.1007/s10844-016-0427-2","Uppsala University","2016",TRUE
"10.1007/s00277-016-2787-7","Karolinska Institute","2016",TRUE
"10.1007/s11239-016-1411-y","Umea University","2016",TRUE
"10.1007/s11899-016-0335-0","Uppsala University","2016",TRUE
"10.1007/s00158-016-1547-6","Linköping University","2016",TRUE
"10.1007/s00213-016-4385-8","Linköping University","2016",TRUE
"10.1007/s11663-016-0780-0","Royal Institute of Technology","2016",TRUE
"10.1007/s12076-016-0176-4","Umea University","2016",TRUE
"10.1007/s10071-016-1015-0","Lund University","2016",TRUE
"10.1007/s00125-016-4074-5","Karolinska Institute","2016",TRUE
"10.1007/s00424-016-1864-z","Uppsala University","2016",TRUE
"10.1007/s00268-016-3705-9","Karolinska Institute","2016",TRUE
"10.1007/s00384-016-2636-0","University of Gothenburg","2016",TRUE
"10.1007/s10928-016-9486-9","Uppsala University","2016",TRUE
"10.1007/s00425-016-2585-4","Linköping University","2016",TRUE
"10.1007/s11116-016-9731-5","Royal Institute of Technology","2016",TRUE
"10.1007/s11244-016-0690-z","Uppsala University","2016",TRUE
"10.1007/s00216-016-9812-5","University of Gothenburg","2016",TRUE
"10.1007/s40571-016-0120-9","Lulea University of Technology","2016",TRUE
"10.1007/s40831-016-0072-6","Chalmers University of Technology","2016",TRUE
"10.1007/s11896-016-9206-9","University of Gothenburg","2016",TRUE
"10.1007/s13361-016-1460-7","Royal Institute of Technology","2016",TRUE
"10.1007/s00502-016-0424-8","Umea University","2016",TRUE
"10.1007/s10534-016-9959-8","Karolinska Institute","2016",TRUE
"10.1007/s10948-016-3666-0","Chalmers University of Technology","2016",TRUE
"10.1007/s00425-016-2580-9","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s00466-016-1317-8","Royal Institute of Technology","2016",TRUE
"10.1007/s00167-016-4294-8","Linköping University","2016",TRUE
"10.1007/s00464-016-5173-6","Karolinska Institute","2016",TRUE
"10.1007/s12122-016-9233-4","Linnaeus University","2016",TRUE
"10.1007/s00420-016-1163-1","University of Gothenburg","2016",TRUE
"10.1007/s10980-016-0434-2","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s10822-016-9948-6","Lund University","2016",TRUE
"10.1007/s00208-016-1447-5","Uppsala University","2016",TRUE
"10.1007/s11365-016-0405-8","Lund University","2016",TRUE
"10.1007/s00606-016-1335-1","Stockholm University","2016",TRUE
"10.1007/s10570-016-1029-4","Mid Sweden University","2016",TRUE
"10.1007/s10853-016-0262-4","Linköping University","2016",TRUE
"10.1007/s00244-016-0303-7","Kristianstad University","2016",TRUE
"10.1007/s00726-016-2316-y","Karolinska Institute","2016",TRUE
"10.1007/s10113-016-1039-7","Stockholm University","2016",TRUE
"10.1007/s10892-016-9238-5","Uppsala University","2016",TRUE
"10.1007/s11225-016-9681-0","Royal Institute of Technology","2016",TRUE
"10.1007/s10549-016-3928-3","Uppsala University","2016",TRUE
"10.1007/s12350-016-0628-7","Lund University","2016",TRUE
"10.1007/s10584-016-1753-7","Karolinska Institute","2016",TRUE
"10.1007/s12649-016-9643-9","Lund University","2016",TRUE
"10.1007/s10677-016-9747-0","Lund University","2016",TRUE
"10.1007/s11136-016-1373-8","University of Gävle","2016",TRUE
"10.1007/s00228-016-2105-2","Karolinska Institute","2016",TRUE
"10.1007/s10805-016-9265-7","Umea University","2016",TRUE
"10.1007/s00423-016-1501-5","Karolinska Institute","2016",TRUE
"10.1007/s00894-016-3085-y","Linköping University","2016",TRUE
"10.1007/s10955-016-1604-y","Uppsala University","2016",TRUE
"10.1007/s10822-016-9942-z","Lund University","2016",TRUE
"10.1007/s00167-016-4280-1","University of Gothenburg","2016",TRUE
"10.1007/s00394-016-1298-6","Karolinska Institute","2016",TRUE
"10.1007/s11367-016-1182-x","Chalmers University of Technology","2016",TRUE
"10.1007/s13524-016-0498-2","Stockholm University","2016",TRUE
"10.1007/s10693-016-0258-x","Royal Institute of Technology","2016",TRUE
"10.1007/s00421-016-3473-0","Karolinska Institute","2016",TRUE
"10.1007/s40831-016-0088-y","Royal Institute of Technology","2016",TRUE
"10.1007/s10886-016-0753-4","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s40072-016-0080-3","Uppsala University","2016",TRUE
"10.1007/s11575-016-0304-9","Mid Sweden University","2016",TRUE
"10.1007/s10811-016-0957-6","Chalmers University of Technology","2016",TRUE
"10.1007/s00158-016-1569-0","University of Skövde","2016",TRUE
"10.1007/s10578-016-0684-x","Linköping University","2016",TRUE
"10.1208/s12248-016-9991-1","Chalmers University of Technology","2016",TRUE
"10.1007/s10862-016-9570-x","Lund University","2016",TRUE
"10.1007/s00526-016-1058-8","Uppsala University","2016",TRUE
"10.1007/s10689-016-9934-0","University of Gothenburg","2016",TRUE
"10.1007/s00158-016-1548-5","Linköping University","2016",TRUE
"10.1007/s11118-016-9580-z","Linköping University","2016",TRUE
"10.1007/s00198-016-3738-9","University of Gothenburg","2016",TRUE
"10.1007/s12062-016-9158-y","Karolinska Institute","2016",TRUE
"10.1007/s11104-016-3033-8","Umea University","2016",TRUE
"10.1007/s00018-016-2365-0","Lund University","2016",TRUE
"10.1007/s10822-016-9957-5","Lund University","2016",TRUE
"10.1007/s11060-016-2271-1","Umea University","2016",TRUE
"10.1007/s11625-016-0397-x","Stockholm University","2016",TRUE
"10.1007/s10342-016-0994-3","Södertörn University","2016",TRUE
"10.1007/s13280-016-0816-3","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s00766-016-0259-1","Chalmers University of Technology","2016",TRUE
"10.1007/s11306-016-1124-4","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s12010-016-2229-y","Lund University","2016",TRUE
"10.1007/s11049-016-9348-6","Stockholm University","2016",TRUE
"10.1007/s10570-016-1068-x","Mid Sweden University","2016",TRUE
"10.1007/s10896-016-9856-5","Linnaeus University","2016",TRUE
"10.1007/s00253-016-7833-9","Lund University","2016",TRUE
"10.1007/s11882-016-0652-3","Karolinska Institute","2016",TRUE
"10.1007/s10549-016-3983-9","Karolinska Institute","2016",TRUE
"10.1007/s11113-016-9412-2","Karolinska Institute","2016",TRUE
"10.1007/s10853-016-0333-6","Royal Institute of Technology","2016",TRUE
"10.1007/s00227-016-2977-9","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s12350-016-0638-5","Umea University","2016",TRUE
"10.1007/s00198-016-3768-3","Lund University","2016",TRUE
"10.1007/s00030-016-0406-x","Royal Institute of Technology","2016",TRUE
"10.1007/s10915-016-0297-3","Uppsala University","2016",TRUE
"10.1007/s11044-016-9542-7","Chalmers University of Technology","2016",TRUE
"10.1007/s40520-016-0630-6","Karolinska Institute","2016",TRUE
"10.1007/s00520-016-3394-9","Linköping University","2016",TRUE
"10.1007/s00415-016-8287-9","Lund University","2016",TRUE
"10.1007/s11336-016-9512-2","Uppsala University","2016",TRUE
"10.1007/s12187-016-9416-9","University of Gothenburg","2016",TRUE
"10.1007/s13304-016-0388-6","Karolinska Institute","2016",TRUE
"10.1007/s40618-016-0546-1","Karolinska Institute","2016",TRUE
"10.1007/s10726-016-9509-3","Uppsala University","2016",TRUE
"10.1007/s11244-016-0714-8","Lund University","2016",TRUE
"10.1007/s11150-016-9349-6","Stockholm University","2016",TRUE
"10.1007/s11241-016-9258-z","Chalmers University of Technology","2016",TRUE
"10.1007/s10615-016-0606-1","University of Boras","2016",TRUE
"10.1007/s00223-016-0194-7","Karolinska Institute","2016",TRUE
"10.1007/s10570-016-1061-4","Royal Institute of Technology","2016",TRUE
"10.1007/s11356-016-7706-x","Lund University","2016",TRUE
"10.1007/s12526-016-0566-2","University of Gothenburg","2016",TRUE
"10.1007/s11883-016-0614-1","University of Gothenburg","2016",TRUE
"10.1007/s11605-016-3223-y","Karolinska Institute","2016",TRUE
"10.1007/s11663-016-0788-5","Royal Institute of Technology","2016",TRUE
"10.1007/s10096-016-2777-7","Örebro University","2016",TRUE
"10.1007/s10111-016-0390-2","Linköping University","2016",TRUE
"10.1007/s00439-016-1729-8","Uppsala University","2016",TRUE
"10.1007/s00787-016-0899-1","Örebro University","2016",TRUE
"10.1007/s10270-016-0556-7","Mälardalen University","2016",TRUE
"10.1007/s11187-016-9801-2","Blekinge Institute of Technology","2016",TRUE
"10.1007/s00153-016-0507-6","Uppsala University","2016",TRUE
"10.1007/s10811-016-0950-0","Swedish University of Agricultural Sciences","2016",TRUE
"10.1208/s12248-016-9977-z","Uppsala University","2016",TRUE
"10.1007/s11306-016-1120-8","Umea University","2016",TRUE
"10.1007/s11676-016-0307-1","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s11207-016-0969-z","Lund University","2016",TRUE
"10.1007/s10997-016-9359-z","Linnaeus University","2016",TRUE
"10.1007/s11104-016-3038-3","Umea University","2016",TRUE
"10.1007/s00384-016-2639-x","Lund University","2016",TRUE
"10.1007/s11121-016-0696-6","Uppsala University","2016",TRUE
"10.1007/s12289-016-1314-7","Lulea University of Technology","2016",TRUE
"10.1007/s10955-016-1624-7","Karlstad University","2016",TRUE
"10.1007/s10964-016-0564-5","Stockholm University","2016",TRUE
"10.1007/s10845-016-1258-2","Royal Institute of Technology","2016",TRUE
"10.1007/s10967-016-5030-z","Lund University","2016",TRUE
"10.1007/s13132-016-0411-7","Karlstad University","2016",TRUE
"10.1007/s00181-016-1175-4","Uppsala University","2016",TRUE
"10.1007/s11042-016-3817-0","University of Gävle","2016",TRUE
"10.1007/s11406-016-9766-z","Lund University","2016",TRUE
"10.1007/s00408-016-9937-5","University of Gothenburg","2016",TRUE
"10.1007/s10826-016-0534-2","University of Gävle","2016",TRUE
"10.1007/s40258-016-0272-z","Karolinska Institute","2016",TRUE
"10.1007/s00227-016-2984-x","University of Gothenburg","2016",TRUE
"10.1007/s00163-016-0238-z","Lulea University of Technology","2016",TRUE
"10.1007/s11051-016-3597-5","Royal Institute of Technology","2016",TRUE
"10.1007/s13437-016-0114-8","University of Gothenburg","2016",TRUE
"10.1007/s10570-016-1080-1","Chalmers University of Technology","2016",TRUE
"10.1007/s11356-016-7375-9","Stockholm University","2016",TRUE
"10.1007/s10687-016-0269-x","Uppsala University","2016",TRUE
"10.1007/s13181-016-0584-2","Medical Products Agency","2016",TRUE
"10.1007/s11098-016-0769-1","Malmö University","2016",TRUE
"10.1007/s11229-016-1217-7","University of Gothenburg","2016",TRUE
"10.1007/s11676-016-0306-2","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s00520-016-3406-9","Linköping University","2016",TRUE
"10.1007/s00294-016-0644-9","Uppsala University","2016",TRUE
"10.1007/s00334-016-0586-7","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s10695-016-0297-0","Swedish University of Agricultural Sciences","2016",TRUE
"10.1007/s00035-016-0176-4","Uppsala University","2016",TRUE
