"DOI","Institution","period","is_hybrid"
"10.1007/s00204-016-1905-6","Uppsala University","2016",TRUE
"10.1007/s10096-016-2854-y","University of Gothenburg","2016",TRUE
"10.1007/s10659-016-9613-2","Mälardalen University","2016",TRUE
"10.1007/s00382-016-3452-5","University of Gothenburg","2016",TRUE
"10.1007/s10308-016-0464-z","University of Gothenburg","2016",TRUE
"10.1007/s13563-016-0098-z","Lulea University of Technology","2016",TRUE
"10.1007/s11098-016-0841-x","Lund University","2016",TRUE
"10.1007/s11205-016-1528-6","Stockholm University","2016",TRUE
"10.1007/s10040-016-1513-9","Uppsala University","2016",TRUE
"10.1007/s11192-016-2194-9","University of Boras","2016",TRUE
"10.1007/s11262-016-1416-9","Umea University","2016",TRUE
"10.1007/s10995-016-2202-y","Karolinska Institute","2016",TRUE
"10.1007/s00187-016-0240-7","Linköping University","2016",TRUE
"10.1007/s10470-016-0902-2","Lund University","2016",TRUE
"10.1007/s00167-016-4399-0","University of Gothenburg","2016",TRUE
"10.1007/s10439-016-1776-2","University of Gothenburg","2016",TRUE
