"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj","agreement"
"Stockholm University",2021,NA,"10.1007/s13280-020-01471-0",TRUE,"Springer Nature","Ambio","0044-7447","0044-7447","1654-7209","0044-7447","https://creativecommons.org/licenses/by/4.0",TRUE,"33554312","PMC8068748","ut:000615774000001",NA,FALSE,"Springer Compact"
"Lund University",2021,NA,"10.1007/s13178-020-00527-w",TRUE,"Springer Nature","Sexuality Research and Social Policy","1868-9884","1868-9884","1553-6610","1553-6610","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000609062500002",NA,FALSE,"Springer Compact"
"University of Gothenburg",2021,NA,"10.1007/s13187-020-01951-7",TRUE,"Springer Nature","Journal of Cancer Education","0885-8195","0885-8195","1543-0154","0885-8195","https://creativecommons.org/licenses/by/4.0",TRUE,"33447870",NA,"ut:000607764500001",NA,FALSE,"Springer Compact"
"Malmö University",2021,NA,"10.1007/s10704-020-00510-x",TRUE,"Springer Nature","International Journal of Fracture","0376-9429","0376-9429","1573-2673","0376-9429","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000608389500001",NA,FALSE,"Springer Compact"
"Örebro University",2021,NA,"10.1007/s00590-020-02860-7",TRUE,"Springer Nature","European Journal of Orthopaedic Surgery & Traumatology","1633-8065","1633-8065","1432-1068","1633-8065","https://creativecommons.org/licenses/by/4.0",TRUE,"33426612",NA,NA,NA,FALSE,"Springer Compact"
"University of Gothenburg",2021,NA,"10.1007/s13365-020-00940-2",TRUE,"Springer Nature","Journal of NeuroVirology","1355-0284","1355-0284","1538-2443","1355-0284","https://creativecommons.org/licenses/by/4.0",TRUE,"33492607","PMC7831625","ut:000611437400002",NA,FALSE,"Springer Compact"
"Karolinska Institute",2021,NA,"10.1007/s00125-020-05372-5",TRUE,"Springer Nature","Diabetologia","0012-186X","0012-186X","1432-0428","0012-186X","https://creativecommons.org/licenses/by/4.0",TRUE,"33454829","PMC7940269","ut:000608082000003",NA,FALSE,"Springer Compact"
"Karolinska Institute",2021,NA,"10.1007/s11764-020-00986-5",TRUE,"Springer Nature","Journal of Cancer Survivorship","1932-2259","1932-2259","1932-2267","1932-2259","https://creativecommons.org/licenses/by/4.0",TRUE,"33417181","PMC7790935","ut:000606313000001",NA,FALSE,"Springer Compact"
"RISE Research Institutes of Sweden",2021,NA,"10.1007/s10570-020-03651-3",TRUE,"Springer Nature","Cellulose","0969-0239","0969-0239","1572-882X","0969-0239","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000608001000009",NA,FALSE,"Springer Compact"
"Uppsala University",2021,NA,"10.1140/epjb/s10051-020-00032-4",TRUE,"Springer Nature","The European Physical Journal B","1434-6028","1434-6028","1434-6036","1434-6028","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000612853200009",NA,FALSE,"Springer Compact"
"Uppsala University",2021,NA,"10.1007/s00410-020-01763-4",TRUE,"Springer Nature","Contributions to Mineralogy and Petrology","0010-7999","0010-7999","1432-0967","0010-7999","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000617737100001",NA,FALSE,"Springer Compact"
"Stockholm University",2021,NA,"10.1007/s11158-020-09496-8",TRUE,"Springer Nature","Res Publica","1356-4765","1356-4765","1572-8692","1356-4765","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000613981100001",NA,FALSE,"Springer Compact"
"Karolinska Institute",2021,NA,"10.1007/s40258-020-00624-2",TRUE,"Springer Nature","Applied Health Economics and Health Policy","1175-5652","1175-5652","1179-1896","1175-5652","https://creativecommons.org/licenses/by-nc/4.0",TRUE,"33576939",NA,"ut:000617382200001",NA,FALSE,"Springer Compact"
"Karolinska Institute",2021,NA,"10.1007/s00429-020-02205-4",TRUE,"Springer Nature","Brain Structure and Function","1863-2653","1863-2653","1863-2661","1863-2653","https://creativecommons.org/licenses/by/4.0",TRUE,"33423111","PMC7981334","ut:000606365300001",NA,FALSE,"Springer Compact"
"Lund University",2021,NA,"10.1007/s00894-020-04655-3",TRUE,"Springer Nature","Journal of Molecular Modeling","1610-2940","1610-2940","0948-5023","0948-5023","https://creativecommons.org/licenses/by/4.0",TRUE,"33538901","PMC7862525","ut:000617231200001",NA,FALSE,"Springer Compact"
"Swedish University of Agricultural Sciences",2021,NA,"10.1007/s11368-020-02871-1",TRUE,"Springer Nature","Journal of Soils and Sediments","1439-0108","1439-0108","1614-7480","1439-0108","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000618146200001",NA,FALSE,"Springer Compact"
"Uppsala University",2021,NA,"10.3758/s13414-020-02229-2",TRUE,"Springer Nature","Attention, Perception, & Psychophysics","1943-3921","1943-3921","1943-393X","1943-3921","https://creativecommons.org/licenses/by/4.0",TRUE,"33462769","PMC8084806","ut:000608653800001",NA,FALSE,"Springer Compact"
"Lund University",2021,NA,"10.1007/s11325-020-02287-8",TRUE,"Springer Nature","Sleep and Breathing","1520-9512","1520-9512","1522-1709","1520-9512","https://creativecommons.org/licenses/by/4.0",TRUE,"33469733",NA,"ut:000608967700003",NA,FALSE,"Springer Compact"
"Lund University",2021,NA,"10.1007/s13752-020-00372-5",TRUE,"Springer Nature","Biological Theory","1555-5542","1555-5542","1555-5550","1555-5542","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,NA,NA,FALSE,"Springer Compact"
"Lund University",2021,NA,"10.1007/s10554-020-02143-6",TRUE,"Springer Nature","The International Journal of Cardiovascular Imaging","1569-5794","1569-5794","1573-0743","1569-5794","https://creativecommons.org/licenses/by/4.0",TRUE,"33502652","PMC8105202","ut:000612267800005",NA,FALSE,"Springer Compact"
"Karolinska Institute",2021,NA,"10.1007/s00228-020-03086-6",TRUE,"Springer Nature","European Journal of Clinical Pharmacology","0031-6970","0031-6970","1432-1041","0031-6970","https://creativecommons.org/licenses/by/4.0",TRUE,"33452584",NA,"ut:000608005200001",NA,FALSE,"Springer Compact"
"Jönköping University",2021,NA,"10.1007/s11205-021-02606-w",TRUE,"Springer Nature","Social Indicators Research","0303-8300","0303-8300","1573-0921","0303-8300","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000613955800001",NA,FALSE,"Springer Compact"
"Umea University",2021,NA,"10.1007/s00420-020-01647-x",TRUE,"Springer Nature","International Archives of Occupational and Environmental Health","0340-0131","0340-0131","1432-1246","0340-0131","https://creativecommons.org/licenses/by/4.0",TRUE,"33423091",NA,"ut:000606719300002",NA,FALSE,"Springer Compact"
"Lund University",2021,NA,"10.1007/s10961-020-09841-2",TRUE,"Springer Nature","The Journal of Technology Transfer","0892-9912","0892-9912","1573-7047","0892-9912","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000614332100001",NA,FALSE,"Springer Compact"
"Umea University",2021,NA,"10.1007/s40279-020-01424-3",TRUE,"Springer Nature","Sports Medicine","0112-1642","0112-1642","1179-2035","0112-1642","https://creativecommons.org/licenses/by/4.0",TRUE,"33515391",NA,"ut:000613033500001",NA,FALSE,"Springer Compact"
"Karolinska Institute",2021,NA,"10.1007/s10433-021-00600-2",TRUE,"Springer Nature","European Journal of Ageing","1613-9372","1613-9372","1613-9380","1613-9372","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000608670000001",NA,FALSE,"Springer Compact"
"Swedish University of Agricultural Sciences",2021,NA,"10.1007/s11119-020-09783-7",TRUE,"Springer Nature","Precision Agriculture","1385-2256","1385-2256","1573-1618","1385-2256","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000609354800001",NA,FALSE,"Springer Compact"
"Royal Institute of Technology",2021,NA,"10.1007/s10959-020-01072-3",TRUE,"Springer Nature","Journal of Theoretical Probability","0894-9840","0894-9840","1572-9230","0894-9840","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000612874500001",NA,FALSE,"Springer Compact"
