"DOI","period","Institution","is_hybrid"
"10.1007/s11158-017-9375-0","2017","University of Gothenburg","TRUE"
"10.1007/s10534-017-0058-2","2017","Chalmers University of Technology","TRUE"
"10.1007/s00204-017-2077-8","2017","Uppsala University","TRUE"
"10.1007/s00153-017-0592-1","2017","University of Gothenburg","TRUE"
"10.1007/s00228-017-2354-8","2017","Karolinska Institute","TRUE"
"10.1007/s00198-017-4221-y","2017","Lund University","TRUE"
"10.1007/s10851-017-0766-9","2017","Royal Institute of Technology","TRUE"
"10.1007/s11187-017-9947-6","2017","Örebro University","TRUE"
"10.1007/s10803-017-3360-5","2017","Stockholm University","TRUE"
"10.1007/s00592-017-1059-x","2017","Uppsala University","TRUE"
"10.1007/s00592-017-1063-1","2017","Lund University","TRUE"
"10.1007/s00018-017-2682-y","2017","Stockholm University","TRUE"
"10.1007/s00125-017-4448-3","2017","Lund University","TRUE"
"10.1007/s12220-017-9942-9","2017","Chalmers University of Technology","TRUE"
"10.1007/s10557-017-6756-8","2017","Karolinska Institute","TRUE"
"10.1007/s11661-017-4383-4","2017","Chalmers University of Technology","TRUE"
"10.1007/s10533-017-0391-0","2017","University of Gothenburg","TRUE"
"10.1007/s10583-017-9338-2","2017","Lulea University of Technology","TRUE"
"10.1007/s11229-017-1587-5","2017","Royal Institute of Technology","TRUE"
"10.1007/s11217-017-9579-y","2017","Lund University","TRUE"
"10.1007/s00586-017-5331-0","2017","University of Gothenburg","TRUE"
"10.1007/s00394-017-1558-0","2017","Umea University","TRUE"
"10.1007/s00216-017-0610-5","2017","Stockholm University","TRUE"
"10.1007/s11664-017-5829-6","2017","Uppsala University","TRUE"
"10.1007/s10651-017-0387-x","2017","Lund University","TRUE"
"10.1007/s11265-017-1300-4","2017","Halmstad University","TRUE"
"10.1007/s12020-017-1461-8","2017","Karolinska Institute","TRUE"
"10.1007/s11663-017-1119-1","2017","Royal Institute of Technology","TRUE"
"10.1007/s12028-017-0439-y","2017","Uppsala University","TRUE"
"10.1007/s40273-017-0578-1","2017","Karolinska Institute","TRUE"
"10.1007/s40980-017-0039-7","2017","Lund University","TRUE"
"10.1007/s12369-017-0437-4","2017","Blekinge Institute of Technology","TRUE"
"10.1007/s00384-017-2912-7","2017","Uppsala University","TRUE"
"10.1007/s00586-017-5346-6","2017","Karolinska Institute","TRUE"
"10.1007/s00216-017-0663-5","2017","Lund University","TRUE"
"10.1007/s40962-017-0179-y","2017","Jönköping University","TRUE"
"10.1007/s40962-017-0178-z","2017","Jönköping University","TRUE"
"10.1007/s00180-017-0770-y","2017","Lund University","TRUE"
"10.1007/s11217-017-9584-1","2017","University of Gothenburg","TRUE"
"10.1007/s12687-017-0341-5","2017","Lund University","TRUE"
"10.1007/s00167-017-4747-8","2017","University of Gothenburg","TRUE"
"10.1007/s10953-017-0679-7","2017","Chalmers University of Technology","TRUE"
"10.1007/s13304-017-0492-2","2017","Karolinska Institute","TRUE"
"10.1007/s00380-017-1055-7","2017","Umea University","TRUE"
"10.1007/s10482-017-0963-y","2017","Swedish University of Agricultural Sciences","TRUE"
"10.1007/s00393-017-0389-y","2017","Lund University","TRUE"
"10.1007/s12186-017-9192-9","2017","Linköping University","TRUE"
"10.1007/s11422-016-9802-0","2017","Malmö University","TRUE"
"10.1007/s00441-017-2684-y","2017","Uppsala University","TRUE"
"10.1007/s00277-017-3158-8","2017","Karolinska Institute","TRUE"
"10.1007/s13563-017-0122-y","2017","Lulea University of Technology","TRUE"
"10.1007/s11356-017-0528-7","2017","University of Gothenburg","TRUE"
"10.1007/s00253-017-8528-6","2017","Royal Institute of Technology","TRUE"
"10.1007/s00223-017-0336-6","2017","University of Gothenburg","TRUE"
"10.1007/s10646-017-1866-4","2017","Södertörn University","TRUE"
"10.1007/s12020-017-1441-z","2017","Karolinska Institute","TRUE"
"10.1007/s11695-017-2978-x","2017","Karolinska Institute","TRUE"
"10.1007/s00701-017-3352-4","2017","Uppsala University","TRUE"
"10.1007/s10858-017-0141-6","2017","Linköping University","TRUE"
"10.1007/s11165-017-9668-5","2017","University of Gothenburg","TRUE"
"10.1007/s00441-017-2701-1","2017","Lund University","TRUE"
"10.1007/s00394-017-1556-2","2017","University of Gothenburg","TRUE"
"10.1007/s00125-017-4451-8","2017","Karolinska Institute","TRUE"
"10.1007/s10115-017-1112-7","2017","Umea University","TRUE"
"10.1007/s11116-017-9828-5","2017","Chalmers University of Technology","TRUE"
"10.1007/s11625-017-0500-y","2017","Chalmers University of Technology","TRUE"
"10.1007/s10822-017-0074-x","2017","Lund University","TRUE"
"10.1007/s10654-017-0316-1","2017","Karolinska Institute","TRUE"
"10.1007/s00190-017-1072-4","2017","Chalmers University of Technology","TRUE"
"10.1007/s11245-017-9506-4","2017","Stockholm University","TRUE"
"10.1007/s00280-017-3434-2","2017","University of Gothenburg","TRUE"
"10.1007/s10919-017-0268-x","2017","Uppsala University","TRUE"
"10.1007/s11239-017-1563-4","2017","Lund University","TRUE"
"10.1007/s40572-017-0168-6","2017","Umea University","TRUE"
