"DOI","period","institution","is_hybrid"
"10.1007/s12542-022-00610-0",2022,"Uppsala University",TRUE
"10.1007/s12520-022-01517-2",2022,"Stockholm University",TRUE
"10.1007/s00209-022-02986-w",2022,"Chalmers University of Technology",TRUE
"10.1007/s10433-022-00684-4",2022,"Karolinska Institute",TRUE
"10.1007/s11356-022-19227-6",2022,"Linköping University",TRUE
"10.1007/s00438-022-01863-9",2022,"Stockholm University",TRUE
"10.1007/s43630-022-00176-5",2022,"Linnaeus University",TRUE
"10.1007/s00204-022-03247-9",2022,"Karolinska Institute",TRUE
"10.1245/s10434-022-11416-4",2022,"Karolinska Institute",TRUE
"10.1007/s10753-022-01647-8",2022,"University of Gothenburg",TRUE
"10.1007/s11625-022-01107-0",2022,"Lund University",TRUE
"10.1007/s11229-022-03559-4",2022,"Lund University",TRUE
"10.1007/s00737-022-01213-z",2022,"Uppsala University",TRUE
"10.1007/s11262-022-01889-6",2022,"Uppsala University",TRUE
"10.1007/s00268-022-06489-x",2022,"Karolinska Institute",TRUE
"10.1007/s40857-021-00259-w",2022,"Chalmers University of Technology",TRUE
"10.1038/s41372-022-01345-1",2022,"Karolinska Institute",TRUE
"10.1007/s11117-022-00879-0",2022,"Lulea University of Technology",TRUE
"10.1038/s41388-022-02238-5",2022,"Karolinska Institute",TRUE
"10.1007/s00592-022-01863-6",2022,"University of Gothenburg",TRUE
"10.1007/s00146-022-01394-2",2022,"University of Gothenburg",TRUE
"10.1038/s41409-022-01615-8",2022,"Karolinska Institute",TRUE
"10.1007/s11136-022-03107-0",2022,"Karolinska Institute",TRUE
"10.1007/s00784-022-04416-x",2022,"Umea University",TRUE
"10.1007/s10570-022-04474-0",2022,"Chalmers University of Technology",TRUE
"10.1007/s10198-022-01446-w",2022,"University of Gothenburg",TRUE
"10.1007/s10892-022-09393-7",2022,"Royal Institute of Technology",TRUE
"10.1007/s00592-022-01856-5",2022,"Lund University",TRUE
"10.1007/s11036-022-01928-4",2022,"Blekinge Institute of Technology",TRUE
"10.1007/s43615-022-00152-2",2022,"Royal Institute of Technology",TRUE
"10.1007/s40263-022-00908-2",2022,"Karolinska Institute",TRUE
"10.1007/s10676-022-09636-z",2022,"Umea University",TRUE
"10.1007/s12186-022-09283-x",2022,"Lulea University of Technology",TRUE
"10.1007/s11098-022-01803-8",2022,"Umea University",TRUE
"10.1007/s40831-022-00514-y",2022,"Lulea University of Technology",TRUE
"10.1007/s10583-022-09481-0",2022,"Malmö University",TRUE
"10.1007/s00431-022-04416-9",2022,"Uppsala University",TRUE
"10.1007/s00068-022-01885-3",2022,"Örebro University",TRUE
"10.1038/s41366-022-01102-6",2022,"Karolinska Institute",TRUE
"10.1007/s00427-022-00686-3",2022,"Uppsala University",TRUE
"10.1007/s11095-022-03194-1",2022,"Uppsala University",TRUE
"10.1007/s00737-022-01219-7",2022,"Linköping University",TRUE
"10.1007/s00701-022-05169-y",2022,"Uppsala University",TRUE
"10.1007/s10113-022-01881-8",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s11192-022-04293-x",2022,"Karolinska Institute",TRUE
"10.1007/s00421-022-04914-6",2022,"Royal Institute of Technology",TRUE
"10.1007/s00404-022-06466-8",2022,"Lund University",TRUE
"10.1007/s11666-022-01358-4",2022,"University West",TRUE
"10.1007/s00520-022-06905-x",2022,"Uppsala University",TRUE
"10.1007/s10803-022-05490-6",2022,"Karolinska Institute",TRUE
"10.1007/s10926-022-10029-8",2022,"University West",TRUE
"10.1007/s11356-022-18564-w",2022,"Lulea University of Technology",TRUE
"10.1007/s41347-022-00246-6",2022,"Mälardalen University",TRUE
"10.1007/s00268-022-06485-1",2022,"Karolinska Institute",TRUE
"10.1007/s10995-022-03395-5",2022,"University of Gothenburg",TRUE
"10.1007/s13194-022-00452-2",2022,"Royal Institute of Technology",TRUE
"10.1007/s12546-022-09283-7",2022,"Stockholm University",TRUE
"10.1057/s41272-022-00371-0",2022,"Uppsala University",TRUE
"10.1038/s41409-022-01617-6",2022,"Uppsala University",TRUE
"10.1007/s00775-022-01928-5",2022,"Uppsala University",TRUE
"10.1038/s41385-022-00497-9",2022,"University of Gothenburg",TRUE
"10.1007/s11005-022-01518-1",2022,"Uppsala University",TRUE
"10.1007/s11160-022-09706-x",2022,"Stockholm University",TRUE
"10.1007/s10851-022-01071-5",2022,"Lund University",TRUE
"10.1007/s10661-022-09865-1",2022,"Mid Sweden University",TRUE
"10.1007/s10444-022-09927-5",2022,"Royal Institute of Technology",TRUE
"10.1007/s10639-022-10980-2",2022,"Royal Institute of Technology",TRUE
"10.1007/s00420-022-01848-6",2022,"University of Gothenburg",TRUE
"10.1007/s13593-022-00752-0",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s10437-022-09475-9",2022,"Uppsala University",TRUE
"10.1007/s43151-022-00071-x",2022,"Umea University",TRUE
"10.1007/s00340-022-07780-4",2022,"Lund University",TRUE
"10.1007/s12517-022-09695-y",2022,"Lulea University of Technology",TRUE
"10.1007/s11145-022-10261-x",2022,"University of Gothenburg",TRUE
"10.1007/s11229-022-03596-z",2022,"Umea University",TRUE
"10.1007/s00208-022-02374-z",2022,"University of Gävle",TRUE
"10.1007/s00330-022-08650-5",2022,"Karolinska Institute",TRUE
"10.1007/s00420-022-01844-w",2022,"Uppsala University",TRUE
"10.1038/s41437-022-00518-0",2022,"Lund University",TRUE
"10.1007/s00464-022-09156-3",2022,"Umea University",TRUE
"10.1038/s41375-022-01537-w",2022,"Karolinska Institute",TRUE
"10.1007/s00380-022-02048-5",2022,"Umea University",TRUE
"10.1007/s42107-022-00431-1",2022,"Lulea University of Technology",TRUE
"10.1007/s12304-022-09473-z",2022,"Lund University",TRUE
"10.1007/s10734-022-00833-9",2022,"Lund University",TRUE
"10.1007/s00192-022-05137-1",2022,"Umea University",TRUE
"10.1007/s11661-022-06599-0",2022,"Karlstad University",TRUE
"10.1007/s11113-022-09710-w",2022,"Stockholm University",TRUE
"10.1007/s12265-022-10210-7",2022,"Uppsala University",TRUE
"10.1007/s00259-022-05727-7",2022,"Lund University",TRUE
"10.1007/s00586-022-07159-1",2022,"Karolinska Institute",TRUE
"10.1007/s00423-022-02463-2",2022,"Lund University",TRUE
"10.1007/s00018-022-04214-4",2022,"Stockholm University",TRUE
"10.1007/s00464-021-08976-z",2022,"Karolinska Institute",TRUE
"10.1007/s10641-022-01239-3",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s10875-022-01244-2",2022,"Karolinska Institute",TRUE
"10.1007/s00467-022-05481-w",2022,"Karolinska Institute",TRUE
"10.1007/s10973-022-11285-9",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1557/s43578-022-00533-1",2022,"Chalmers University of Technology",TRUE
"10.1007/s13412-022-00758-w",2022,"Lund University",TRUE
"10.1007/s10664-021-10112-3",2022,"University of Gothenburg",TRUE
"10.1007/s11625-022-01117-y",2022,"Lund University",TRUE
"10.1007/s11356-022-19583-3",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s00262-022-03179-4",2022,"Umea University",TRUE
"10.1007/s11426-021-1199-6",2022,"Karolinska Institute",TRUE
"10.1007/s10668-022-02235-4",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1038/s41380-022-01503-z",2022,"Karolinska Institute",TRUE
"10.1007/s11356-022-19594-0",2022,"Örebro University",TRUE
"10.1007/s10460-022-10314-5",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s13324-022-00674-w",2022,"Royal Institute of Technology",TRUE
"10.1007/s10677-022-10275-y",2022,"Uppsala University",TRUE
"10.1007/s12517-022-09801-0",2022,"Linnaeus University",TRUE
"10.1007/s00405-022-07320-y",2022,"University of Gothenburg",TRUE
"10.1007/s00787-022-01969-w",2022,"Uppsala University",TRUE
"10.1007/s11538-022-01009-3",2022,"Chalmers University of Technology",TRUE
"10.1007/s13324-022-00673-x",2022,"Stockholm University",TRUE
"10.1007/s12022-022-09714-4",2022,"Karolinska Institute",TRUE
"10.1007/s00423-022-02440-9",2022,"University of Gothenburg",TRUE
"10.1007/s10654-022-00844-x",2022,"Karolinska Institute",TRUE
"10.1007/s11482-022-10045-z",2022,"Linköping University",TRUE
"10.1007/s00125-022-05681-x",2022,"Lund University",TRUE
"10.1007/s00436-022-07470-2",2022,"Linnaeus University",TRUE
"10.1007/s00572-022-01075-4",2022,"University of Gothenburg",TRUE
"10.1007/s10637-022-01233-7",2022,"Karolinska Institute",TRUE
"10.1007/s00192-022-05156-y",2022,"Umea University",TRUE
"10.1007/s10762-022-00847-5",2022,"Chalmers University of Technology",TRUE
"10.1007/s00127-022-02263-5",2022,"Karolinska Institute",TRUE
"10.1007/s00029-022-00764-4",2022,"Stockholm University",TRUE
"10.1007/s10037-022-00166-1",2022,"Royal Institute of Technology",TRUE
"10.1038/s41374-022-00770-2",2022,"Lund University",TRUE
"10.1007/s10766-022-00726-5",2022,"Linköping University",TRUE
"10.1007/s00024-022-02959-4",2022,"Lulea University of Technology",TRUE
"10.1007/s40737-022-00268-6",2022,"Umea University",TRUE
"10.1007/s43390-022-00487-8",2022,"University of Gothenburg",TRUE
"10.1007/s00198-022-06358-2",2022,"Lund University",TRUE
"10.1007/s12671-022-01843-5",2022,"Uppsala University",TRUE
"10.1007/s13347-022-00500-y",2022,"RISE Research Institutes of Sweden",TRUE
"10.1007/s00590-022-03226-x",2022,"Karolinska Institute",TRUE
"10.1038/s41423-022-00854-5",2022,"Lund University",TRUE
"10.1007/s00702-022-02487-4",2022,"University of Gothenburg",TRUE
"10.1007/s00265-022-03158-w",2022,"Linköping University",TRUE
"10.1007/s00246-022-02850-y",2022,"Linköping University",TRUE
"10.1007/s12134-022-00945-2",2022,"Södertörn University",TRUE
"10.1007/s00018-022-04224-2",2022,"Uppsala University",TRUE
"10.1007/s40520-022-02106-y",2022,"Lund University",TRUE
"10.1007/s00348-022-03412-x",2022,"Royal Institute of Technology",TRUE
"10.1007/s00068-022-01951-w",2022,"Karolinska Institute",TRUE
"10.1007/s00146-022-01428-9",2022,"University of Gothenburg",TRUE
"10.1007/s10470-022-02013-2",2022,"Linköping University",TRUE
"10.1007/s00404-022-06506-3",2022,"Karolinska Institute",TRUE
"10.1007/s11294-022-09842-x",2022,"Karlstad University",TRUE
"10.1007/s11663-022-02497-3",2022,"Lulea University of Technology",TRUE
"10.1007/s11085-022-10104-8",2022,"Chalmers University of Technology",TRUE
"10.1007/s10784-022-09573-8",2022,"University of Gothenburg",TRUE
"10.1007/s11024-022-09462-z",2022,"Stockholm University",TRUE
"10.1007/s12108-022-09531-6",2022,"Umea University",TRUE
"10.1007/s10801-022-01125-2",2022,"Royal Institute of Technology",TRUE
"10.1007/s10433-022-00692-4",2022,"Dalarna University",TRUE
"10.1007/s40653-022-00443-8",2022,"Jönköping University",TRUE
"10.1007/s00228-022-03292-4",2022,"University of Gothenburg",TRUE
"10.1007/s40843-021-1992-3",2022,"Lund University",TRUE
"10.1007/s11098-022-01814-5",2022,"Uppsala University",TRUE
"10.1007/s10803-022-05470-w",2022,"Uppsala University",TRUE
"10.1007/s13347-022-00525-3",2022,"Stockholm University",TRUE
"10.1007/s41872-022-00188-1",2022,"Lulea University of Technology",TRUE
"10.1007/s00421-022-04935-1",2022,"Swedish School of Sport and Health Sciences (GIH)",TRUE
"10.1007/s10009-022-00657-z",2022,"Mälardalen University",TRUE
"10.1007/s00068-022-01960-9",2022,"Örebro University",TRUE
"10.1007/s00031-022-09716-w",2022,"Uppsala University",TRUE
"10.1007/s00484-022-02259-5",2022,"Södertörn University",TRUE
"10.1007/s00167-022-06948-x",2022,"University of Gothenburg",TRUE
"10.1007/s11912-022-01270-8",2022,"Karolinska Institute",TRUE
"10.1038/s41375-022-01552-x",2022,"Lund University",TRUE
"10.1245/s10434-022-11633-x",2022,"Karolinska Institute",TRUE
"10.1007/s10846-022-01589-1",2022,"Mälardalen University",TRUE
"10.1007/s13385-022-00307-3",2022,"Stockholm University",TRUE
"10.1007/s11842-022-09509-9",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s11367-022-02039-8",2022,"Chalmers University of Technology",TRUE
"10.1007/s00018-022-04225-1",2022,"Karolinska Institute",TRUE
"10.1007/s13399-022-02618-7",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s00208-022-02390-z",2022,"Stockholm University",TRUE
"10.1007/s11255-022-03184-7",2022,"Karolinska Institute",TRUE
"10.1007/s10915-022-01829-4",2022,"Umea University",TRUE
"10.1007/s10761-022-00659-2",2022,"Stockholm University",TRUE
"10.1007/s10649-022-10147-3",2022,"University of Gothenburg",TRUE
"10.1245/s10434-022-11563-8",2022,"Karolinska Institute",TRUE
"10.1007/s10543-022-00915-1",2022,"Chalmers University of Technology",TRUE
"10.1007/s00373-022-02485-z",2022,"Linköping University",TRUE
"10.1007/s11013-022-09785-2",2022,"Karolinska Institute",TRUE
"10.1007/s10029-022-02580-3",2022,"Uppsala University",TRUE
"10.1038/s41380-022-01500-2",2022,"Karolinska Institute",TRUE
"10.1007/s11912-022-01252-w",2022,"Lund University",TRUE
"10.1007/s10899-022-10117-7",2022,"Stockholm University",TRUE
"10.1007/s11695-022-06041-9",2022,"Uppsala University",TRUE
"10.1007/s11575-022-00464-3",2022,"Uppsala University",TRUE
"10.1007/s12035-022-02802-w",2022,"University of Gothenburg",TRUE
"10.1007/s00394-022-02876-1",2022,"Linköping University",TRUE
"10.1007/s00220-022-04360-7",2022,"Chalmers University of Technology",TRUE
"10.1007/s00066-022-01927-0",2022,"Umea University",TRUE
"10.1007/s10021-022-00759-4",2022,"Umea University",TRUE
"10.1007/s11846-022-00546-4",2022,"Chalmers University of Technology",TRUE
"10.1617/s11527-022-01945-5",2022,"Royal Institute of Technology",TRUE
"10.1057/s41262-022-00275-9",2022,"Umea University",TRUE
"10.1007/s00603-022-02862-3",2022,"Royal Institute of Technology",TRUE
"10.1007/s41999-022-00640-6",2022,"Örebro University",TRUE
"10.1007/s00520-022-07016-3",2022,"Linköping University",TRUE
"10.1007/s00421-022-04939-x",2022,"Umea University",TRUE
"10.1007/s11750-022-00628-2",2022,"Stockholm University",TRUE
"10.1007/s10661-022-09973-y",2022,"Örebro University",TRUE
"10.1057/s41267-022-00516-8",2022,"Mälardalen University",TRUE
"10.1007/s10901-022-09930-8",2022,"Lund University",TRUE
"10.1007/s10899-022-10118-6",2022,"Uppsala University",TRUE
"10.1007/s00167-022-06943-2",2022,"University of Gothenburg",TRUE
"10.1007/s00246-022-02894-0",2022,"Lund University",TRUE
"10.1007/s43545-022-00340-9",2022,"Uppsala University",TRUE
"10.1007/s11151-022-09864-z",2022,"Lund University",TRUE
"10.1007/s11229-022-03599-w",2022,"University of Gothenburg",TRUE
"10.1007/s10851-022-01082-2",2022,"Royal Institute of Technology",TRUE
"10.1007/s10915-022-01776-0",2022,"Chalmers University of Technology",TRUE
"10.1007/s11095-022-03246-6",2022,"Uppsala University",TRUE
"10.1007/s00107-022-01813-7",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s10433-022-00701-6",2022,"Karolinska Institute",TRUE
"10.1007/s40265-022-01696-1",2022,"Karolinska Institute",TRUE
"10.1007/s43076-022-00176-5",2022,"Karlstad University",TRUE
"10.1007/s11666-022-01388-y",2022,"University West",TRUE
"10.1007/s00425-022-03884-5",2022,"Umea University",TRUE
"10.1007/s11229-022-03683-1",2022,"Stockholm University",TRUE
"10.3758/s13428-021-01780-6",2022,"Lund University",TRUE
"10.1007/s11075-022-01280-4",2022,"Lund University",TRUE
"10.1007/s10577-022-09688-3",2022,"Uppsala University",TRUE
"10.1007/s10270-022-01000-5",2022,"Mälardalen University",TRUE
"10.1007/s10654-022-00863-8",2022,"Karolinska Institute",TRUE
"10.1007/s00766-022-00379-3",2022,"Blekinge Institute of Technology",TRUE
"10.1038/s41380-022-01548-0",2022,"Stockholm University",TRUE
"10.1007/s11669-022-00951-y",2022,"Royal Institute of Technology",TRUE
"10.1038/s41385-022-00510-1",2022,"University of Gothenburg",TRUE
"10.1007/s11135-022-01398-6",2022,"Chalmers University of Technology",TRUE
"10.1007/s10955-022-02910-w",2022,"Uppsala University",TRUE
"10.1007/s12663-022-01710-9",2022,"Linköping University",TRUE
"10.1007/s00220-022-04377-y",2022,"Royal Institute of Technology",TRUE
"10.1007/s10901-022-09942-4",2022,"Linköping University",TRUE
"10.1007/s00421-022-04949-9",2022,"Karolinska Institute",TRUE
"10.1007/s00520-022-07038-x",2022,"Umea University",TRUE
"10.1007/s13280-022-01726-y",2022,"Swedish University of Agricultural Sciences",TRUE
"10.1007/s00430-022-00737-6",2022,"University of Gothenburg",TRUE
"10.1007/s00394-022-02871-6",2022,"Karolinska Institute",TRUE
"10.1007/s11005-022-01530-5",2022,"Uppsala University",TRUE
"10.1007/s00018-022-04279-1",2022,"Karolinska Institute",TRUE
"10.1007/s10468-022-10123-8",2022,"Mälardalen University",TRUE
"10.1007/s43630-022-00219-x",2022,"Chalmers University of Technology",TRUE
"10.1007/s10993-022-09624-5",2022,"University of Gothenburg",TRUE
"10.1007/s11406-022-00478-z",2022,"Lund University",TRUE
"10.1007/s10796-022-10253-w",2022,"Karlstad University",TRUE
"10.1007/s11783-022-1541-8",2022,"Örebro University",TRUE
"10.1007/s00787-022-01975-y",2022,"Linköping University",TRUE
"10.1007/s00355-022-01401-x",2022,"Umea University",TRUE
"10.1007/s11166-022-09376-x",2022,"University of Gothenburg",TRUE
"10.1007/s11024-022-09466-9",2022,"Uppsala University",TRUE
"10.1038/s41418-022-00999-w",2022,"Karolinska Institute",TRUE
"10.1007/s10803-022-05563-6",2022,"Karolinska Institute",TRUE
"10.1007/s12028-022-01496-1",2022,"Uppsala University",TRUE
"10.1007/s00521-022-07260-y",2022,"Umea University",TRUE
"10.1007/s00428-022-03326-3",2022,"Karolinska Institute",TRUE
"10.1007/s00259-022-05786-w",2022,"University of Gothenburg",TRUE
"10.1007/s10620-022-07501-z",2022,"Karolinska Institute",TRUE
"10.1007/s00191-022-00770-x",2022,"Jönköping University",TRUE
"10.1007/s00198-022-06387-x",2022,"University of Gothenburg",TRUE
"10.1007/s00420-022-01864-6",2022,"Linköping University",TRUE
"10.1007/s10549-022-06588-2",2022,"Karolinska Institute",TRUE
"10.1007/s00436-022-07524-5",2022,"Umea University",TRUE
"10.1007/s10834-022-09846-z",2022,"Stockholm University",TRUE
"10.1007/s10618-022-00833-4",2022,"Royal Institute of Technology",TRUE
"10.1007/s00220-022-04391-0",2022,"Royal Institute of Technology",TRUE
"10.1007/s10554-022-02616-w",2022,"Lund University",TRUE
"10.1007/s10551-022-05121-1",2022,"Linköping University",TRUE
"10.1140/epja/s10050-022-00725-7",2022,"Stockholm University",TRUE
"10.1617/s11527-022-01956-2",2022,"Chalmers University of Technology",TRUE
"10.1007/s00592-022-01881-4",2022,"Uppsala University",TRUE
"10.1007/s10549-022-06591-7",2022,"Karolinska Institute",TRUE
"10.1007/s10992-022-09657-5",2022,"Royal Institute of Technology",TRUE
